frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s0_rank1.jpg,processed_reptrial_5__cam11_s0_rank1.jpg,TRUE,reptrial_5,cam11,0,1,0.998310089111328,440.1405334472656,759.52301025390625,0.05543074756860733,482.598876953125,693.5762939453125,0.1951063722372055,537.544921875,632.606689453125,0.25033628940582275,489.5504608294931,684.5928571428572,4340,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame2__s360,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s360_rank2.jpg,processed_reptrial_5__cam11_s360_rank2.jpg,TRUE,reptrial_5,cam11,360,2,0.9981555342674256,438.4635925292969,760.09185791015625,0.05426187440752983,482.0858154296875,692.864013671875,0.1894862949848175,538.17144775390625,631.86090087890625,0.27890634536743164,488.65532108009984,684.7991831177671,4408,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s721_rank3.jpg,processed_reptrial_5__cam11_s721_rank3.jpg,TRUE,reptrial_5,cam11,721,3,0.9983715415000916,433.44140625,755.1016845703125,0.05611681938171387,477.05877685546875,691.5472412109375,0.1369423270225525,534.384521484375,630.48516845703125,0.2029331773519516,482.28351698806244,685.0052800734619,4359.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s1081_rank4.jpg,processed_reptrial_5__cam11_s1081_rank4.jpg,TRUE,reptrial_5,cam11,1081,4,0.9977042078971864,405.2699279785156,744.5631103515625,0.056338004767894745,470.157958984375,699.67645263671875,0.18160437047481537,533.79815673828125,634.8399658203125,0.18670709431171417,476.87180552669855,686.2989819239559,4813,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame5__s1441,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s1441_rank5.jpg,processed_reptrial_5__cam11_s1441_rank5.jpg,TRUE,reptrial_5,cam11,1441,5,0.997938334941864,403.6244201660156,749.1134033203125,0.05136463791131973,468.5596923828125,702.95965576171875,0.1491277515888214,532.24615478515625,635.60009765625,0.21195557713508606,474.13060153411385,688.7444489301574,4952.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s1802_rank6.jpg,processed_reptrial_5__cam11_s1802_rank6.jpg,TRUE,reptrial_5,cam11,1802,6,0.9974141120910645,404.3810729980469,744.00360107421875,0.05378095433115959,472.8067626953125,697.833984375,0.18111741542816162,538.74432373046875,630.4512939453125,0.10685709118843079,478.2313019390582,684.9637910565889,5052.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame7__s2162,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s2162_rank7.jpg,processed_reptrial_5__cam11_s2162_rank7.jpg,TRUE,reptrial_5,cam11,2162,7,0.9974541068077089,556.85888671875,619.521240234375,0.06590809673070908,470.662841796875,701.32171630859375,0.20420286059379578,408.201904296875,747.17962646484375,0.0740455687046051,476.1631488876212,686.2534702414907,5259,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s2523_rank8.jpg,processed_reptrial_5__cam11_s2523_rank8.jpg,TRUE,reptrial_5,cam11,2523,8,0.9974162578582764,396.4066162109375,753.9263916015625,0.05393918976187706,466.23504638671875,702.91204833984375,0.16966262459754944,537.3104248046875,630.7454833984375,0.06929466128349304,471.68945710579953,688.2610709653511,5396.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame9__s2883,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s2883_rank9.jpg,processed_reptrial_5__cam11_s2883_rank9.jpg,TRUE,reptrial_5,cam11,2883,9,0.9970957040786744,394.2200012207031,755.32257080078125,0.054672665894031525,463.7290954589844,705.476806640625,0.16180282831192017,527.031982421875,635.69287109375,0.1589554250240326,466.12187139006545,692.357335386985,5192,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame10__s3243,C:/R_projects/spat_1f_noise/processed_feed\reptrial_5\processed_reptrial_5__cam11_s3243_rank10.jpg,processed_reptrial_5__cam11_s3243_rank10.jpg,TRUE,reptrial_5,cam11,3243,10,0.9972493052482604,393.61456298828125,755.8558349609375,0.05289958044886589,462.3526611328125,707.1612548828125,0.1693389117717743,527.3414306640625,635.9923095703125,0.13759773969650269,465.9171092564492,693.150037936267,5271.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
