frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s0_rank1.jpg,processed_rep19__cam19_s0_rank1.jpg,TRUE,rep19,cam19,0,1,0.9560524821281432,416.3337707519531,955.30218505859375,0.03396223112940788,389.0337829589844,951.76446533203125,0.006847338285297155,374.142822265625,954.1229248046875,0.014016195200383663,394.9024390243902,953.1146341463415,412,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame2__s361,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s361_rank2.jpg,processed_rep19__cam19_s361_rank2.jpg,TRUE,rep19,cam19,361,2,0.9888168573379515,417.0769958496094,957.40673828125,0.011764547787606716,389.61444091796875,956.1947021484375,0.011491124518215656,408.33892822265625,952.558349609375,0.019755769520998,392.4229934924078,955.0173535791757,462,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s721_rank3.jpg,processed_rep19__cam19_s721_rank3.jpg,TRUE,rep19,cam19,721,3,0.9777000546455384,411.3406677246094,954.888916015625,0.011422008275985718,384.11419677734375,953.6846923828125,0.05711035430431366,371.7385559082031,957.2974853515625,0.013481680303812027,393.0565610859729,954.1900452488687,441,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame4__s1082,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s1082_rank4.jpg,processed_rep19__cam19_s1082_rank4.jpg,TRUE,rep19,cam19,1082,4,0.9809959530830384,417.64019775390625,956.16265869140625,0.00798074621707201,389.23455810546875,954.97705078125,0.10558479279279709,373.1791687011719,957.3482666015625,0.014173012226819992,393.91777777777776,953.6288888888889,450.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s1442_rank5.jpg,processed_rep19__cam19_s1442_rank5.jpg,TRUE,rep19,cam19,1442,5,0.98720121383667,417.2336120605469,954.70611572265625,0.009205896407365799,392.25689697265625,953.4698486328125,0.011370565742254257,372.27545166015625,957.1788330078125,0.014744915068149567,394.5691609977324,953.0272108843537,441,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame6__s1803,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s1803_rank6.jpg,processed_rep19__cam19_s1803_rank6.jpg,TRUE,rep19,cam19,1803,6,0.964061677455902,368.8198547363281,960.1468505859375,0.022737573832273483,389.85986328125,953.18267822265625,0.3819849491119385,372.5328063964844,955.50408935546875,0.011448188684880733,394.7464788732394,952.4319248826291,425.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s2163_rank7.jpg,processed_rep19__cam19_s2163_rank7.jpg,TRUE,rep19,cam19,2163,7,0.300079882144928,382.6802062988281,918.6416015625,0.0203170757740736,343.17236328125,925.56610107421875,0.7601811289787292,323.4184265136719,927.874267578125,0.01225071307271719,345.28025477707007,925.0785562632697,472,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame8__s2524,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s2524_rank8.jpg,processed_rep19__cam19_s2524_rank8.jpg,TRUE,rep19,cam19,2524,8,0.3915481567382813,980.84783935546875,602.3934326171875,1.880018711090088,969.7667236328125,517.64349365234375,0.025938168168067932,980.84783935546875,602.3934326171875,0.7234954237937927,975.3476666361053,486.9699275694508,10886.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame9__s2884,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s2884_rank9.jpg,processed_rep19__cam19_s2884_rank9.jpg,TRUE,rep19,cam19,2884,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep19\processed_rep19__cam19_s3244_rank10.jpg,processed_rep19__cam19_s3244_rank10.jpg,TRUE,rep19,cam19,3244,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
