frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s0_rank1.jpg,processed_reptrial_2__cam29_s0_rank1.jpg,TRUE,reptrial_2,cam29,0,1,0.9992307424545288,363.05517578125,130.2279815673828,0.08918114006519318,414.07696533203125,188.61288452148438,0.13253894448280334,467.58758544921875,238.30215454101563,0.12679119408130646,415.5221169036335,184.85387045813587,3797.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame2__s361,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s361_rank2.jpg,processed_reptrial_2__cam29_s361_rank2.jpg,TRUE,reptrial_2,cam29,361,2,0.9985080361366272,363.7583923339844,123.5592269897461,0.09411653131246567,410.9591369628906,189.32614135742188,0.16943101584911346,465.6126403808594,237.72064208984375,0.10891395062208176,412.40394467213116,183.4546618852459,3904.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s721_rank3.jpg,processed_reptrial_2__cam29_s721_rank3.jpg,TRUE,reptrial_2,cam29,721,3,0.9988130331039428,358.52001953125,123.21930694580078,0.11906822770833969,410.6131591796875,187.90084838867188,0.1552366465330124,463.94659423828125,235.1681365966797,0.10818888992071152,410.2484725050916,180.84954175152748,3928.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s1081_rank4.jpg,processed_reptrial_2__cam29_s1081_rank4.jpg,TRUE,reptrial_2,cam29,1081,4,0.9960118532180786,347.7473449707031,105.73790740966797,0.21224439144134521,405.1800842285156,179.38845825195313,0.13575954735279083,465.10992431640625,230.5693817138672,0.11815143376588821,405.89126712328766,170.83647260273972,4673.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s1442_rank5.jpg,processed_reptrial_2__cam29_s1442_rank5.jpg,TRUE,reptrial_2,cam29,1442,5,0.9957036375999452,348.9705810546875,107.77007293701172,0.19632524251937866,406.0294189453125,179.74591064453125,0.1320164054632187,465.56915283203125,231.8663330078125,0.11637023836374283,406.03699673558214,171.460718171926,4596,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s1802_rank6.jpg,processed_reptrial_2__cam29_s1802_rank6.jpg,TRUE,reptrial_2,cam29,1802,6,0.9964426159858704,350.4713134765625,103.18453979492188,0.19796772301197052,405.38909912109375,179.12478637695313,0.15502575039863586,465.2994079589844,232.65643310546875,0.1165570616722107,405.285441426146,170.09910865874363,4713,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s2163_rank7.jpg,processed_reptrial_2__cam29_s2163_rank7.jpg,TRUE,reptrial_2,cam29,2163,7,0.9969595670700072,237.62985229492188,92.30426025390625,0.08735711127519608,340.90728759765625,120.77681732177734,0.08699370175600052,358.3276062011719,170.2943115234375,0.0828656330704689,315.0804861270351,117.73927998165559,4357,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s2523_rank8.jpg,processed_reptrial_2__cam29_s2523_rank8.jpg,TRUE,reptrial_2,cam29,2523,8,0.9975716471672058,235.0006103515625,91.45964050292969,0.06255343556404114,344.2193908691406,124.84390258789063,0.08829743415117264,359.11285400390625,170.59271240234375,0.07799026370048523,315.1956370387561,116.96310048735205,4305,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame9__s2883,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s2883_rank9.jpg,processed_reptrial_2__cam29_s2883_rank9.jpg,TRUE,reptrial_2,cam29,2883,9,0.9981263279914856,228.63632202148438,88.91058349609375,0.08794701099395752,337.14837646484375,122.4686508178711,0.11818268895149231,359.5991516113281,154.78384399414063,0.12312273681163788,309.5584600760456,116.57818441064639,4206.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\reptrial_2\processed_reptrial_2__cam29_s3244_rank10.jpg,processed_reptrial_2__cam29_s3244_rank10.jpg,TRUE,reptrial_2,cam29,3244,10,0.9982125759124756,231.73904418945313,84.97535705566406,0.09226635098457336,335.8550720214844,122.30947875976563,0.12111905962228775,351.96826171875,168.35487365722656,0.08130630105733871,308.5517649846008,115.50035536602701,4218,1000,1000,FALSE,FALSE,NA,unclear,FALSE
