frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s0_rank1.jpg,processed_rep67__cam6_s0_rank1.jpg,FALSE,rep67,cam6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame2__s360,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s360_rank2.jpg,processed_rep67__cam6_s360_rank2.jpg,FALSE,rep67,cam6,360,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s721_rank3.jpg,processed_rep67__cam6_s721_rank3.jpg,FALSE,rep67,cam6,721,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s1081_rank4.jpg,processed_rep67__cam6_s1081_rank4.jpg,FALSE,rep67,cam6,1081,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s1442_rank5.jpg,processed_rep67__cam6_s1442_rank5.jpg,FALSE,rep67,cam6,1442,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s1802_rank6.jpg,processed_rep67__cam6_s1802_rank6.jpg,FALSE,rep67,cam6,1802,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame7__s2162,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s2162_rank7.jpg,processed_rep67__cam6_s2162_rank7.jpg,FALSE,rep67,cam6,2162,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s2523_rank8.jpg,processed_rep67__cam6_s2523_rank8.jpg,FALSE,rep67,cam6,2523,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame9__s2883,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s2883_rank9.jpg,processed_rep67__cam6_s2883_rank9.jpg,FALSE,rep67,cam6,2883,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s3244_rank10.jpg,processed_rep67__cam6_s3244_rank10.jpg,FALSE,rep67,cam6,3244,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame11__s3604,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s3604_rank11.jpg,processed_rep67__cam6_s3604_rank11.jpg,FALSE,rep67,cam6,3604,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame12__s3965,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s3965_rank12.jpg,processed_rep67__cam6_s3965_rank12.jpg,FALSE,rep67,cam6,3965,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame13__s4325,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s4325_rank13.jpg,processed_rep67__cam6_s4325_rank13.jpg,FALSE,rep67,cam6,4325,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame14__s4685,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s4685_rank14.jpg,processed_rep67__cam6_s4685_rank14.jpg,FALSE,rep67,cam6,4685,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame15__s5046,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s5046_rank15.jpg,processed_rep67__cam6_s5046_rank15.jpg,FALSE,rep67,cam6,5046,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame16__s5406,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s5406_rank16.jpg,processed_rep67__cam6_s5406_rank16.jpg,FALSE,rep67,cam6,5406,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame17__s5767,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s5767_rank17.jpg,processed_rep67__cam6_s5767_rank17.jpg,FALSE,rep67,cam6,5767,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame18__s6127,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s6127_rank18.jpg,processed_rep67__cam6_s6127_rank18.jpg,FALSE,rep67,cam6,6127,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame19__s6488,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s6488_rank19.jpg,processed_rep67__cam6_s6488_rank19.jpg,FALSE,rep67,cam6,6488,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame20__s6848,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s6848_rank20.jpg,processed_rep67__cam6_s6848_rank20.jpg,FALSE,rep67,cam6,6848,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame21__s7209,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s7209_rank21.jpg,processed_rep67__cam6_s7209_rank21.jpg,FALSE,rep67,cam6,7209,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame22__s7569,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s7569_rank22.jpg,processed_rep67__cam6_s7569_rank22.jpg,FALSE,rep67,cam6,7569,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame23__s7929,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s7929_rank23.jpg,processed_rep67__cam6_s7929_rank23.jpg,FALSE,rep67,cam6,7929,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame24__s8290,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s8290_rank24.jpg,processed_rep67__cam6_s8290_rank24.jpg,FALSE,rep67,cam6,8290,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame25__s8650,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s8650_rank25.jpg,processed_rep67__cam6_s8650_rank25.jpg,FALSE,rep67,cam6,8650,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame26__s9011,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s9011_rank26.jpg,processed_rep67__cam6_s9011_rank26.jpg,FALSE,rep67,cam6,9011,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame27__s9371,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s9371_rank27.jpg,processed_rep67__cam6_s9371_rank27.jpg,FALSE,rep67,cam6,9371,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame28__s9731,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s9731_rank28.jpg,processed_rep67__cam6_s9731_rank28.jpg,FALSE,rep67,cam6,9731,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame29__s10092,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s10092_rank29.jpg,processed_rep67__cam6_s10092_rank29.jpg,FALSE,rep67,cam6,10092,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame30__s10452,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s10452_rank30.jpg,processed_rep67__cam6_s10452_rank30.jpg,FALSE,rep67,cam6,10452,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame31__s10813,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s10813_rank31.jpg,processed_rep67__cam6_s10813_rank31.jpg,FALSE,rep67,cam6,10813,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame32__s11173,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s11173_rank32.jpg,processed_rep67__cam6_s11173_rank32.jpg,FALSE,rep67,cam6,11173,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame33__s11534,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s11534_rank33.jpg,processed_rep67__cam6_s11534_rank33.jpg,FALSE,rep67,cam6,11534,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame34__s11894,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s11894_rank34.jpg,processed_rep67__cam6_s11894_rank34.jpg,FALSE,rep67,cam6,11894,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame35__s12254,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s12254_rank35.jpg,processed_rep67__cam6_s12254_rank35.jpg,FALSE,rep67,cam6,12254,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame36__s12615,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s12615_rank36.jpg,processed_rep67__cam6_s12615_rank36.jpg,FALSE,rep67,cam6,12615,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame37__s12975,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s12975_rank37.jpg,processed_rep67__cam6_s12975_rank37.jpg,FALSE,rep67,cam6,12975,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame38__s13336,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s13336_rank38.jpg,processed_rep67__cam6_s13336_rank38.jpg,FALSE,rep67,cam6,13336,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame39__s13696,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s13696_rank39.jpg,processed_rep67__cam6_s13696_rank39.jpg,FALSE,rep67,cam6,13696,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame40__s14056,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s14056_rank40.jpg,processed_rep67__cam6_s14056_rank40.jpg,FALSE,rep67,cam6,14056,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame41__s14417,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s14417_rank41.jpg,processed_rep67__cam6_s14417_rank41.jpg,FALSE,rep67,cam6,14417,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame42__s14777,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s14777_rank42.jpg,processed_rep67__cam6_s14777_rank42.jpg,FALSE,rep67,cam6,14777,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame43__s15138,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s15138_rank43.jpg,processed_rep67__cam6_s15138_rank43.jpg,FALSE,rep67,cam6,15138,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame44__s15498,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s15498_rank44.jpg,processed_rep67__cam6_s15498_rank44.jpg,FALSE,rep67,cam6,15498,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame45__s15858,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s15858_rank45.jpg,processed_rep67__cam6_s15858_rank45.jpg,FALSE,rep67,cam6,15858,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame46__s16219,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s16219_rank46.jpg,processed_rep67__cam6_s16219_rank46.jpg,FALSE,rep67,cam6,16219,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame47__s16579,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s16579_rank47.jpg,processed_rep67__cam6_s16579_rank47.jpg,FALSE,rep67,cam6,16579,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame48__s16940,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s16940_rank48.jpg,processed_rep67__cam6_s16940_rank48.jpg,FALSE,rep67,cam6,16940,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame49__s17300,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s17300_rank49.jpg,processed_rep67__cam6_s17300_rank49.jpg,FALSE,rep67,cam6,17300,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame50__s17661,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s17661_rank50.jpg,processed_rep67__cam6_s17661_rank50.jpg,FALSE,rep67,cam6,17661,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame51__s18021,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s18021_rank51.jpg,processed_rep67__cam6_s18021_rank51.jpg,FALSE,rep67,cam6,18021,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame52__s18382,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s18382_rank52.jpg,processed_rep67__cam6_s18382_rank52.jpg,FALSE,rep67,cam6,18382,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame53__s18742,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s18742_rank53.jpg,processed_rep67__cam6_s18742_rank53.jpg,FALSE,rep67,cam6,18742,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame54__s19102,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s19102_rank54.jpg,processed_rep67__cam6_s19102_rank54.jpg,FALSE,rep67,cam6,19102,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame55__s19463,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s19463_rank55.jpg,processed_rep67__cam6_s19463_rank55.jpg,FALSE,rep67,cam6,19463,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame56__s19823,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s19823_rank56.jpg,processed_rep67__cam6_s19823_rank56.jpg,FALSE,rep67,cam6,19823,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame57__s20184,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s20184_rank57.jpg,processed_rep67__cam6_s20184_rank57.jpg,FALSE,rep67,cam6,20184,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame58__s20544,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s20544_rank58.jpg,processed_rep67__cam6_s20544_rank58.jpg,FALSE,rep67,cam6,20544,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame59__s20904,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s20904_rank59.jpg,processed_rep67__cam6_s20904_rank59.jpg,FALSE,rep67,cam6,20904,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame60__s21265,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s21265_rank60.jpg,processed_rep67__cam6_s21265_rank60.jpg,FALSE,rep67,cam6,21265,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame61__s21625,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s21625_rank61.jpg,processed_rep67__cam6_s21625_rank61.jpg,FALSE,rep67,cam6,21625,61,0.9168103933334352,992.82415771484375,58.5032958984375,0.01693735085427761,981.699462890625,31.10721206665039,0.012886961922049522,999.00457763671875,8.69223690032959,0.01272918377071619,36.67478813559322,988.8252118644068,944,1000,1000
frame62__s21986,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s21986_rank62.jpg,processed_rep67__cam6_s21986_rank62.jpg,FALSE,rep67,cam6,21986,62,0.972817599773407,972.4815673828125,65.23209381103516,0.16061143577098846,991.8392333984375,36.77333450317383,0.010568833909928799,982.160400390625,60.282745361328125,0.024998554959893227,41.729729729729726,988.1480051480052,777,1000,1000
frame63__s22346,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s22346_rank63.jpg,processed_rep67__cam6_s22346_rank63.jpg,FALSE,rep67,cam6,22346,63,0.9359018206596376,992.75341796875,71.59291076660156,0.04605216905474663,986.628662109375,42.006492614746094,0.008392751216888428,982.9537353515625,66.6618423461914,0.061083339154720306,45.03303964757709,987.4812775330397,908,1000,1000
frame64__s22706,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s22706_rank64.jpg,processed_rep67__cam6_s22706_rank64.jpg,FALSE,rep67,cam6,22706,64,0.992823839187622,996.912841796875,31.851682662963867,0.02386762574315071,967.27362060546875,62.57608413696289,0.04805047810077667,956.158935546875,82.23970031738281,0.09756090492010117,59.40645773979107,970.7217473884141,1053,1000,1000
frame65__s23067,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s23067_rank65.jpg,processed_rep67__cam6_s23067_rank65.jpg,FALSE,rep67,cam6,23067,65,0.9878788590431212,994.2437744140625,31.935077667236328,0.017108960077166557,974.68743896484375,56.50776672363281,0.03480781614780426,963.68701171875,76.165924072265625,0.054524242877960205,52.34433443344334,977.5874587458746,909,1000,1000
frame66__s23427,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s23427_rank66.jpg,processed_rep67__cam6_s23427_rank66.jpg,FALSE,rep67,cam6,23427,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame67__s23788,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s23788_rank67.jpg,processed_rep67__cam6_s23788_rank67.jpg,FALSE,rep67,cam6,23788,67,0.9101110100746156,999.070068359375,16.8574275970459,0.012809946201741695,984.082763671875,47.89388656616211,0.005812939256429672,972.8424072265625,59.06700897216797,1.3573075532913208,46.722857142857144,981.6447619047619,1050,1000,1000
frame68__s24148,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s24148_rank68.jpg,processed_rep67__cam6_s24148_rank68.jpg,FALSE,rep67,cam6,24148,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame69__s24508,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s24508_rank69.jpg,processed_rep67__cam6_s24508_rank69.jpg,FALSE,rep67,cam6,24508,69,0.9577059745788574,999.136962890625,24.904939651489258,0.020959381014108658,984.2847900390625,49.53030014038086,0.014835127629339695,969.4326171875,65.53678894042969,0.030207449570298195,51.57472826086956,982.3002717391304,736,1000,1000
frame70__s24869,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s24869_rank70.jpg,processed_rep67__cam6_s24869_rank70.jpg,FALSE,rep67,cam6,24869,70,0.9889163970947266,998.4088134765625,5.843701362609863,0.012480061501264572,984.92620849609375,43.155860900878906,0.020438309758901596,973.89501953125,66.786895751953125,0.046479299664497375,43.42857142857143,983.1707589285714,896,1000,1000
frame71__s25229,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s25229_rank71.jpg,processed_rep67__cam6_s25229_rank71.jpg,FALSE,rep67,cam6,25229,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame72__s25590,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s25590_rank72.jpg,processed_rep67__cam6_s25590_rank72.jpg,FALSE,rep67,cam6,25590,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame73__s25950,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s25950_rank73.jpg,processed_rep67__cam6_s25950_rank73.jpg,FALSE,rep67,cam6,25950,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame74__s26311,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s26311_rank74.jpg,processed_rep67__cam6_s26311_rank74.jpg,FALSE,rep67,cam6,26311,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame75__s26671,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s26671_rank75.jpg,processed_rep67__cam6_s26671_rank75.jpg,FALSE,rep67,cam6,26671,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame76__s27031,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s27031_rank76.jpg,processed_rep67__cam6_s27031_rank76.jpg,FALSE,rep67,cam6,27031,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame77__s27392,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s27392_rank77.jpg,processed_rep67__cam6_s27392_rank77.jpg,FALSE,rep67,cam6,27392,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame78__s27752,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s27752_rank78.jpg,processed_rep67__cam6_s27752_rank78.jpg,FALSE,rep67,cam6,27752,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame79__s28113,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s28113_rank79.jpg,processed_rep67__cam6_s28113_rank79.jpg,FALSE,rep67,cam6,28113,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame80__s28473,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s28473_rank80.jpg,processed_rep67__cam6_s28473_rank80.jpg,FALSE,rep67,cam6,28473,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame81__s28833,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s28833_rank81.jpg,processed_rep67__cam6_s28833_rank81.jpg,FALSE,rep67,cam6,28833,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame82__s29194,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s29194_rank82.jpg,processed_rep67__cam6_s29194_rank82.jpg,FALSE,rep67,cam6,29194,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame83__s29554,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s29554_rank83.jpg,processed_rep67__cam6_s29554_rank83.jpg,FALSE,rep67,cam6,29554,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame84__s29915,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s29915_rank84.jpg,processed_rep67__cam6_s29915_rank84.jpg,FALSE,rep67,cam6,29915,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame85__s30275,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s30275_rank85.jpg,processed_rep67__cam6_s30275_rank85.jpg,FALSE,rep67,cam6,30275,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame86__s30635,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s30635_rank86.jpg,processed_rep67__cam6_s30635_rank86.jpg,FALSE,rep67,cam6,30635,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame87__s30996,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s30996_rank87.jpg,processed_rep67__cam6_s30996_rank87.jpg,FALSE,rep67,cam6,30996,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame88__s31356,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s31356_rank88.jpg,processed_rep67__cam6_s31356_rank88.jpg,FALSE,rep67,cam6,31356,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame89__s31717,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s31717_rank89.jpg,processed_rep67__cam6_s31717_rank89.jpg,FALSE,rep67,cam6,31717,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame90__s32077,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s32077_rank90.jpg,processed_rep67__cam6_s32077_rank90.jpg,FALSE,rep67,cam6,32077,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame91__s32438,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s32438_rank91.jpg,processed_rep67__cam6_s32438_rank91.jpg,FALSE,rep67,cam6,32438,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame92__s32798,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s32798_rank92.jpg,processed_rep67__cam6_s32798_rank92.jpg,FALSE,rep67,cam6,32798,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
frame93__s33158,C:/R_projects/spat_1f_noise/processed_feed\rep67\processed_rep67__cam6_s33158_rank93.jpg,processed_rep67__cam6_s33158_rank93.jpg,FALSE,rep67,cam6,33158,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000
