frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s0_rank1.jpg,processed_rep42__cam11_s0_rank1.jpg,TRUE,rep42,cam11,0,1,0.9957262277603148,678.520751953125,371.04510498046875,0.058105528354644775,672.47735595703125,316.5006408691406,0.044672444462776184,667.642578125,275.59228515625,0.08579428493976593,672.8681687440077,320.7655800575264,2080,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame2__s361,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s361_rank2.jpg,processed_rep42__cam11_s361_rank2.jpg,TRUE,rep42,cam11,361,2,0.99857330322265625,789.3848876953125,335.9146423339844,0.06801362335681915,715.9141845703125,319.94342041015625,0.1372198760509491,664.8582763671875,281.85809326171875,0.1456986367702484,719.0901947386402,314.20293816194055,2932.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s721_rank3.jpg,processed_rep42__cam11_s721_rank3.jpg,TRUE,rep42,cam11,721,3,0.9961583018302916,992.40362548828125,300.693115234375,0.023678669705986977,936.5040283203125,316.4529113769531,0.06188047304749489,900.4798583984375,320.08978271484375,0.07636941969394684,944.5979926043317,312.91019545694667,1891,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s1081_rank4.jpg,processed_rep42__cam11_s1081_rank4.jpg,TRUE,rep42,cam11,1081,4,0.9981185793876648,999.38018798828125,285.26654052734375,0.03750007972121239,953.51654052734375,308.7568359375,0.06421185284852982,902.69464111328125,318.6474914550781,0.07104179263114929,946.6793206793207,306.033966033966,1998,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s1442_rank5.jpg,processed_rep42__cam11_s1442_rank5.jpg,TRUE,rep42,cam11,1442,5,0.9971855282783508,874.3621826171875,249.31349182128906,0.14398589730262756,920.0440673828125,306.4095458984375,0.1444290280342102,952.14501953125,341.16363525390625,0.08406917750835419,914.4285714285714,295.85018315018317,2732.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s1802_rank6.jpg,processed_rep42__cam11_s1802_rank6.jpg,TRUE,rep42,cam11,1802,6,0.9972996115684508,936.29693603515625,241.37469482421875,0.0712522640824318,931.3741455078125,308.50848388671875,0.07194607704877853,941.2196044921875,340.8321533203125,0.053096089512109756,935.9377889869693,295.24926439680536,2377,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s2163_rank7.jpg,processed_rep42__cam11_s2163_rank7.jpg,TRUE,rep42,cam11,2163,7,0.9982789754867554,899.16253662109375,263.29168701171875,0.11720259487628937,932.42401123046875,316.8026428222656,8.180641174316406,944.7430419921875,350.40252685546875,0.07183551788330078,929.3578274760383,298.57228434504793,2499.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s2523_rank8.jpg,processed_rep42__cam11_s2523_rank8.jpg,TRUE,rep42,cam11,2523,8,0.9969359636306764,943.71881103515625,244.44830322265625,0.0365368016064167,928.7254638671875,310.5557861328125,0.05719560757279396,938.72100830078125,340.49127197265625,0.2792511582374573,934.8702225955481,296.57706845863083,2378.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame9__s2884,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s2884_rank9.jpg,processed_rep42__cam11_s2884_rank9.jpg,TRUE,rep42,cam11,2884,9,0.998622179031372,900.90692138671875,293.06103515625,0.03715452179312706,910.8282470703125,251.88125610351563,0.06852148473262787,939.3521728515625,211.94937133789063,0.059795062988996506,918.3287671232877,242.9497716894977,1754.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep42\processed_rep42__cam11_s3244_rank10.jpg,processed_rep42__cam11_s3244_rank10.jpg,TRUE,rep42,cam11,3244,10,0.9974300265312196,956.86041259765625,319.33221435546875,0.051737479865550995,924.42596435546875,288.41497802734375,0.09297838062047958,913.1986083984375,236.47409057617188,0.17711880803108215,927,279.49066059225515,2198,1000,1000,FALSE,FALSE,NA,unclear,FALSE
