frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s0_rank1.jpg,processed_rep145__cam17_s0_rank1.jpg,TRUE,rep145,cam17,0,1,0.34107908606529236,62.63438415527344,0.7043325901031494,0.004768799990415573,71.30027770996094,5.353182792663574,0.5657151937484741,76.2522201538086,3.0287578105926514,0.0027483615558594465,68.02586206896552,3.125,231.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame2__s360,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s360_rank2.jpg,processed_rep145__cam17_s360_rank2.jpg,TRUE,rep145,cam17,360,2,0.9967934489250184,743.00286865234375,208.28073120117188,0.02167961746454239,729.3184814453125,175.7840576171875,0.03044106252491474,693.2413330078125,155.78610229492188,0.08054350316524506,727.6245694603904,177.62514351320323,1731.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s721_rank3.jpg,processed_rep145__cam17_s721_rank3.jpg,TRUE,rep145,cam17,721,3,0.9659140706062316,987.22625732421875,904.46539306640625,0.029985599219799042,986.0128173828125,881.01751708984375,0.008777102455496788,981.158935546875,861.27203369140625,0.6306852102279663,986.3828996282527,879.8946716232962,805,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s1081_rank4.jpg,processed_rep145__cam17_s1081_rank4.jpg,TRUE,rep145,cam17,1081,4,0.9899258613586426,990.753173828125,901.68939208984375,0.15398265421390533,987.1278076171875,881.89276123046875,0.012998010031878948,983.50250244140625,860.85882568359375,1.3617695569992065,986.9472972972973,877.3621621621621,736,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s1442_rank5.jpg,processed_rep145__cam17_s1442_rank5.jpg,TRUE,rep145,cam17,1442,5,0.9791020750999452,995.94818115234375,908.4530029296875,0.00895021203905344,987.56829833984375,883.7620849609375,0.013196227140724659,980.385498046875,857.8365478515625,0.017247121781110764,987.1185567010309,878.2590206185567,772,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s1802_rank6.jpg,processed_rep145__cam17_s1802_rank6.jpg,TRUE,rep145,cam17,1802,6,0.9848089814186096,991.00592041015625,903.47802734375,0.1716235876083374,987.39501953125,882.30108642578125,0.012431222014129162,983.78411865234375,862.36993408203125,0.2676173448562622,987.63196125908,877.0205811138014,820,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s2163_rank7.jpg,processed_rep145__cam17_s2163_rank7.jpg,TRUE,rep145,cam17,2163,7,0.9846987128257751,994.73382568359375,908.61602783203125,2.183457136154175,989.8944091796875,886.34393310546875,0.011149585247039795,994.73382568359375,908.61602783203125,0.04798208177089691,987.2289603960396,879.6089108910891,805.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s2523_rank8.jpg,processed_rep145__cam17_s2523_rank8.jpg,TRUE,rep145,cam17,2523,8,0.9876063466072084,992.22955322265625,908.37457275390625,0.00824605580419302,988.5755615234375,883.4178466796875,0.010914409533143044,978.83184814453125,857.21337890625,0.017405066639184952,986.8089330024814,880.1054590570719,803,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame9__s2883,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s2883_rank9.jpg,processed_rep145__cam17_s2883_rank9.jpg,TRUE,rep145,cam17,2883,9,0.9862284660339355,990.0394287109375,904.20892333984375,0.39339983463287354,987.59588623046875,882.0081787109375,0.01126129925251007,982.70880126953125,862.27423095703125,0.18517957627773285,987.2795698924731,879.9904420549582,835.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep145\processed_rep145__cam17_s3244_rank10.jpg,processed_rep145__cam17_s3244_rank10.jpg,TRUE,rep145,cam17,3244,10,0.989167332649231,990.38177490234375,906.9434814453125,0.009523478336632252,987.9927978515625,883.3748779296875,0.010809569619596004,979.63134765625,857.3253173828125,0.01617193967103958,986.5712589073635,878.5546318289786,838,1000,1000,TRUE,FALSE,NA,unclear,FALSE
