frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s0_rank1.jpg,processed_rep23__cam23_s0_rank1.jpg,TRUE,rep23,cam23,0,1,0.478430688381195,54.28606033325195,324.35400390625,0.08839289844036102,40.609703063964844,329.333984375,0.005205304361879826,54.28606033325195,324.35400390625,0.11185579001903534,42.26470588235294,327.2705882352941,341.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame2__s361,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s361_rank2.jpg,processed_rep23__cam23_s361_rank2.jpg,TRUE,rep23,cam23,361,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s721_rank3.jpg,processed_rep23__cam23_s721_rank3.jpg,TRUE,rep23,cam23,721,3,0.49601057171821594,968.50836181640625,455.4909973144531,0.18328000605106354,978.40155029296875,444.4061279296875,0.004010244272649288,969.7449951171875,430.85797119140625,0.7955203652381897,982.8185022026431,438.8008810572687,1124.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame4__s1082,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s1082_rank4.jpg,processed_rep23__cam23_s1082_rank4.jpg,TRUE,rep23,cam23,1082,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s1442_rank5.jpg,processed_rep23__cam23_s1442_rank5.jpg,TRUE,rep23,cam23,1442,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s1802_rank6.jpg,processed_rep23__cam23_s1802_rank6.jpg,TRUE,rep23,cam23,1802,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s2163_rank7.jpg,processed_rep23__cam23_s2163_rank7.jpg,TRUE,rep23,cam23,2163,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s2523_rank8.jpg,processed_rep23__cam23_s2523_rank8.jpg,TRUE,rep23,cam23,2523,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame9__s2884,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s2884_rank9.jpg,processed_rep23__cam23_s2884_rank9.jpg,TRUE,rep23,cam23,2884,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s3244_rank10.jpg,processed_rep23__cam23_s3244_rank10.jpg,TRUE,rep23,cam23,3244,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame11__s3605,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s3605_rank11.jpg,processed_rep23__cam23_s3605_rank11.jpg,TRUE,rep23,cam23,3605,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame12__s3965,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s3965_rank12.jpg,processed_rep23__cam23_s3965_rank12.jpg,TRUE,rep23,cam23,3965,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame13__s4326,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s4326_rank13.jpg,processed_rep23__cam23_s4326_rank13.jpg,TRUE,rep23,cam23,4326,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,FALSE,NA,unclear,FALSE
frame14__s4686,C:/R_projects/spat_1f_noise/processed_feed\rep23\processed_rep23__cam23_s4686_rank14.jpg,processed_rep23__cam23_s4686_rank14.jpg,TRUE,rep23,cam23,4686,14,0.34216102957725525,12.53469467163086,334.5074768066406,0.03615249693393707,25.013057708740234,328.4971618652344,0.003810927039012313,37.49142074584961,324.8909912109375,0.05587911233305931,28.809248554913296,326.48265895953756,346.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
