frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s0_rank1.jpg,processed_rep150__cam22_s0_rank1.jpg,TRUE,rep150,cam22,0,1,0.9975857734680176,624.72442626953125,14.905235290527344,0.04465000331401825,661.89599609375,47.10395812988281,0.09472747892141342,669.330322265625,81.77949523925781,0.08740630000829697,653.4951845906902,42.459871589085076,1241.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame2__s360,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s360_rank2.jpg,processed_rep150__cam22_s360_rank2.jpg,TRUE,rep150,cam22,360,2,0.99728524684906,620.47845458984375,10.711193084716797,0.04576335847377777,661.5531005859375,41.66295623779297,0.09874310344457626,671.51055908203125,80.04314422607422,0.07106857746839523,652.0007293946024,37.989788475565284,1367,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame3__s721,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s721_rank3.jpg,processed_rep150__cam22_s721_rank3.jpg,TRUE,rep150,cam22,721,3,0.9980091452598572,625.8631591796875,10.701274871826172,0.05006523057818413,662.7198486328125,42.76313781738281,0.09068369120359421,671.31982421875,78.524444580078125,0.0779699757695198,654.0774703557312,37.80316205533597,1259.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame4__s1081,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s1081_rank4.jpg,processed_rep150__cam22_s1081_rank4.jpg,TRUE,rep150,cam22,1081,4,0.9979873895645142,626.254150390625,11.512589454650879,0.04282737150788307,663.09759521484375,44.94294738769531,0.0987662598490715,671.6944580078125,79.61146545410156,0.10013717412948608,654.9272875816994,40.57434640522876,1221.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame5__s1442,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s1442_rank5.jpg,processed_rep150__cam22_s1442_rank5.jpg,TRUE,rep150,cam22,1442,5,0.9978755712509156,627.22613525390625,10.608394622802734,0.046840451657772064,663.1302490234375,44.09295654296875,0.08854858577251434,671.79681396484375,80.05784606933594,0.0901445746421814,654.6291187739464,39.59003831417625,1300.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame6__s1802,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s1802_rank6.jpg,processed_rep150__cam22_s1802_rank6.jpg,TRUE,rep150,cam22,1802,6,0.9978489875793456,626.602294921875,10.151992797851563,0.05677001550793648,662.3253173828125,44.6683349609375,0.1092837005853653,670.947998046875,79.18467712402344,0.0828494057059288,654.4685200327065,40.07195421095666,1221.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame7__s2163,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s2163_rank7.jpg,processed_rep150__cam22_s2163_rank7.jpg,TRUE,rep150,cam22,2163,7,0.5694567561149597,750.0079345703125,0.8066506385803223,0.005864242557436228,701.6429443359375,5.096474647521973,0.019669760018587112,695.4422607421875,2.9515626430511475,0.005554133094847202,717.2086092715232,3.056291390728477,303,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame8__s2523,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s2523_rank8.jpg,processed_rep150__cam22_s2523_rank8.jpg,TRUE,rep150,cam22,2523,8,0.5231160521507263,695.2874755859375,7.772261619567871,0.014102109707891941,697.78533935546875,5.380796432495117,0.0029949364252388477,702.78106689453125,1.7935988903045654,0.049507156014442444,701.3481012658228,3.588607594936709,159.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame9__s2884,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s2884_rank9.jpg,processed_rep150__cam22_s2884_rank9.jpg,TRUE,rep150,cam22,2884,9,0.4256302416324615,617.246337890625,982.222412109375,0.06177017465233803,622.228515625,966.4141845703125,0.2561068534851074,630.94744873046875,957.902099609375,0.01760081760585308,620.803317535545,969.042654028436,420.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame10__s3244,C:/R_projects/spat_1f_noise/processed_feed\rep150\processed_rep150__cam22_s3244_rank10.jpg,processed_rep150__cam22_s3244_rank10.jpg,TRUE,rep150,cam22,3244,10,0.5565429329872131,698.315673828125,2.1682658195495605,0.02478375844657421,742.818359375,4.643679618835449,0.09757282584905624,751.47161865234375,2.1682658195495605,0.005160525441169739,729.4889705882352,2.926470588235294,274,1000,1000,TRUE,FALSE,NA,unclear,FALSE
