frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame
frame11__s3605,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s3605_rank11.jpg,processed_rep158__cam30_s3605_rank11.jpg,TRUE,rep158,cam30,3605,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame12__s3965,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s3965_rank12.jpg,processed_rep158__cam30_s3965_rank12.jpg,TRUE,rep158,cam30,3965,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame13__s4326,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s4326_rank13.jpg,processed_rep158__cam30_s4326_rank13.jpg,TRUE,rep158,cam30,4326,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame14__s4686,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s4686_rank14.jpg,processed_rep158__cam30_s4686_rank14.jpg,TRUE,rep158,cam30,4686,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame15__s5047,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s5047_rank15.jpg,processed_rep158__cam30_s5047_rank15.jpg,TRUE,rep158,cam30,5047,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame16__s5407,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s5407_rank16.jpg,processed_rep158__cam30_s5407_rank16.jpg,TRUE,rep158,cam30,5407,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame17__s5768,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s5768_rank17.jpg,processed_rep158__cam30_s5768_rank17.jpg,TRUE,rep158,cam30,5768,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame18__s6128,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s6128_rank18.jpg,processed_rep158__cam30_s6128_rank18.jpg,TRUE,rep158,cam30,6128,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame19__s6488,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s6488_rank19.jpg,processed_rep158__cam30_s6488_rank19.jpg,TRUE,rep158,cam30,6488,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame20__s6849,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s6849_rank20.jpg,processed_rep158__cam30_s6849_rank20.jpg,TRUE,rep158,cam30,6849,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame21__s7209,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s7209_rank21.jpg,processed_rep158__cam30_s7209_rank21.jpg,TRUE,rep158,cam30,7209,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame22__s7570,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s7570_rank22.jpg,processed_rep158__cam30_s7570_rank22.jpg,TRUE,rep158,cam30,7570,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame23__s7930,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s7930_rank23.jpg,processed_rep158__cam30_s7930_rank23.jpg,TRUE,rep158,cam30,7930,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame24__s8291,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s8291_rank24.jpg,processed_rep158__cam30_s8291_rank24.jpg,TRUE,rep158,cam30,8291,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame25__s8651,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s8651_rank25.jpg,processed_rep158__cam30_s8651_rank25.jpg,TRUE,rep158,cam30,8651,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame26__s9012,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s9012_rank26.jpg,processed_rep158__cam30_s9012_rank26.jpg,TRUE,rep158,cam30,9012,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame27__s9372,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s9372_rank27.jpg,processed_rep158__cam30_s9372_rank27.jpg,TRUE,rep158,cam30,9372,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame28__s9732,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s9732_rank28.jpg,processed_rep158__cam30_s9732_rank28.jpg,TRUE,rep158,cam30,9732,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame29__s10093,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s10093_rank29.jpg,processed_rep158__cam30_s10093_rank29.jpg,TRUE,rep158,cam30,10093,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame30__s10453,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s10453_rank30.jpg,processed_rep158__cam30_s10453_rank30.jpg,TRUE,rep158,cam30,10453,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame31__s10814,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s10814_rank31.jpg,processed_rep158__cam30_s10814_rank31.jpg,TRUE,rep158,cam30,10814,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame32__s11174,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s11174_rank32.jpg,processed_rep158__cam30_s11174_rank32.jpg,TRUE,rep158,cam30,11174,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame33__s11534,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s11534_rank33.jpg,processed_rep158__cam30_s11534_rank33.jpg,TRUE,rep158,cam30,11534,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame34__s11895,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s11895_rank34.jpg,processed_rep158__cam30_s11895_rank34.jpg,TRUE,rep158,cam30,11895,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame35__s12255,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s12255_rank35.jpg,processed_rep158__cam30_s12255_rank35.jpg,TRUE,rep158,cam30,12255,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame36__s12616,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s12616_rank36.jpg,processed_rep158__cam30_s12616_rank36.jpg,TRUE,rep158,cam30,12616,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame37__s12976,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s12976_rank37.jpg,processed_rep158__cam30_s12976_rank37.jpg,TRUE,rep158,cam30,12976,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame38__s13337,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s13337_rank38.jpg,processed_rep158__cam30_s13337_rank38.jpg,TRUE,rep158,cam30,13337,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame39__s13697,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s13697_rank39.jpg,processed_rep158__cam30_s13697_rank39.jpg,TRUE,rep158,cam30,13697,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame40__s14058,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s14058_rank40.jpg,processed_rep158__cam30_s14058_rank40.jpg,TRUE,rep158,cam30,14058,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame41__s14418,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s14418_rank41.jpg,processed_rep158__cam30_s14418_rank41.jpg,TRUE,rep158,cam30,14418,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame42__s14778,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s14778_rank42.jpg,processed_rep158__cam30_s14778_rank42.jpg,TRUE,rep158,cam30,14778,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame43__s15139,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s15139_rank43.jpg,processed_rep158__cam30_s15139_rank43.jpg,TRUE,rep158,cam30,15139,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame44__s15499,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s15499_rank44.jpg,processed_rep158__cam30_s15499_rank44.jpg,TRUE,rep158,cam30,15499,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame45__s15860,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s15860_rank45.jpg,processed_rep158__cam30_s15860_rank45.jpg,TRUE,rep158,cam30,15860,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame46__s16220,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s16220_rank46.jpg,processed_rep158__cam30_s16220_rank46.jpg,TRUE,rep158,cam30,16220,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame47__s16581,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s16581_rank47.jpg,processed_rep158__cam30_s16581_rank47.jpg,TRUE,rep158,cam30,16581,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame48__s16941,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s16941_rank48.jpg,processed_rep158__cam30_s16941_rank48.jpg,TRUE,rep158,cam30,16941,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame49__s17301,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s17301_rank49.jpg,processed_rep158__cam30_s17301_rank49.jpg,TRUE,rep158,cam30,17301,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame50__s17662,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s17662_rank50.jpg,processed_rep158__cam30_s17662_rank50.jpg,TRUE,rep158,cam30,17662,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame51__s18022,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s18022_rank51.jpg,processed_rep158__cam30_s18022_rank51.jpg,TRUE,rep158,cam30,18022,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame52__s18383,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s18383_rank52.jpg,processed_rep158__cam30_s18383_rank52.jpg,TRUE,rep158,cam30,18383,52,0.3394480049610138,339.2008056640625,994.2396240234375,0.048839688301086426,364.000244140625,979.54229736328125,0.018015125766396523,366.48016357421875,963.62030029296875,0.019192766398191452,354.43342036553526,978.5078328981723,761,1000,1000,TRUE
frame53__s18743,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s18743_rank53.jpg,processed_rep158__cam30_s18743_rank53.jpg,TRUE,rep158,cam30,18743,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame54__s19104,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s19104_rank54.jpg,processed_rep158__cam30_s19104_rank54.jpg,TRUE,rep158,cam30,19104,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame55__s19464,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s19464_rank55.jpg,processed_rep158__cam30_s19464_rank55.jpg,TRUE,rep158,cam30,19464,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame56__s19824,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s19824_rank56.jpg,processed_rep158__cam30_s19824_rank56.jpg,TRUE,rep158,cam30,19824,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame57__s20185,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s20185_rank57.jpg,processed_rep158__cam30_s20185_rank57.jpg,TRUE,rep158,cam30,20185,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame58__s20545,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s20545_rank58.jpg,processed_rep158__cam30_s20545_rank58.jpg,TRUE,rep158,cam30,20545,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame59__s20906,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s20906_rank59.jpg,processed_rep158__cam30_s20906_rank59.jpg,TRUE,rep158,cam30,20906,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame60__s21266,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s21266_rank60.jpg,processed_rep158__cam30_s21266_rank60.jpg,TRUE,rep158,cam30,21266,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame61__s21627,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s21627_rank61.jpg,processed_rep158__cam30_s21627_rank61.jpg,TRUE,rep158,cam30,21627,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame62__s21987,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s21987_rank62.jpg,processed_rep158__cam30_s21987_rank62.jpg,TRUE,rep158,cam30,21987,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame63__s22348,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s22348_rank63.jpg,processed_rep158__cam30_s22348_rank63.jpg,TRUE,rep158,cam30,22348,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame64__s22708,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s22708_rank64.jpg,processed_rep158__cam30_s22708_rank64.jpg,TRUE,rep158,cam30,22708,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame65__s23068,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s23068_rank65.jpg,processed_rep158__cam30_s23068_rank65.jpg,TRUE,rep158,cam30,23068,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame66__s23429,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s23429_rank66.jpg,processed_rep158__cam30_s23429_rank66.jpg,TRUE,rep158,cam30,23429,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame67__s23789,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s23789_rank67.jpg,processed_rep158__cam30_s23789_rank67.jpg,TRUE,rep158,cam30,23789,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame68__s24150,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s24150_rank68.jpg,processed_rep158__cam30_s24150_rank68.jpg,TRUE,rep158,cam30,24150,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame69__s24510,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s24510_rank69.jpg,processed_rep158__cam30_s24510_rank69.jpg,TRUE,rep158,cam30,24510,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame70__s24871,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s24871_rank70.jpg,processed_rep158__cam30_s24871_rank70.jpg,TRUE,rep158,cam30,24871,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame71__s25231,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s25231_rank71.jpg,processed_rep158__cam30_s25231_rank71.jpg,TRUE,rep158,cam30,25231,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame72__s25592,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s25592_rank72.jpg,processed_rep158__cam30_s25592_rank72.jpg,TRUE,rep158,cam30,25592,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame73__s25952,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s25952_rank73.jpg,processed_rep158__cam30_s25952_rank73.jpg,TRUE,rep158,cam30,25952,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame74__s26312,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s26312_rank74.jpg,processed_rep158__cam30_s26312_rank74.jpg,TRUE,rep158,cam30,26312,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame75__s26673,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s26673_rank75.jpg,processed_rep158__cam30_s26673_rank75.jpg,TRUE,rep158,cam30,26673,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame76__s27033,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s27033_rank76.jpg,processed_rep158__cam30_s27033_rank76.jpg,TRUE,rep158,cam30,27033,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame77__s27394,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s27394_rank77.jpg,processed_rep158__cam30_s27394_rank77.jpg,TRUE,rep158,cam30,27394,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame78__s27754,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s27754_rank78.jpg,processed_rep158__cam30_s27754_rank78.jpg,TRUE,rep158,cam30,27754,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame79__s28115,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s28115_rank79.jpg,processed_rep158__cam30_s28115_rank79.jpg,TRUE,rep158,cam30,28115,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame80__s28475,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s28475_rank80.jpg,processed_rep158__cam30_s28475_rank80.jpg,TRUE,rep158,cam30,28475,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame81__s28835,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s28835_rank81.jpg,processed_rep158__cam30_s28835_rank81.jpg,TRUE,rep158,cam30,28835,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame82__s29196,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s29196_rank82.jpg,processed_rep158__cam30_s29196_rank82.jpg,TRUE,rep158,cam30,29196,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame83__s29556,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s29556_rank83.jpg,processed_rep158__cam30_s29556_rank83.jpg,TRUE,rep158,cam30,29556,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame84__s29917,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s29917_rank84.jpg,processed_rep158__cam30_s29917_rank84.jpg,TRUE,rep158,cam30,29917,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame85__s30277,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s30277_rank85.jpg,processed_rep158__cam30_s30277_rank85.jpg,TRUE,rep158,cam30,30277,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame86__s30638,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s30638_rank86.jpg,processed_rep158__cam30_s30638_rank86.jpg,TRUE,rep158,cam30,30638,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame87__s30998,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s30998_rank87.jpg,processed_rep158__cam30_s30998_rank87.jpg,TRUE,rep158,cam30,30998,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame88__s31359,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s31359_rank88.jpg,processed_rep158__cam30_s31359_rank88.jpg,TRUE,rep158,cam30,31359,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame89__s31719,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s31719_rank89.jpg,processed_rep158__cam30_s31719_rank89.jpg,TRUE,rep158,cam30,31719,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame90__s32080,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s32080_rank90.jpg,processed_rep158__cam30_s32080_rank90.jpg,TRUE,rep158,cam30,32080,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame91__s32440,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s32440_rank91.jpg,processed_rep158__cam30_s32440_rank91.jpg,TRUE,rep158,cam30,32440,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame92__s32801,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s32801_rank92.jpg,processed_rep158__cam30_s32801_rank92.jpg,TRUE,rep158,cam30,32801,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
frame93__s33161,C:/R_projects/spat_1f_noise/processed_feed\rep158\processed_rep158__cam30_s33161_rank93.jpg,processed_rep158__cam30_s33161_rank93.jpg,TRUE,rep158,cam30,33161,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA
