frame_id,file_path,file_base,file_exists,repID,camID,time,rank,score,head_x,head_y,head_score,middle_x,middle_y,middle_score,tail_x,tail_y,tail_score,centroid_x,centroid_y,size_px,x_dim,y_dim,out_of_frame,is_gap,size_z,status,false_cluster
frame1__s0,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s0_rank1.jpg,processed_repweek2test4__cam11_s0_rank1.jpg,TRUE,repweek2test4,cam11,0,1,0.9810677766799928,871.39794921875,995.08087158203125,0.07644981890916824,881.337646484375,985.1807861328125,0.012282910756766796,871.39794921875,995.08087158203125,1.1039296388626099,879.1685912240184,980.5831408775981,863.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame2__s361,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s361_rank2.jpg,processed_repweek2test4__cam11_s361_rank2.jpg,TRUE,repweek2test4,cam11,361,2,0.9983317255973816,770.61285400390625,867.96514892578125,0.14970137178897858,811.7506103515625,922.38104248046875,0.15583911538124084,836.6826171875,958.24609375,0.09591881185770035,806.047953699876,913.892930963208,2421.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame3__s1082,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s1082_rank3.jpg,processed_repweek2test4__cam11_s1082_rank3.jpg,TRUE,repweek2test4,cam11,1082,3,0.9988665580749512,461.31768798828125,881.66845703125,0.05153067037463188,444.05291748046875,911.6324462890625,0.0477193221449852,413.2230224609375,926.614501953125,0.04626292362809181,435.674375,908.175625,1600.5,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame4__s1442,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s1442_rank4.jpg,processed_repweek2test4__cam11_s1442_rank4.jpg,TRUE,repweek2test4,cam11,1442,4,0.9986782670021056,694.3475341796875,934.956787109375,6.988592624664307,629.70538330078125,933.71484375,0.0469869039952755,589.9256591796875,927.5050048828125,0.0680573508143425,638.3350045578851,930.3409298085688,2194,1000,1000,FALSE,FALSE,NA,unclear,FALSE
frame5__s1803,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s1803_rank5.jpg,processed_repweek2test4__cam11_s1803_rank5.jpg,TRUE,repweek2test4,cam11,1803,5,0.9965311884880066,986.4312744140625,907.26190185546875,0.047864753752946854,966.6253662109375,888.760986328125,0.05279845744371414,904.7318115234375,881.36053466796875,0.175384521484375,945.999012345679,883.1743209876544,2016.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame6__s2163,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s2163_rank6.jpg,processed_repweek2test4__cam11_s2163_rank6.jpg,TRUE,repweek2test4,cam11,2163,6,0.997726023197174,988.7137451171875,907.12408447265625,0.040919385850429535,962.773681640625,886.10748291015625,0.07591293007135391,904.71734619140625,882.39862060546875,0.19710104167461395,945.5354645354645,882.2837162837163,1995.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame7__s2523,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s2523_rank7.jpg,processed_repweek2test4__cam11_s2523_rank7.jpg,TRUE,repweek2test4,cam11,2523,7,0.9971254467964172,988.25347900390625,900.89508056640625,0.10584428161382675,935.13555908203125,873.588134765625,0.09698300063610077,904.2530517578125,882.276611328125,0.18095716834068298,946.1291262135923,882.142718446602,2053.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame8__s2884,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s2884_rank8.jpg,processed_repweek2test4__cam11_s2884_rank8.jpg,TRUE,repweek2test4,cam11,2884,8,0.996086597442627,984.502685546875,907.535400390625,0.27415379881858826,968.31597900390625,889.044921875,0.08484168350696564,904.81414794921875,881.648681640625,0.19147108495235443,947.1367681498829,882.4782201405152,2128.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame9__s3244,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s3244_rank9.jpg,processed_repweek2test4__cam11_s3244_rank9.jpg,TRUE,repweek2test4,cam11,3244,9,0.9975711703300476,983.174560546875,900.84326171875,0.46662306785583496,964.5223388671875,885.8619384765625,0.07072140276432037,903.59161376953125,882.11663818359375,0.15444843471050262,945.1953046953047,881.3351648351648,1995,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame10__s3605,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s3605_rank10.jpg,processed_repweek2test4__cam11_s3605_rank10.jpg,TRUE,repweek2test4,cam11,3605,10,0.9969586133956908,981.80780029296875,904.56268310546875,0.05145786330103874,965.70989990234375,887.32574462890625,0.052614517509937286,903.7947998046875,882.40087890625,0.16843852400779724,946.1367013372957,881.8192174343734,2010,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame11__s3965,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s3965_rank11.jpg,processed_repweek2test4__cam11_s3965_rank11.jpg,TRUE,repweek2test4,cam11,3965,11,0.9971713423728944,986.9649658203125,904.4755859375,0.25212880969047546,967.1182861328125,887.16253662109375,0.05588829517364502,903.8570556640625,882.216064453125,0.1601821333169937,947.5904716073147,882.4104908565929,2071,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame12__s4326,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s4326_rank12.jpg,processed_repweek2test4__cam11_s4326_rank12.jpg,TRUE,repweek2test4,cam11,4326,12,0.9964597821235656,994.99200439453125,900.59173583984375,0.03197753056883812,967.620849609375,888.27978515625,0.059825021773576736,904.16943359375,882.1239013671875,0.16316266357898712,947.1838064215914,882.0134946486738,2142,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame13__s4686,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s4686_rank13.jpg,processed_repweek2test4__cam11_s4686_rank13.jpg,TRUE,repweek2test4,cam11,4686,13,0.996977925300598,990.7078857421875,912.89251708984375,0.038511935621500015,965.8856201171875,886.6932373046875,0.07106736302375793,903.82989501953125,881.702880859375,0.23089143633842468,948.2020795660036,882.8060578661845,2204,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame14__s5046,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s5046_rank14.jpg,processed_repweek2test4__cam11_s5046_rank14.jpg,TRUE,repweek2test4,cam11,5046,14,0.9959290623664856,993.01812744140625,915.10302734375,0.023559004068374634,964.3466796875,885.526123046875,0.06268715858459473,903.26416015625,881.8289794921875,0.17787869274616241,947.4089396100809,882.4783642415597,2095.5,1000,1000,TRUE,FALSE,NA,unclear,FALSE
frame15__s5407,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s5407_rank15.jpg,processed_repweek2test4__cam11_s5407_rank15.jpg,TRUE,repweek2test4,cam11,5407,15,0.9974006414413452,989.3046875,903.7158203125,0.21926529705524445,966.93389892578125,887.666748046875,0.057389289140701294,903.55029296875,881.49407958984375,0.1510881781578064,946.8360655737705,881.9222482435597,2126.5,1000,1000,TRUE,FALSE,0.18845086909736383,no issue,FALSE
frame16__s5767,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s5767_rank16.jpg,processed_repweek2test4__cam11_s5767_rank16.jpg,TRUE,repweek2test4,cam11,5767,16,0.9991669654846193,984.482421875,826.3671875,0.05054609477519989,939.5697021484375,861.236572265625,0.0810825377702713,909.6278076171875,886.14324951171875,0.08820613473653793,945.8752310536045,852.1095194085028,2163.5,1000,1000,TRUE,FALSE,0.35712924921446515,no issue,FALSE
frame17__s6128,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s6128_rank17.jpg,processed_repweek2test4__cam11_s6128_rank17.jpg,TRUE,repweek2test4,cam11,6128,17,0.9991798996925354,985.4268798828125,824.992919921875,0.049251802265644073,939.63983154296875,860.97259521484375,0.07591818273067474,909.94012451171875,885.78619384765625,0.08689232915639877,945.5386119257087,852.9066471163245,2045,1000,1000,TRUE,FALSE,-0.5452873697627555,no issue,FALSE
frame18__s6488,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s6488_rank18.jpg,processed_repweek2test4__cam11_s6488_rank18.jpg,TRUE,repweek2test4,cam11,6488,18,0.999081254005432,987.0933837890625,825.908447265625,0.047226764261722565,939.8428955078125,860.7685546875,0.07220537960529327,910.00054931640625,885.6688232421875,0.07858659327030182,946.8840846366145,851.7884084636614,2170,1000,1000,TRUE,FALSE,0.5381272247312757,no issue,FALSE
frame19__s6849,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s6849_rank19.jpg,processed_repweek2test4__cam11_s6849_rank19.jpg,TRUE,repweek2test4,cam11,6849,19,0.9989469647407532,985.3616943359375,827.3250732421875,0.04853907227516174,939.659912109375,860.62310791015625,0.08036044239997864,910.015380859375,886.5216064453125,0.07409384846687317,946.168513388735,852.1754385964912,2163.5,1000,1000,TRUE,FALSE,0.5912813557914368,no issue,FALSE
frame20__s7209,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s7209_rank20.jpg,processed_repweek2test4__cam11_s7209_rank20.jpg,TRUE,repweek2test4,cam11,7209,20,0.9991371035575868,985.9708251953125,826.46173095703125,0.04973491653800011,938.92669677734375,861.04833984375,0.07601942867040634,909.21453857421875,886.98828125,0.08342797309160233,945.4584474885845,852.4963470319635,2190.5,1000,1000,TRUE,FALSE,1.0812515597272723,no issue,FALSE
frame21__s7569,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s7569_rank21.jpg,processed_repweek2test4__cam11_s7569_rank21.jpg,TRUE,repweek2test4,cam11,7569,21,0.9989563226699828,985.304443359375,827.27880859375,0.047713615000247955,933.46624755859375,865.7713623046875,0.07343229651451111,914.95263671875,884.396728515625,0.42036908864974976,945.9055374592834,852.6928804094928,2145,1000,1000,TRUE,FALSE,0.3077283324291709,no issue,FALSE
frame22__s7930,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s7930_rank22.jpg,processed_repweek2test4__cam11_s7930_rank22.jpg,TRUE,repweek2test4,cam11,7930,22,0.9989639520645142,985.51544189453125,825.3050537109375,0.05332258343696594,938.14910888671875,862.3797607421875,0.07901910692453384,914.46588134765625,883.3887939453125,0.12976790964603424,945.9773985239852,852.5027675276752,2168,1000,1000,TRUE,FALSE,0.5993355322650393,no issue,FALSE
frame23__s8290,C:/R_projects/spat_1f_noise/processed_feed\repweek2test4\processed_repweek2test4__cam11_s8290_rank23.jpg,processed_repweek2test4__cam11_s8290_rank23.jpg,TRUE,repweek2test4,cam11,8290,23,0.9984007477760316,985.535400390625,827.09765625,0.05070940777659416,932.0863037109375,866.904541015625,1.927955985069275,909.7122802734375,888.052001953125,0.0824103057384491,945.7607305936073,852.8748858447489,2189,1000,1000,TRUE,FALSE,0.9161718998973735,no issue,FALSE
