b,rss,scale,k,on_toxic,r,ava_toxic
5,1,10,0.33,0.7027297270272973,8.69239124395351,0.7168588674331745
5,0.5,10,0.33,0.2746725327467253,13.684063132907353,0.2821203838806897
5,0,10,0.33,0.9425057494250576,6.039926513504516,0.9419084527373512
0,0,10,0.33,0.8042195780421958,7.448219946528093,0.8059387569305998
-5,0.5,10,0.33,0.7175282471752825,8.2823182195091,0.7393958460886402
-5,0,10,0.33,0.950904909509049,5.754698419867893,0.9491324742191866
0,1,10,0.33,0.48975102489751027,10.366073576615744,0.5299359776160205
-5,1,10,0.33,0.5183481651834817,9.850617276778957,0.5649608773731214
5,0.5,30,0.33,0.7277272272772722,23.810170269917688,0.7493881895249362
5,0,30,0.33,0.8013198680131987,21.45289224966594,0.8031601379369522
0,0,30,0.33,0.7242275772422758,23.75495086608436,0.7206097973766891
-5,0.5,30,0.33,0.5195480451954805,29.383333580307166,0.5788401629472921
0,0.5,30,0.33,0.49905009499050096,29.472625540380463,0.5566247237336983
-5,0,30,0.33,0.7165283471652835,24.793743984272098,0.7189410172511779
0,0.5,10,0.33,0.6659334066593341,8.999991290618999,0.6862341273715112
0,1,30,0.33,0.3193680631936806,33.248743889101156,0.42233750704912887
-5,1,30,0.33,0.3173682631736826,34.079543412904016,0.441194689778344
0,0,100,0.33,0.627037296270373,72.24454811304463,0.6248792766543543
5,1,30,0.33,0.36346365363463656,33.94865469618248,0.39768048004625056
5,0,100,0.33,0.7365263473652635,66.9845791588671,0.7410384805651934
5,0.5,100,0.33,0.5082491750824918,78.25366107545739,0.5645393855335296
-5,0,100,0.33,0.6021397860213978,73.58428011207758,0.5965512705186156
0,0.5,100,0.33,0.44345565443455653,83.30377446100069,0.5249693858496737
-5,0.5,100,0.33,0.42955704429557046,83.34561505076285,0.5268950566825161
5,1,100,0.33,0.30656934306569344,85.62729719169562,0.4391145727231374
-5,1,100,0.33,0.26617338266173385,88.93708908661377,0.4387655584507042
0,1,100,0.33,0.2435756424357564,90.4934328198664,0.4222306545646425
5,0,10,1,0.5678432156784322,5.543868830802566,0.56626548261954
0,0,10,1,0.4046595340465953,5.6002058771180465,0.40330788302677306
-5,0,10,1,0.32196780321967805,5.614026088852304,0.32209922999915885
5,0.5,10,1,0.18218178182181785,5.536574985927693,0.1904212186173236
5,1,10,1,0.201979802019798,5.34212850182484,0.21313287095399824
-5,0.5,10,1,0.2682731726827317,5.341805058805225,0.2872477721951334
0,1,10,1,0.0736926307369263,5.500433366786094,0.09060966672953248
5,0,30,1,0.3984601539846015,16.165040878426375,0.40037891192554514
-5,1,10,1,0.0456954304569543,5.315367882898968,0.05679123347945375
0,0,30,1,0.5178482151784821,16.348246907768203,0.5203197981068106
-5,0,30,1,0.5111488851114888,15.871718758727123,0.5094527771271719
5,0.5,30,1,0.20467953204679531,16.434954435253808,0.21742241344086485
5,1,30,1,0.0827917208279172,15.547741281876638,0.11527822954353804
-5,0.5,30,1,0.2695730426957304,15.795619126159275,0.3158189586759618
0,1,30,1,0.0955904409559044,15.208242278578874,0.14446975291473635
0,0.5,30,1,0.20337966203379665,15.842765418823484,0.24372971388085027
-5,1,30,1,0.09729027097290271,14.981416509315643,0.158497202961368
5,0,100,1,0.49435056494350565,50.41329730899556,0.49677655107576096
0,0.5,10,1,0.37106289371062895,5.57958383210188,0.38386377565585994
0,0,100,1,0.5224477552244775,49.554865870882814,0.5153259137841645
-5,0,100,1,0.502049795020498,51.70954797316648,0.5054363784264472
0,0.5,100,1,0.32586741325867413,47.25012755876049,0.40011766364183793
5,0.5,100,1,0.3183681631836816,47.51225511180461,0.3747700884068519
-5,0.5,100,1,0.3230676932306769,47.50543122413201,0.4081434662885291
5,1,100,1,0.251974802519748,48.513617162886575,0.319527815727036
0,1,100,1,0.18818118188181185,46.001824188491504,0.3094718207958964
-5,1,100,1,0.1882811718828117,45.966108665786855,0.34089238701623203
5,0,10,3,0.3137686231376862,2.997881376829364,0.313937561294148
5,0.5,10,3,0.1715828417158284,2.503919796681294,0.17845428506736655
-5,0,10,3,0.06079392060793921,2.06365277904311,0.06196849494949495
0,0,10,3,0.1346865313468653,2.2834928678166975,0.13496705426361738
0,0.5,10,3,0.0202979702029797,1.893621378908372,0.02513744521841101
-5,0.5,10,3,0.118988101189881,2.272433670083919,0.12501613379614132
5,1,10,3,0.041995800419958,2.0467478108780415,0.052459
0,1,10,3,0.0350964903509649,2.023476348760457,0.04474178742067154
5,0,30,3,0.2407759224077592,7.997130193100068,0.2412503961459172
-5,0,30,3,0.15148485151484853,7.145714443710587,0.14940920661627935
0,0,30,3,0.1840815918408159,7.669292725537214,0.1823097525230804
5,0.5,30,3,0.0517948205179482,5.821791205508022,0.05858064678345932
-5,0.5,30,3,0.10888911108889111,6.634101216873161,0.12625741636047574
0,0.5,30,3,0.0734926507349265,6.33783655547758,0.08386644212152793
5,1,30,3,0.0371962803719628,5.898715120852699,0.05560493427782874
0,1,30,3,0.05629437056294371,6.233138588129778,0.07741519880003211
-5,1,30,3,0.0274972502749725,5.746850108631812,0.05547382462851859
5,0,100,3,0.1957804219578042,24.218648405925272,0.1978330422182879
-5,0,100,3,0.3234676532346765,28.48773701099709,0.3202336252821205
0,0,100,3,0.30526947305269475,27.230607782869477,0.30008431266333335
5,0.5,100,3,0.06409359064093591,20.32961939524923,0.08028627636991154
0,0.5,100,3,0.12248775122487753,21.550756655379683,0.16439895660235423
-5,1,10,3,0.0265973402659734,1.9585626322147427,0.045836
-5,0.5,100,3,0.1596840315968403,23.32371148503748,0.20803843594281832
5,1,100,3,0.0368963103689631,17.990797529542135,0.07120312169980461
0,1,100,3,0.06779322067793221,19.094793744611557,0.13109011968346823
-5,1,100,3,0.0877912208779122,19.181797457017844,0.16828808136542844
5,0,10,0.33,0.8245175482451755,7.464305611785065,0.8243465722140639
0,0,10,0.33,0.8423157684231577,7.061448185286122,0.8437252503617021
-5,0,10,0.33,0.7505249475052495,8.21283732988373,0.7548770674222702
5,0.5,10,0.33,0.8572142785721428,6.9040797734099435,0.861511710002834
-5,0.5,10,0.33,0.6978302169783022,8.378320657149988,0.7227807542065603
0,0.5,10,0.33,0.7731226877312268,7.578520223511889,0.7907193787616961
5,1,10,0.33,0.842015798420158,7.058020461234675,0.8560008041471999
0,1,10,0.33,0.5096490350964904,9.815144751025343,0.5453876304789215
-5,1,10,0.33,0.4188581141885811,11.248673043716003,0.4692207388796272
5,0,30,0.33,0.8173182681731826,22.16447964828663,0.8184589376243167
0,0,30,0.33,0.7727227277272273,22.69006303149213,0.7760276386740198
-5,0,30,0.33,0.7453254674532547,22.55270069477315,0.742773875295997
5,0.5,30,0.33,0.659034096590341,25.78814297197319,0.6899323187618669
0,0.5,30,0.33,0.5844415558444156,27.463650424588696,0.6346461703691266
5,1,30,0.33,0.48525147485251474,29.95872525632123,0.5409313964896899
-5,0.5,30,0.33,0.5522447755224478,29.381677209248565,0.6125793424671412
0,1,30,0.33,0.36966303369663034,32.02856662701467,0.48151431606947287
-5,1,30,0.33,0.31766823317668236,32.95708661976324,0.4438454398371573
5,0,100,0.33,0.7065293470652935,67.50288822994956,0.7064581905646792
0,0,100,0.33,0.5987401259874012,74.23002545466083,0.6051349491627505
-5,0,100,0.33,0.5981401859814018,76.89832253722702,0.5945069248838013
5,0.5,100,0.33,0.424957504249575,84.26337232575028,0.5033241985215449
0,0.5,100,0.33,0.41175882411758824,85.38754895080517,0.49896628563857826
5,1,100,0.33,0.3438656134386561,84.71102434107019,0.4547008906396777
-5,0.5,100,0.33,0.40575942405759424,85.99174501875231,0.5047057490034044
0,1,100,0.33,0.2723727627237276,89.11304405224239,0.4373761331507461
-5,1,100,0.33,0.27787221277872215,90.41313546697424,0.4551731109818712
5,0,10,1,0.2447755224477552,5.486799327344642,0.2437792475976054
-5,0,10,1,0.6787321267873213,5.561325625943432,0.6781171273133496
0,0,10,1,0.4597540245975402,5.590226412219125,0.4619268730137713
5,0.5,10,1,0.21457854214578545,5.4066511601221325,0.2224267096091
-5,0.5,10,1,0.29657034296570345,5.324226087681613,0.3091778334676287
0,0.5,10,1,0.1785821417858214,5.367683163159224,0.19274608566836968
5,1,10,1,0.0861913808619138,5.444242140046629,0.10761379983288108
0,1,10,1,0.08209179082091791,5.3996847500250444,0.1019461347013647
-5,1,10,1,0.09549045095490452,5.566122766271348,0.12711729485778978
5,0,30,1,0.40815918408159185,15.95828633569358,0.4113968535848776
-5,0,30,1,0.5181481851814819,15.930908484386505,0.5223907354304345
0,0,30,1,0.5294470552944706,15.697348793379836,0.5324320404341537
0,0.5,30,1,0.2685731426857314,15.702965263630752,0.3000751654035404
5,0.5,30,1,0.32656734326567344,16.204599610492213,0.34968163752950365
5,1,30,1,0.2096790320967903,15.274344474527672,0.2582301719151165
0,1,30,1,0.2238776122387761,15.706673950741369,0.3003349667359442
-5,1,30,1,0.12568743125687432,14.607761744433851,0.20340728282968992
5,0,100,1,0.5472452754724527,49.15207827267379,0.5534369720827114
-5,0,100,1,0.4731526847315268,48.26864283329902,0.4764786336094604
0,0,100,1,0.4756524347565243,48.9883029903139,0.47860551190811185
5,0.5,100,1,0.31126887311268875,47.41976026787949,0.3680846235154795
0,0.5,100,1,0.3087691230876912,47.81379131167652,0.3926053709213227
-5,0.5,30,1,0.3114688531146885,15.53773291702141,0.35260421614324583
-5,0.5,100,1,0.33196680331966805,48.11625873380173,0.41706610679439393
5,1,100,1,0.13388661133886612,47.2365239177469,0.219139666956311
0,1,100,1,0.14478552144785525,45.056484579143536,0.2557439981323697
-5,1,100,1,0.1805819418058194,45.6935821525092,0.3342402185859501
5,0,10,3,0.068993100689931,2.1490291518660776,0.06793713122890402
0,0,10,3,0.0953904609539046,2.1818350435715033,0.09684143982968056
-5,0,10,3,0.0731926807319268,2.0852826324233025,0.0731817262267743
5,0.5,10,3,0.0156984301569843,1.9124315794070428,0.01685380978796561
0,0.5,10,3,0.05749425057494251,2.119757240201099,0.06190947374302259
-5,0.5,10,3,0.1001899810018998,2.1923561723536613,0.10515134914249132
5,1,10,3,0.0492950704929507,2.0304840160109827,0.051186
0,1,10,3,0.0341965803419658,2.0019372575785384,0.048745
-5,1,10,3,0.05799420057994201,2.0944434593175263,0.06752259127659856
5,0,30,3,0.12418758124187582,6.775238860168615,0.12620725778276182
0,0,30,3,0.10088991100889912,6.47459238130766,0.10227006924280328
-5,0,30,3,0.08689131086891311,6.5236213650990775,0.08744343661202858
5,0.5,30,3,0.0466953304669533,5.889623183048974,0.05432473307562274
0,0.5,30,3,0.03569643035696431,5.712022781972553,0.04416160225499041
-5,0.5,30,3,0.0376962303769623,5.691463958372557,0.04998563530865446
5,1,30,3,0.0280971902809719,5.878600219331904,0.03486929081299937
0,1,30,3,0.0406959304069593,5.952753132882956,0.06078986730099499
-5,1,30,3,0.0206979302069793,5.519629179116963,0.03303550671644447
5,0,100,3,0.18498150184981504,23.596875654448976,0.1863556443826564
0,0,100,3,0.2652734726527347,26.10491257112531,0.2701156733780378
-5,0,100,3,0.2576742325767423,26.525504796622812,0.2587556695378243
5,0.5,100,3,0.0941905809419058,21.157280770047105,0.1205716071452108
0,0.5,100,3,0.1183881611838816,20.803877469679406,0.15919255986747158
-5,0.5,100,3,0.14278572142785723,22.0190847944438,0.19384504810170317
5,1,100,3,0.0401959804019598,19.21494514017004,0.07634172514324339
0,1,100,3,0.06819318068193181,18.910364387999856,0.1315732611090184
-5,1,100,3,0.07879212078792121,18.41513186797154,0.15953574426288822
0,0,10,0.33,0.8227177282271773,7.210527901232438,0.8272497451762895
5,0,10,0.33,0.925907409259074,6.468648849981874,0.9251864639074228
-5,0,10,0.33,0.8382161783821618,7.341605904768844,0.8410440932159151
5,0.5,10,0.33,0.8368163183681632,7.201611207166189,0.845787836237387
0,0.5,10,0.33,0.8085191480851914,7.534208706579868,0.8193977394793316
-5,0.5,10,0.33,0.6897310268973103,8.565800001307228,0.7138642771190874
5,1,10,0.33,0.7245275472452755,8.245323656568315,0.7396211773374607
0,1,10,0.33,0.47495250474952505,10.72516588417473,0.5118910929648464
-5,1,10,0.33,0.44655534446555345,10.510971590632003,0.5064843190517858
5,0,30,0.33,0.7906209379062094,22.318151333704837,0.7928347163398205
0,0,30,0.33,0.7458254174582541,23.249940829504116,0.7451576340328039
-5,0,30,0.33,0.7517248275172482,23.94772244017748,0.7536763778158505
5,0.5,30,0.33,0.5803419658034197,28.11428816399399,0.6021134399062982
0,0.5,30,0.33,0.5044495550444955,29.32443057592979,0.5655172066066895
5,1,30,0.33,0.34436556344365565,33.16758881088442,0.3972896811320715
-5,0.5,30,0.33,0.5443455654434557,28.158582043799058,0.6054823594770055
0,1,30,0.33,0.31286871312868714,33.355424232767774,0.4194882177534957
5,0,100,0.33,0.7615238476152385,66.75586465481796,0.764593003059749
-5,1,30,0.33,0.32636736326367366,32.41277186503507,0.4551817139756813
0,0,100,0.33,0.5916408359164084,75.08641502349143,0.5927072200467124
-5,0,100,0.33,0.5927407259274072,76.24306550921403,0.5934245475069077
5,0.5,100,0.33,0.48005199480052,80.16176008243238,0.551483187545205
0,0.5,100,0.33,0.4450554944505549,81.90723492019048,0.5376335868440233
-5,0.5,100,0.33,0.4043595640435956,85.90044313700639,0.5019985626701767
5,1,100,0.33,0.26617338266173385,88.01508073144356,0.40818203990522145
0,1,100,0.33,0.2548745125487451,90.34587756087664,0.4075082172169966
-5,1,100,0.33,0.2555744425557444,89.74796348887057,0.4365168866219422
5,0,10,1,0.20587941205879412,5.640823836362519,0.2043689124848841
0,0,10,1,0.41385861413858616,5.543226149415392,0.4105473379672227
-5,0,10,1,0.4512548745125487,5.4574214375402885,0.4517839496692377
5,0.5,10,1,0.2131786821317868,5.562664158121059,0.2192508233865541
0,0.5,10,1,0.2501749825017498,5.444599472124277,0.2642227075985641
-5,0.5,10,1,0.2655734426557344,5.538998023274457,0.2857189521780184
0,1,10,1,0.09569043095690433,5.335264923173292,0.11622914999513498
5,1,10,1,0.0462953704629537,5.612102933797723,0.05087201071557294
-5,1,10,1,0.16818318168183183,5.2276794838621665,0.19773270777758536
5,0,30,1,0.47895210478952105,15.824098651169338,0.4766827087912456
-5,0,30,1,0.48525147485251474,15.972690079377674,0.4843099842616353
0,0,30,1,0.5369463053694631,15.905609534047365,0.5371657217287062
5,0.5,30,1,0.34496550344965504,15.542655497650616,0.3699337784059384
0,0.5,30,1,0.2347765223477652,15.679713021247547,0.27170454638311836
5,1,30,1,0.0505949405059494,15.135665405315969,0.07058493859073764
-5,0.5,30,1,0.2883711628837116,15.823051650896032,0.3306701431612686
0,1,30,1,0.194980501949805,15.34068405291558,0.262193222329963
-5,1,30,1,0.14728527147285272,14.87399332346932,0.22359539066936843
5,0,100,1,0.41655834416558346,49.01702897109246,0.4156996325688893
