var,only,cat_size,exclude,val
var_high,sl_mean_obs_log_scale,2,NA,-1.5582297499340745
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.12583944000000002
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.0569710827538365
var_high,mean_toxic_conc_scale,2,NA,0.18536339445633332
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.9304214275159357
var_high,NA,2,NA,-1.4987057954777412
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.6306251738532787
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.6229454535065865
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.52417368
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.035103643166455124
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.05539060927287731
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,-0.5955215306868236
var_high,NA,-2,ava_mean_toxin_scale,-0.04338116423370918
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.9873925102697723
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.5582297499340745
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.12583944000000002
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.0569710827538365
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.18536339445633332
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.9304214275159357
var_high,NA,2,ava_mean_toxin_scale,-1.4987057954777412
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,1.9374280617876554
var_high,sl_mean_obs_log_scale,-2,NA,-1.2704608078283373
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.6356134600000001
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.3882945450964016
var_high,mean_toxic_conc_scale,-2,NA,0.19672139319069643
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,1.5491335166912534
var_high,NA,-2,NA,-0.4381259546376407
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-1.741322335011941
var_high,sl_mean_obs_log_scale,2,NA,-1.3688257487130095
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.25621438
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.33487414566835455
var_high,mean_toxic_conc_scale,2,NA,0.6386283795754228
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-1.4064481893435863
var_high,NA,2,NA,-0.9864117491375867
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,1.9374280617876554
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-1.2704608078283373
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.6356134600000001
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.3882945450964016
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.19672139319069643
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,1.5491335166912534
var_high,NA,-2,ava_mean_toxin_scale,-0.4381259546376407
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.741322335011941
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.3688257487130095
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.25621438
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.33487414566835455
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.6386283795754228
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-1.4064481893435863
var_high,NA,2,ava_mean_toxin_scale,-0.9864117491375867
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.12799912363858604
var_high,sl_mean_obs_log_scale,-2,NA,-0.0769535327808965
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.77715
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.10269048106820738
var_high,mean_toxic_conc_scale,-2,NA,0.04517463182423251
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.02530864257037866
var_high,NA,-2,NA,0.7453710990433361
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-0.34580524270916047
var_high,sl_mean_obs_log_scale,2,NA,-0.2284451395464645
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.28972152
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.26203916196045884
var_high,mean_toxic_conc_scale,2,NA,0.6148770586182133
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.08376608074870155
var_high,NA,2,NA,0.09671039907174882
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.12799912363858604
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.0769535327808965
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.77715
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.10269048106820738
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.04517463182423251
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.02530864257037866
var_high,NA,-2,ava_mean_toxin_scale,0.7453710990433361
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.34580524270916047
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.2284451395464645
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.28972152
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.26203916196045884
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.6148770586182133
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.08376608074870155
var_high,NA,2,ava_mean_toxin_scale,0.09671039907174882
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,-0.047399283801689625
var_high,sl_mean_obs_log_scale,-2,NA,-0.3845147956208106
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.6525721499999999
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,0.00799488556196186
var_high,mean_toxic_conc_scale,-2,NA,-0.005705583117398754
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,-0.039404398239727766
var_high,NA,-2,NA,0.26235177126179066
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-0.3953494229379351
var_high,sl_mean_obs_log_scale,2,NA,-0.23987317588468254
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.30512585
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.060415694235493506
var_high,mean_toxic_conc_scale,2,NA,0.2981292866101212
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.3349337287024417
var_high,NA,2,NA,-0.2468697392745613
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.047399283801689625
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.3845147956208106
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.6525721499999999
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.00799488556196186
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.005705583117398754
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,-0.039404398239727766
var_high,NA,-2,ava_mean_toxin_scale,0.26235177126179066
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.3953494229379351
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.23987317588468254
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.30512585
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.060415694235493506
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.2981292866101212
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.3349337287024417
var_high,NA,2,ava_mean_toxin_scale,-0.2468697392745613
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,1.0871013768783666
var_high,sl_mean_obs_log_scale,-2,NA,-0.7689587968113673
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.35614236
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.28252419905504694
var_high,mean_toxic_conc_scale,-2,NA,0.21917570084663826
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.8045771778233195
var_high,NA,-2,NA,-0.19364073596472914
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-1.1636827752151284
var_high,sl_mean_obs_log_scale,2,NA,-0.778944083890209
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.11549748
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.2975098820002445
var_high,mean_toxic_conc_scale,2,NA,0.5006617650930111
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.866172893214884
var_high,NA,2,NA,-0.3937797987971979
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,1.0871013768783666
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.7689587968113673
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.35614236
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.28252419905504694
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.21917570084663826
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.8045771778233195
var_high,NA,-2,ava_mean_toxin_scale,-0.19364073596472914
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.1636827752151284
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.778944083890209
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.11549748
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.2975098820002445
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.5006617650930111
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.866172893214884
var_high,NA,2,ava_mean_toxin_scale,-0.3937797987971979
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.12529630642424824
var_high,sl_mean_obs_log_scale,-2,NA,-0.41696648598232045
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.7492077
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.047526605742088716
var_high,mean_toxic_conc_scale,-2,NA,-0.055836004160991944
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.07776970068215949
var_high,NA,-2,NA,0.2764052098566877
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-0.5705065347036512
var_high,sl_mean_obs_log_scale,2,NA,-0.4603925156617989
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.36911014
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.18111927946346246
var_high,mean_toxic_conc_scale,2,NA,0.6483901739923057
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.3893872552401888
var_high,NA,2,NA,-0.181112481669493
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.12529630642424824
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.41696648598232045
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.7492077
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.047526605742088716
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.055836004160991944
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.07776970068215949
var_high,NA,-2,ava_mean_toxin_scale,0.2764052098566877
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.5705065347036512
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.4603925156617989
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.36911014
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.18111927946346246
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.6483901739923057
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.3893872552401888
var_high,NA,2,ava_mean_toxin_scale,-0.181112481669493
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,1.028763456760314
var_high,sl_mean_obs_log_scale,-2,NA,-0.2616199584068748
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.2581416
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.1435166945733309
var_high,mean_toxic_conc_scale,-2,NA,0.1624175427445281
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.8852467621869834
var_high,NA,-2,NA,0.1589391843376532
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-2.0500054466229383
var_high,sl_mean_obs_log_scale,2,NA,-1.7674994044043146
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.2891496
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.24943372827161547
var_high,mean_toxic_conc_scale,2,NA,0.4380457516191841
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-1.8005717183513223
var_high,NA,2,NA,-1.6186032527851306
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,1.028763456760314
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.2616199584068748
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.2581416
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.1435166945733309
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.1624175427445281
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.8852467621869834
var_high,NA,-2,ava_mean_toxin_scale,0.1589391843376532
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-2.0500054466229383
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.7674994044043146
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.2891496
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.24943372827161547
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.4380457516191841
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-1.8005717183513223
var_high,NA,2,ava_mean_toxin_scale,-1.6186032527851306
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.16797953019206555
var_high,sl_mean_obs_log_scale,-2,NA,-0.6311083106757482
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.88460256
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.026954559064218384
var_high,mean_toxic_conc_scale,-2,NA,0.09053862042423005
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.14102497112784715
var_high,NA,-2,NA,0.3440328697484818
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-0.9666947161473023
var_high,sl_mean_obs_log_scale,2,NA,-0.6811579421172826
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.48386148
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.1282230893802538
var_high,mean_toxic_conc_scale,2,NA,0.24250745959671008
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.8384716267670485
var_high,NA,2,NA,-0.9225119625205723
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.16797953019206555
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.6311083106757482
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.88460256
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.026954559064218384
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.09053862042423005
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.14102497112784715
var_high,NA,-2,ava_mean_toxin_scale,0.3440328697484818
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.9666947161473023
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.6811579421172826
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.48386148
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.1282230893802538
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.24250745959671008
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.8384716267670485
var_high,NA,2,ava_mean_toxin_scale,-0.9225119625205723
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.09750553007009026
var_high,sl_mean_obs_log_scale,-2,NA,-0.5067226653293848
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.40392549999999994
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.030624606697584357
var_high,mean_toxic_conc_scale,-2,NA,0.053957324448506525
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.06688092337250594
var_high,NA,-2,NA,-0.048839840880878393
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-1.4200122717272237
var_high,sl_mean_obs_log_scale,2,NA,-1.2939134317867622
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.23448545999999998
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.24504938292320932
var_high,mean_toxic_conc_scale,2,NA,0.5401216027045641
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-1.1749628888040142
var_high,NA,2,NA,-0.9882772890821983
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.09750553007009026
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.5067226653293848
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.40392549999999994
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.030624606697584357
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.053957324448506525
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,0.06688092337250594
var_high,NA,-2,ava_mean_toxin_scale,-0.048839840880878393
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.4200122717272237
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-1.2939134317867622
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.23448545999999998
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.24504938292320932
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.5401216027045641
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-1.1749628888040142
var_high,NA,2,ava_mean_toxin_scale,-0.9882772890821983
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.038300540852997535
var_high,sl_mean_obs_log_scale,-2,NA,-0.5028804319920523
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.6959920400000001
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.042946917624910465
var_high,mean_toxic_conc_scale,-2,NA,0.3288750763234708
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,-0.004646376771912927
var_high,NA,-2,NA,0.5219866843314189
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-0.2663791253516366
var_high,sl_mean_obs_log_scale,2,NA,-0.3813242767522603
beta_numeric_scale,area_herb_log_scale,2,NA,0
var_high,area_herb_log_scale,2,NA,-0.0565934
beta_numeric_scale,mean_toxic_conc_scale,2,NA,0.21848213765552182
var_high,mean_toxic_conc_scale,2,NA,0.8857373555094149
beta_numeric_scale,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_numeric_scale,NA,2,NA,-0.04789698769611484
var_high,NA,2,NA,0.44781967875715456
beta_numeric_scale,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.038300540852997535
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.5028804319920523
beta_numeric_scale,area_herb_log_scale,-2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.6959920400000001
beta_numeric_scale,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.042946917624910465
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.3288750763234708
beta_numeric_scale,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,-2,ava_mean_toxin_scale,-0.004646376771912927
var_high,NA,-2,ava_mean_toxin_scale,0.5219866843314189
beta_numeric_scale,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.2663791253516366
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,-0.3813242767522603
beta_numeric_scale,area_herb_log_scale,2,ava_mean_toxin_scale,0
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.0565934
beta_numeric_scale,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.21848213765552182
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.8857373555094149
beta_numeric_scale,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_numeric_scale,NA,2,ava_mean_toxin_scale,-0.04789698769611484
var_high,NA,2,ava_mean_toxin_scale,0.44781967875715456
beta_numeric_scale,sl_mean_obs_log_scale,-2,NA,0.7091792473758515
var_high,sl_mean_obs_log_scale,-2,NA,-0.8675424046869061
beta_numeric_scale,area_herb_log_scale,-2,NA,0
var_high,area_herb_log_scale,-2,NA,0.45069224999999996
beta_numeric_scale,mean_toxic_conc_scale,-2,NA,-0.08566878907701256
var_high,mean_toxic_conc_scale,-2,NA,0.2749922204539905
beta_numeric_scale,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,NA,-2,NA,0.623510458298839
var_high,NA,-2,NA,-0.14185793423291562
beta_numeric_scale,sl_mean_obs_log_scale,2,NA,-1.0934490866047424
var_high,sl_mean_obs_log_scale,2,NA,-0.8980236220249042
beta_numeric_scale,area_herb_log_scale,2,NA,0
