rep_id,var_toxic_12,less_toxic_f0.s1.cos_theta_pi.est,less_toxic_f1.s1.cos_theta_pi.est,less_toxic_f0.s2.cos_theta_pi.est,less_toxic_f1.s2.cos_theta_pi.est,less_toxic_f0.s1.cos_2theta.est,less_toxic_f1.s1.cos_2theta.est,less_toxic_f0.s2.cos_2theta.est,less_toxic_f1.s2.cos_2theta.est,less_toxic_f0.s1.sl.est,less_toxic_f1.s1.sl.est,less_toxic_f0.s2.sl.est,less_toxic_f1.s2.sl.est,less_toxic_f0.s1.logsl.est,less_toxic_f1.s1.logsl.est,less_toxic_f0.s2.logsl.est,less_toxic_f1.s2.logsl.est,less_toxic_f0.s1.cos_theta_pi.se,less_toxic_f1.s1.cos_theta_pi.se,less_toxic_f0.s2.cos_theta_pi.se,less_toxic_f1.s2.cos_theta_pi.se,less_toxic_f0.s1.cos_2theta.se,less_toxic_f1.s1.cos_2theta.se,less_toxic_f0.s2.cos_2theta.se,less_toxic_f1.s2.cos_2theta.se,less_toxic_f0.s1.sl.se,less_toxic_f1.s1.sl.se,less_toxic_f0.s2.sl.se,less_toxic_f1.s2.sl.se,less_toxic_f0.s1.logsl.se,less_toxic_f1.s1.logsl.se,less_toxic_f0.s2.logsl.se,less_toxic_f1.s2.logsl.se,shape_1,scale_1,shape_2,scale_2,shape_3,scale_3,shape_4,scale_4,kappa1_1,kappa2_1,kappa1_2,kappa2_2,kappa1_3,kappa2_3,kappa1_4,kappa2_4,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore,ava_qual,s1.less_toxic.est,s2.less_toxic.est,s1.less_toxic.se,s2.less_toxic.se
34,0.01382366160127287,-6.399801825331773,-0.2286134919227874,0.4865898592640831,-0.0290925208140227,-1.2631370649560494,0.1474442670563086,-0.09260707597128125,-0.03928380818675523,0.02719835354180969,0.01451814028156281,-0.0902811610226364,-0.15409805705306023,0.6693088064574682,1.318132820221015,0.5118211307934377,0.7154764576860616,4.2102245706889345,0.25485238181248915,0.5116219446361019,0.04524447753272886,2.6244426634234577,0.29749977510628184,0.48255197228937335,0.0503909404345946,0.02424543441492168,0.00823833773081341,0.07046824832901566,0.01009550275777463,1.0348966556026469,0.42935130464057114,0.38390977624427824,0.05382044508244635,1.206076564530189,136.82599771435528,1.854900578293736,50.028101158549376,1.0485888888661583,8.013586737911762,1.2522442157587823,5.302087405933315,-6.029177024091997,-0.7941727666136005,0.1420113093169883,0.6164085653987575,0.8572146605038589,0.37635722237116775,0.341532280425753,0.4296804901556937,0.01722488038277512,15.571555420481912,-0.00318147045503125,112.6595546969188,1.5780006002694422,0.06114534376574952,0.9523083048390026,-0.13406636557814847,-1.0154039699777042,1.1228825556465132,1.0265577816052174
35,0.15774270776602164,-0.01321614390867934,-0.06436827490324969,0.2032705885051701,-0.11003421271083272,-0.1399394089283405,0.09089092628494716,0.05438619741696979,-0.0785891701472151,0.00712952134960506,-0.00411771494720388,-0.275483530503018,-0.37001832257362494,0.02764487920226869,0.21087302616316683,0.7464025926533285,1.3030428522308986,0.10992215454717168,0.07820172170522707,0.14573405069754627,0.12017329795705736,0.107388157800315,0.07980852527384881,0.14665232284542798,0.11708461242389356,0.00215276253782423,0.00492065207503373,0.04658205066933086,0.05320226686000069,0.0466506320117672,0.05973435317738804,0.1878975171337606,0.2199215597568448,0.7603030629430526,24.12476035258098,0.9435312099039508,18.975899092213854,1.4790607763941126,3.085807917254507,2.0357010359716825,2.3889209516590535,0.2923421130226875,-0.01921293260908348,0.24118998202811712,0.2116174026042042,0.508828845436537,0.1751126737362268,0.19552404422053413,0.04213730617204192,0.3648989898989899,15.250411923478673,-0.00604855586154078,195.33512899272,1.6175176911848348,0.6410709997979167,0.5926255101887251,0.1900523637456022,1.092189946375884,0.12606887913964018,0.42448114815063775
36,0.19337650319299332,-0.3909939433709828,-0.4616198415728622,-0.07849310635831488,0.099421946241851,-0.0933496224211426,0.10259704890316292,-0.00287782973072169,-0.03857224046363568,0.0180767064691072,0.02195508882705597,-0.10660146341827086,-0.13820363852986078,0.03113427113252222,-0.01506498936967404,0.6992980297119724,0.8685876333651905,0.20547968985420328,0.18292088324237385,0.10727607099460208,0.07295966073404016,0.2086968003421303,0.19906497231788944,0.1095684643632809,0.07268393206440998,0.00326767838146409,0.0033158401162427,0.01599949148504466,0.01277311086491914,0.09664297447336948,0.09017776119802828,0.11523315677409628,0.0914114424041544,0.6359561610380497,97.39819046514027,0.5897569005358535,156.52517025807398,1.3041199196175,7.410409936124914,1.473409523270718,6.004293927663442,-0.09393336372211458,0.08170186119901927,-0.16455926192399395,0.2776485325233248,0.21856747329055337,0.17217365388944017,0.3964825258907193,0.13647924315652618,0.3496042216358839,21.41223670224052,0.07003785217447206,95.6369219738044,1.6165963135009285,0.2641411433057748,0.6194354863532261,0.02705932084132033,-0.2116089089053456,0.22672927350706068,0.1907962099800792
38,0.6063331382678963,0.2553996720002445,0.16769080211729795,0.02642285303817365,-0.130435050943199,0.21790748873150975,-0.21802493199939504,0.07264608580319454,-0.18779183126833107,0.04828576752128129,0.01483321838782389,-0.11912825697460792,-0.08175961524564095,0.40392345176588584,0.9776055664846736,0.6081281125000461,0.4497424865998583,0.24990014165068783,0.27091845206290244,0.06447756204092284,0.06570668575044541,0.3159830796535974,0.2608279813858813,0.0725840592514469,0.07001316630347244,0.01081137753662279,0.00676155488624611,0.01297073376531492,0.01025734705884059,0.2712553147324712,0.22918562265975365,0.08093239894134384,0.07212314398609747,1.1396759329465722,421.609495749923,1.71335804766536,27.91392623143827,1.3438805936807323,5.889771018296026,1.1854949677805446,7.551886414439678,0.5941153211668244,0.6671388581004531,0.5064064512838778,0.23120643736954827,0.3651385022047535,0.5218774551721379,0.20828059822338088,0.26143953810061227,0.5105162523900574,14.462411034487392,0.1391898719957229,225.18705969012132,1.6149177339308949,0.12390430101146704,0.5109949266597569,0.2569604035005927,-0.5284861118227436,0.285486564277731,0.1810091866925575
39,0.1671792677184724,-0.0800948005814951,-0.8212340241669764,-0.07165406254705539,0.07261473596181431,-0.34782564949461925,-0.3006120600546046,0.0119479845942049,-0.00243067366029471,0.00284221882697096,0.00354657762900336,-0.10483951332334826,-0.1236305027618176,1.415703272910522,1.4506354251114406,0.7026742375836593,0.8187937302905628,0.2738496058957846,0.24591855889913297,0.08819458937223319,0.07193623653820876,0.2706134804195571,0.23210659104900852,0.09224989977314006,0.07358702952485392,0.00193691830888207,0.00206011300717213,0.01160862201060581,0.01083527778751908,0.2695680890861036,0.2765164427758953,0.08752283000898164,0.07854954820275123,1.859925070644309,107.4939184309354,1.8948572228452272,116.29944830931862,1.1468960353174462,8.548134853677595,1.2630155280243496,7.365095020641647,0.19319659407805925,-0.15036000990256668,-0.5479426295074221,-0.10314642046255204,0.20163733211249893,0.20941362418625747,0.34590613062136866,0.19503496593175787,0.3912515188335358,36.8220275444424,-0.02780652588458426,41.5299727250388,1.6318563837998137,0.12432716701095324,0.5163939247497499,0.3578208829307233,0.16431188835999153,0.24717543809534864,0.1776998215090407
40,0.4030851693530992,-1.1566457427193035,-0.0643266813564221,0.42942301042575665,0.02185803934620298,-0.2901811479072615,-0.21384823705473013,-0.1447076093566453,0.08276301340109249,0.01585961992132736,0.02443423331719884,-0.11787408909160917,-0.1785936233130039,-0.09706886574402528,-0.0023877128393227,0.41201861410829255,1.0608199328589611,0.3790153957733046,0.1994350856880322,0.22163213850828656,0.0798622371590286,0.3271726166887772,0.19264914929888555,0.20794598506358733,0.082042999688037,0.00409794052902244,0.00364704843168028,0.02971146739623946,0.01797124913124344,0.11360801469716944,0.0961188876877697,0.16732723804624,0.1184011167809948,0.4742833341987158,87.96329970547492,0.5689644871034184,357.9400233248827,0.9833708140510335,6.891699656512347,1.6321721328017025,4.8585760634738024,-0.9398392567971676,-0.17902160175078213,0.15247980456571375,-0.10268869089825076,0.6462294963478925,-0.03354806320016594,0.23866452526833884,0.19392255955757187,0.17456896551724138,21.133165979723124,-0.01992689442197408,88.024292907279,1.6707051379128637,0.27797259263935586,0.6499434535139057,0.6456579128930656,0.5863055092519766,0.2814856559209879,0.31730489721610755
41,0.3949020203287788,-0.3061680322017375,0.18447423892069884,0.12657066602623193,-0.03703606020469324,0.6427034350731032,0.14481153195741847,0.13428925881246548,-0.03462928439228573,0.04058852296265657,0.04684207931240908,-0.07843101222870744,-0.1183225655134578,0.2494567180279984,0.5822556122051257,0.27579088808616087,0.6115436465094655,0.6200758723847974,0.3718553999593767,0.10790413768678989,0.05075220830545373,0.8396192880489791,0.4554449053464408,0.1168943078690653,0.05393564872578551,0.0176188659101253,0.01670346510380086,0.01417896490179481,0.00974256033011591,0.5142579914500858,0.47501330695978305,0.08295709673744618,0.05777834534567203,0.8754645210219827,159.83814570825396,1.2082634151991098,360687.1622700609,0.9017986910801452,7.982383580175752,1.23755144950345,6.054462897567881,0.0797373633916329,0.9884090386239464,0.5703796345140693,0.49051713550826154,0.5124760616196024,0.47999486236330857,0.34886933538867715,0.3110763191585573,0.19979818365287588,13.276393141063192,0.02683023922689165,141.07190914666896,1.5637324521604952,0.04158860124136095,0.7917015970122875,1.6504498152167435,-0.11195708854037648,1.1025780691065925,0.171245006049907
42,0.00101414074657226,-0.10962084162914564,-0.324843387657534,0.021160934742742,-0.00428088808341068,-2.3148989425144637,-0.12070447406206224,-0.03820082455425328,-0.02982946949842004,-0.00547065754928836,0.04114711979526202,0.02406467810740639,-0.064226297413227093,0.8603418023542879,0.5305127009395357,-1.793019455057381,0.3309926788312007,3.282479301969176,0.18810309607696135,40.639587504263126,0.04609033896400417,1.2223807860452771,0.19959315183607773,44.43875984474309,0.04892882112822044,0.01708815689835258,0.0053893141545651,0.3854678977022799,0.00436479056736477,0.2902180643587546,0.13149913143803207,7.09747402723296,0.03177313991174149,1.8251996264228223,11.322711199566186,1.4953705250080702,23.980647064652533,-0.8281616309888467,17.011797964860442,1.2958505028997351,6.799311726841746,0.23694846637333372,-2.00394454511939,0.02172592034494536,0.19024992333301177,0.36773024274522137,0.27275357284082075,0.34228841991906866,0.281124927896654,0.00199800199800199,11.646255217851271,0.01129109784497027,63.68892399924822,1.5946665311421986,0.08724855856209117,0.9866374175612722,NA,NA,NA,NA
44,0.0485178431066048,-0.3691217598422601,-0.00437178713299989,0.29213192798470555,-0.03568752104153999,-0.1192527461896344,0.04255115934596823,-0.5702040532720535,-0.04591678319833563,0.04334373374362323,0.01416563910256141,-0.24555525765978656,-0.34396650968733977,0.09214685097373586,0.26674939630350863,0.30185114197393975,0.829280980161983,0.16278204089121506,0.0646365614451177,0.25168029539353576,0.06708109501551267,0.1739830482633227,0.07136132875161938,0.2209991460296175,0.07251621776455787,0.01023929425622203,0.00598994416960099,0.07809468521550823,0.03313492411368034,0.13721025998217523,0.06621495884017817,0.22210615861058455,0.1128921841772681,1.0308072231759038,16.81530256894374,1.2054097685056766,11.280604039336806,1.2405115141761078,2.870522510335753,1.7679413523641512,2.2382386400771703,0.06641242578007472,0.29092888883734624,0.4311623984893349,0.4527327943729489,0.7276661136070404,-0.1600224182450728,0.3998466645807948,0.36426485182864504,0.12244897959183672,9.118565475370684,0.003732678563289,95.83792924838258,1.541360287174858,0.5477916355709033,0.8821592884210976,NA,NA,NA,NA
45,0.3541195448507114,-0.39725097595688647,-0.358342910134224,0.2207474171201072,-0.02014467281894289,-0.02068027638788683,-0.45303326458664905,-0.04621821302976025,0.0168162182623461,0.00981700291463175,0.00674077936701923,-0.09886494950851989,-0.13663888327385404,0.49337640496014834,0.5511932861970592,0.5527953062139167,1.0163767666561072,0.21670889819145,0.2658151980572736,0.15652727614616424,0.06068858084459237,0.2225675389339555,0.2600415278308977,0.15979612768241055,0.06539982318602511,0.00212918921452683,0.00184035288800244,0.01771793904457437,0.01071694953048974,0.16351392562827785,0.15633235069589085,0.12868019242590323,0.08407520983235377,0.9459399870916988,453.7940174865143,1.0037568683286096,189.39872725714855,1.0053588883454672,9.018303922922833,1.4689403487876576,6.726780352448572,-0.13368280444607503,0.2677462524555877,-0.09477473862341255,-0.16460673574317453,0.4843155886309186,0.24220831581371427,0.24342349869186852,0.3052427471058206,0.2066115702479339,37.76745870744504,0.22852866813631328,39.41439796457053,1.690242105300918,0.1519720213671446,0.5809672647949307,-0.117388725574947,0.4378253800888536,0.2470956693174926,0.2959722425575238
46,0.1836493321215557,-0.48850656695257777,-0.48910473216072897,0.05351878969284863,-0.02840848170377999,-0.41634999344633145,0.03895466893210629,-0.04197508779389306,0.11065715855259368,0.0051930251042106,0.00411727733384166,-0.21212630883373945,-0.1700283209597215,0.7292217021178115,0.7434372359076514,0.773681649034838,0.7717406486375774,0.23990914751178263,0.2320616152756182,0.07404444229794795,0.07596281841764012,0.227502528515851,0.2382599171230265,0.07748276755836303,0.08369980038487926,0.00127227688634675,0.00118436890795398,0.0181710893610062,0.01604991087479595,0.14808227107534516,0.14408262288779106,0.07228109581812477,0.07690635425919304,1.0582461693670089,391.8547816129403,1.0724617031568489,275.6557212901705,1.1027061162840357,4.548115198328553,1.1007651158867748,5.625141307955381,-0.08755668682184492,-0.07458005843788501,-0.08815485202999612,0.38072460394055274,0.4544686698235815,0.29979484721455335,0.3725413984269528,0.4524270935610401,0.5191873589164786,42.809497009501136,0.08703950123020837,28.8213291261188,1.553653283994742,0.15788566044508257,0.506696197984479,-0.31870864244637054,0.2451195244342148,0.22973403567073705,0.2226592256494034
48,0.8772014696206476,-0.28220802378197124,0.04061306715799787,0.0448256970328719,-0.1566232131882199,-0.349645563449653,0.14072080327433198,0.12935738242918493,0.02114995815453909,0.01315392362740916,0.01975911858805161,-0.3122137247442454,-0.3408277464649809,0.09533207979540224,0.01168952351101985,1.500928155883446,1.5902493686904258,0.2503418133790549,0.19387768954455112,0.297272930640469,0.15788439155705086,0.22758282442432665,0.1946514588300074,0.3012970329465879,0.1612066186939882,0.00689493274270042,0.00474717444881533,0.1221681088866617,0.06159353332258854,0.130476911038383,0.10375492451719208,0.6206566328977949,0.3336566625192431,0.7819282410667912,49.04494409748379,0.6982856847824087,72.54647872081132,2.187524317154834,2.892203721677596,2.2768455299618147,2.6711461316909846,0.01226802309221686,-0.2276189225672449,0.335089114032186,0.26274744415674006,0.33930174390706,0.25138402331159304,0.1378528336859682,0.14317659903694718,0.3105022831050228,20.53357955442589,0.0397815800115068,18.902715935495443,1.630776683667539,0.498949746584016,0.6743834300204417,0.2232648083370217,-1.935423305724653,0.26229756709267915,1.0412345893868695
