var,target,only,cat_size,exclude,val
area_herb_log_scale,RGR_scale,NA,-2,NA,0.1448
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.0449
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.09433993083354561
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.24384688
area_herb_log_scale,RGR_scale,NA,2,NA,0.1448
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.0449
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.09433993083354561
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.22653904605004696
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.31988533553520526
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.012806562780092436
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.018083556470249777
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.025974504098734086
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.14030754945164592
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.053763566928580565
var_high,RGR_scale,select_scale,-2,NA,-0.0011113058041875218
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.10771380828319359
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.27929684810924094
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.006089209220722211
var_high,RGR_scale,area_herb_log_scale,2,NA,0.015789033643245506
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.07688199904659648
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.5249350821383659
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.03871943157479067
var_high,RGR_scale,select_scale,2,NA,-0.06880090054343178
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.8611300695808
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.2159620429692
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.12667223323533566
var_high,area_herb_log_scale,NA,-2,NA,0.17886801652076934
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.07227185336320001
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.3903938493368001
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.18867801102230783
var_high,var_toxic_12_scale,NA,-2,NA,1.620047371533943
beta_numeric_scale,select_scale,NA,-2,NA,-0.656064
var_high,select_scale,NA,-2,NA,0.013561000000000045
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.40944641040479995
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.0616753201691997
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.0602295669705461
var_high,area_herb_log_scale,NA,2,NA,0.1561724395968893
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.21391763785920004
var_high,mean_toxic_conc_scale,NA,2,NA,-1.4605873181368
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.16322132728036307
var_high,var_toxic_12_scale,NA,2,NA,1.462562636048383
beta_numeric_scale,select_scale,NA,2,NA,0.47248400000000007
var_high,select_scale,NA,2,NA,0.839561
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.26307181
area_herb_log_scale,RGR_scale,NA,-2,NA,0.1011
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.3594
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.08194866191191799
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.26307181
area_herb_log_scale,RGR_scale,NA,2,NA,0.1011
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.3594
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.08194866191191799
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.19154192667898295
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.31214473127566666
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.03726999096749322
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.060736735381659926
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.02782021775573774
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.04695139369162262
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.030718316862392438
var_high,RGR_scale,select_scale,-2,NA,0.0494638515887662
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.10278438402706264
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.25368737000616465
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.01999965819863664
var_high,RGR_scale,area_herb_log_scale,2,NA,0.04936217439507626
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.07977363478842628
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.5207018647464446
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.03558078064867582
var_high,RGR_scale,select_scale,2,NA,-0.09770841124266866
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.7321876398267192
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.1932035875368143
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.09723451856898829
var_high,area_herb_log_scale,NA,-2,NA,0.15845743642488896
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.0799891252321384
var_high,mean_toxic_conc_scale,NA,-2,NA,0.13499538151702883
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.06433540815251991
var_high,var_toxic_12_scale,NA,-2,NA,1.7806909058782745
beta_numeric_scale,select_scale,NA,-2,NA,-0.23143267
var_high,select_scale,NA,-2,NA,-0.37266206
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.39290330246049365
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.9697446398248144
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.05217755856675355
var_high,area_herb_log_scale,NA,2,NA,0.12878208816873535
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.2293664024969128
var_high,mean_toxic_conc_scale,NA,2,NA,-1.497130145906971
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.1895619578838008
var_high,var_toxic_12_scale,NA,2,NA,1.6957008547808152
beta_numeric_scale,select_scale,NA,2,NA,0.26806661
var_high,select_scale,NA,2,NA,0.73613794
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.26160224
area_herb_log_scale,RGR_scale,NA,-2,NA,0.3833
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.3478
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.1327311172722176
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.26160224
area_herb_log_scale,RGR_scale,NA,2,NA,0.3833
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.3478
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.1327311172722176
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.6397165120806616
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.5044383608287065
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.22105371198497875
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.17430841634230584
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-8.396177853778677e-5
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.09527448112878978
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.10449852161306344
var_high,RGR_scale,select_scale,-2,NA,0.002498062253230555
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.263169194704652
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.41334667329836045
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.09093797998171059
var_high,RGR_scale,area_herb_log_scale,2,NA,0.1428317305302319
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.04863349228594932
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.29225027385022345
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.07522313238233376
var_high,RGR_scale,select_scale,2,NA,-0.1108477525556818
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.64310361105056
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.295643424200944
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.5170847063976112
var_high,area_herb_log_scale,NA,-2,NA,0.40773898559603705
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,3.903383474559985e-4
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.4429311070608543
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.4523196750444142
var_high,var_toxic_12_scale,NA,-2,NA,1.389984838416677
beta_numeric_scale,select_scale,NA,-2,NA,-0.6151212
var_high,select_scale,NA,-2,NA,-0.014704620000000002
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.675946682586112
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.0616755995609441
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.2127204210098494
var_high,area_herb_log_scale,NA,2,NA,0.33410931118182907
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.22609712824709122
var_high,mean_toxic_conc_scale,NA,2,NA,-1.3586716589968544
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.4527746382096652
var_high,var_toxic_12_scale,NA,2,NA,1.255852796479013
beta_numeric_scale,select_scale,NA,2,NA,0.44279424000000006
var_high,select_scale,NA,2,NA,0.65249538
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.38933425
area_herb_log_scale,RGR_scale,NA,-2,NA,0.4275
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2151
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.1698828159606
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.38933425
area_herb_log_scale,RGR_scale,NA,2,NA,0.4275
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2151
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.1698828159606
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.38695510149948836
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.19814457989657885
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.048946633203823184
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.025063657349239796
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.005047586221969026
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.14142372786725776
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.06348659811542945
var_high,RGR_scale,select_scale,-2,NA,0.007244233384013699
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.2177557781418146
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.10925243288253828
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.027544312400632834
var_high,RGR_scale,area_herb_log_scale,2,NA,0.013819532907576832
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.04316876639394175
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.44565136331905586
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.04543640666773807
var_high,RGR_scale,select_scale,2,NA,-0.13262290244371328
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.3921271346608948
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.712853881990688
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.16148674762066378
var_high,area_herb_log_scale,NA,-2,NA,0.08269105031091982
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.019090719447689197
var_high,mean_toxic_conc_scale,NA,-2,NA,0.534885506305816
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.41780263296038384
var_high,var_toxic_12_scale,NA,-2,NA,1.6973327543965924
beta_numeric_scale,select_scale,NA,-2,NA,-0.42503801999999996
var_high,select_scale,NA,-2,NA,-0.04849960000000003
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.7834080137610447
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.393051482598688
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.0908753295962812
var_high,area_herb_log_scale,NA,2,NA,0.04559397198144781
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.16327067471233642
var_high,mean_toxic_conc_scale,NA,2,NA,-1.685519528438184
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.38414515895721246
var_high,var_toxic_12_scale,NA,2,NA,1.4673878708003971
beta_numeric_scale,select_scale,NA,2,NA,0.30419334
var_high,select_scale,NA,2,NA,0.8879003999999999
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.2779596
area_herb_log_scale,RGR_scale,NA,-2,NA,0.3031
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2644
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.14936686867548798
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.2779596
area_herb_log_scale,RGR_scale,NA,2,NA,0.3031
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2644
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.14936686867548798
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.16662524407144508
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.2583479697694377
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.0046099880521680145
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.007147662772084558
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,1.4173622709302836e-4
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.001609786236564258
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.030582245884025916
var_high,RGR_scale,select_scale,-2,NA,0.014067479446857628
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.07964687521538504
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.23886016518386238
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.0022035745254663057
var_high,RGR_scale,area_herb_log_scale,2,NA,0.006608497492518836
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.04673183215796055
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3925431251599785
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.03765364349980849
var_high,RGR_scale,select_scale,2,NA,-0.0563682937421749
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.64754298968536
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.00399802956576
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.014245945773077919
var_high,area_herb_log_scale,NA,-2,NA,0.02208795665044672
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-5.474554928274755e-4
var_high,mean_toxic_conc_scale,NA,-2,NA,0.006217791566490015
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.080062627891057
var_high,var_toxic_12_scale,NA,-2,NA,1.632445713643208
beta_numeric_scale,select_scale,NA,-2,NA,-0.43366525
var_high,select_scale,NA,-2,NA,-0.19948100000000002
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.30952558229384
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.92826405951776
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.006809562810464477
var_high,area_herb_log_scale,NA,2,NA,0.02042180930939072
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.18050147608327752
var_high,mean_toxic_conc_scale,NA,2,NA,-1.51619592568551
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.28294784070684476
var_high,var_toxic_12_scale,NA,2,NA,1.4468503735177425
beta_numeric_scale,select_scale,NA,2,NA,0.5339397499999999
var_high,select_scale,NA,2,NA,0.799319
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.25731919999999997
area_herb_log_scale,RGR_scale,NA,-2,NA,0.3236
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2589
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.07052039766623198
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.25731919999999997
area_herb_log_scale,RGR_scale,NA,2,NA,0.3236
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2589
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.07052039766623198
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.10621806865481705
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.20694527969186
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.0590273867050253
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.11500340013569868
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.0039105748717186035
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.2867671110721661
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.022385906568200307
var_high,RGR_scale,select_scale,-2,NA,0.010090042198506956
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.09326938905296117
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.1604337713792594
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.05183156091137343
var_high,RGR_scale,area_herb_log_scale,2,NA,0.08915607658546612
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.07368301835487952
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.2606074912522781
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.028930065967013214
var_high,RGR_scale,select_scale,2,NA,-0.10118892593398161
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.8322871596083199
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.6215499039887358
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.23753475535221447
var_high,area_herb_log_scale,NA,-2,NA,0.46279034259838514
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.01312713954924001
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.9626287716420481
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.07676447408318157
var_high,var_toxic_12_scale,NA,-2,NA,1.3346404825532994
beta_numeric_scale,select_scale,NA,-2,NA,-0.27254409999999996
var_high,select_scale,NA,-2,NA,-0.12284432
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.7308258931496959
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.2571022009487358
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.2085777099049232
var_high,area_herb_log_scale,NA,2,NA,0.3587769681507692
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.247341451342328
var_high,mean_toxic_conc_scale,NA,2,NA,-0.874815344922048
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.5205065946567318
var_high,var_toxic_12_scale,NA,2,NA,1.0057517213157952
beta_numeric_scale,select_scale,NA,2,NA,0.35221798000000004
var_high,select_scale,NA,2,NA,1.23195568
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.1276219
area_herb_log_scale,RGR_scale,NA,-2,NA,0.2485
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2979
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.08213682324512
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.1276219
area_herb_log_scale,RGR_scale,NA,2,NA,0.2485
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2979
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.08213682324512
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.2909676691493219
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.21139504576088242
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.06287106733815011
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.04567735032500513
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.004925033662756997
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.03698181441887339
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.028312395778081863
var_high,RGR_scale,select_scale,-2,NA,0.013810350849834941
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.24358254067213705
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.16266704374251345
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.05263228853490408
var_high,RGR_scale,area_herb_log_scale,2,NA,0.03514840906803617
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.08460630928559187
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3031696629949266
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.03217204515855916
var_high,RGR_scale,select_scale,2,NA,-0.06191373375473403
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.3552976934710146
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.984656538537595
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.24070087036045218
var_high,area_herb_log_scale,NA,-2,NA,0.17487500124427693
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.02140388380163838
var_high,mean_toxic_conc_scale,NA,-2,NA,0.16072061894338718
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.24430249536380794
var_high,var_toxic_12_scale,NA,-2,NA,1.2205841498371517
beta_numeric_scale,select_scale,NA,-2,NA,-0.39258336
var_high,select_scale,NA,-2,NA,-0.19149612
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-1.1345826033109505
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.757686480537595
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0.2015018703480248
var_high,area_herb_log_scale,NA,2,NA,0.13456511894347692
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.3676936518278656
var_high,mean_toxic_conc_scale,NA,2,NA,-1.317556119056613
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.7417159703694283
var_high,var_toxic_12_scale,NA,2,NA,1.0178144127301518
beta_numeric_scale,select_scale,NA,2,NA,0.44610176
var_high,select_scale,NA,2,NA,0.85850388
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.21468912
area_herb_log_scale,RGR_scale,NA,-2,NA,0.2612
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2301
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.07211817581387521
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.21468912
area_herb_log_scale,RGR_scale,NA,2,NA,0.2612
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2301
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.07211817581387521
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.5634328265602829
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.6024553647709757
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,-0.22670302346112753
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.24240414518933576
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.007637265950218984
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.06459111363648391
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.053773048327146335
var_high,RGR_scale,select_scale,-2,NA,0.03934443928699871
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.34220068586743085
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.3602052711448519
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0.1376879841918793
var_high,RGR_scale,area_herb_log_scale,2,NA,0.14493231523924394
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.033917193971625674
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.17266947265315594
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.05206196019571392
var_high,RGR_scale,select_scale,2,NA,-0.2318591353224531
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,1.582376894262948
var_high,sl_mean_obs_log_scale,NA,-2,NA,-1.6919700168310148
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,-0.5857959262561434
var_high,area_herb_log_scale,NA,-2,NA,0.6263673002308418
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.056446902810192046
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.47739182288605997
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.45620939464415944
var_high,var_toxic_12_scale,NA,-2,NA,1.0295181400283986
beta_numeric_scale,select_scale,NA,-2,NA,-0.31676508000000003
var_high,select_scale,NA,-2,NA,-0.23176934999999993
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.9610559289264637
var_high,sl_mean_obs_log_scale,NA,2,NA,-1.011621033391015
