n_keypoints,frames,prop_kp,rep_id,sl,logsl,toxic:start_toxicno,toxic:start_toxicyes,moved:cos_theta_pi,moved:cos_2theta,shape,scale,kappa1,kappa2,on_toxic,ava_mean_toxin,ava_switch_toxin,ud_estimate,ud_lower,ud_upper,var_toxic_12,var_toxic_24,sl_mean_obs,sl_kurt_obs,prob_move_obs,n_valid_frames
164,1192,0.13758389261744966,98,0.0058226214981311865,0.6067044077599053,0.18563327438385674,0.3878910720744771,-0.2086650158803799,-0.5414251376476705,0.9948690093088319,397.4887920095314,0.0035059587420882,0.5148593453395235,0.35365853658536583,0.4201913451651593,0.16435323154416576,920581.2116285043,785833.5836961285,1068189.616955081,0.23379706152433424,NA,46.57401908403031,28.8312427657058,0.06097560975609756,164
1068,1213,0.8804616652926628,99,0.016214203331532524,2.308476061729121,-0.35962301424386794,0.007532661392114227,-0.31778210906695736,-0.4114245728096854,2.9485542927925352,33.66954716605094,-0.31778210906695736,0.02997098354597888,0.31179775280898875,0.5041975589505945,0.0402899655847674,626201.0125964764,588955.7201605889,664144.0943173699,0.49959011515674034,0.7278664737462598,13.940800856678916,116.35154029011949,0.017790262172284643,1068
978,1168,0.8373287671232876,100,0.008362099124495766,2.2681757706172285,-0.06760269495193268,-0.5980814134357599,-0.40593487247252613,-0.4701849150265892,2.987657327203511,31.826375707685834,-0.061684041222586194,0.119147978308208,0.2331288343558282,0.43315365899569713,0.13104860297190324,72353.16546068381,67899.20952398516,76985.31975381538,0.5331028625575823,0.5335997652348607,18.085460998469205,60.19685615795343,0.022494887525562373,978
504,1213,0.4154987633965375,101,0.0077664683325893375,1.4621001468408608,-0.42135879215141303,-0.416547833826209,-0.23490385701099697,-0.09212078564124826,1.956538066383061,52.43992955070973,-0.05069653246927641,0.6105523453685061,0.1865079365079365,0.4193262539179374,0.05222188417910716,621741.1860460555,567512.9496957111,677150.5013016963,0.2589390015961306,0.2237595363563811,18.41751188933024,83.69719282487472,0.017857142857142856,504
1041,1213,0.8582028029678483,102,9.999386317875018e-4,4.817317772987457,0.4957038468032323,-0.7018394814923299,-0.2287585122888586,-0.30549874699992957,5.687636007153165,13.002476301499257,-0.013920846657820507,-0.0020791040557900375,0.07973102785782901,0.25372116078703827,0.04135311435352563,136732.30040629767,128547.60175377474,145160.3037297722,0.2595925733373968,0.3073288424857635,11.172286291135512,156.58382700983827,0.007684918347742555,1041
829,1213,0.683429513602638,103,0.004637575549755296,0.7260007797595163,-0.05594739457197525,-0.11659231355422871,-0.602238629349975,-0.10477102902203111,1.0790102242226425,453.22052779340805,0.05564768304307277,0.2565256379877435,0.4837153196622437,0.5150248755673259,0.11068030300707798,512164.5099560057,477783.40572709596,547575.0273379148,0.18225138711054203,0.20675845017711092,51.599967824391726,24.03602197458891,0.07599517490952955,829
802,1168,0.6866438356164384,104,-8.651955461369411e-4,3.716243741029588,-0.8576004743629912,-1.1465884235026447,-0.28149361283697033,-0.9490624351087729,4.338422601332216,29.99492336118134,0.09464616465573278,0.05548815683706332,0.18329177057356608,0.3195168171255442,0.09166737321694957,369685.3600661721,344233.1944736127,395469.8016795331,0.09891391124410753,0.08930798347645809,19.164028391972305,80.57468221276683,0.03615960099750624,802
1036,1213,0.854080791426216,105,0.012266782072022394,1.1863020099693795,0.2569240057440068,0.2840788455853158,-0.1927866652854622,-0.13610704696800927,1.7136107361801298,91.71797149419855,-0.05098531483661964,0.12264136469081607,0.5125482625482626,0.6305574497617719,0.1252122703112607,1093745.2951326966,1028323.2754718699,1162592.8427066444,0.13971413623805462,0.20286275142997662,22.762835144351893,53.56461397519876,0.04343629343629344,1036
612,1213,0.5045342126957956,107,0.006121139803426803,1.4397306868711846,-0.08126525693001765,-0.05352604273847223,-0.9719492070624994,-0.3241782944121446,1.9483130377834408,62.910996628406274,0.3217617149618818,0.16402647517050623,0.7467320261437909,0.5161856385994832,0.16988560695549138,529493.9084163953,488722.0476211047,572885.9051184098,0.12096187963056747,0.11766004258960844,23.10549730351389,79.85531722654865,0.03104575163398693,612
943,1120,0.8419642857142857,108,0.004759931955181393,0.7645120809915563,-0.2017543829347521,0.2971165889658847,-0.347210453759792,0.024748254223515287,1.147237843783289,392.0846100053182,-0.31741548046321544,0.08041166403334561,0.5726405090137858,0.4742866748631823,0.10171617112394424,777457.9576437937,728259.3161533785,827763.945695278,0.12562501179963279,0.14833105612760533,52.36981285238258,21.835789964438135,0.088016967126193,943
884,1209,0.7311827956989247,109,0.0037820397898857584,1.0662239351600484,0.06686829655673354,0.40258962555125505,-0.48956643502666103,-0.07230046338714784,1.4399090584469145,258.0628887294574,-0.08339675489619913,0.09666729664088898,0.5463800904977375,0.5086576236894155,0.19535988264941603,996831.1126305046,930678.6403492027,1063431.8075852343,0.21089467753827615,0.2353095518543895,48.794376215280145,19.833574228950898,0.10520361990950226,884
712,1209,0.5889164598842018,111,0.007813001583431628,1.450524965682132,0.532684349619657,0.06443487358594274,-0.25803827029696524,-0.36557543354756883,1.9795802833129572,69.8301369245971,-0.1437707386736653,0.15499159949853403,0.2794943820224719,0.4963121855232782,0.0793590153525513,1153187.4386463698,1069951.8067832154,1240942.098669412,0.48162236923813606,0.6911365535535771,23.90281366805639,70.33799761393514,0.037921348314606744,712
996,1207,0.8251864125932062,113,0.005073612985844773,0.8757366192234147,-0.13513691306364392,0.22046533243935656,-0.8885516692903029,-0.6316303495484985,1.1897996955408465,2161.40609914014,0.08816949868787805,0.7361868383634895,0.3855421686746988,0.49808101860293497,0.14362080899857027,383379.20449211495,359890.12937572144,407676.4118643658,0.3945989745634865,0.526205055375758,56.70912702707517,21.143091163357287,0.09036144578313253,996
744,1207,0.6164043082021541,114,0.005782641636977782,1.0246448284368852,-0.05373890133929849,0.3119713184384543,-0.41765750657972023,-0.444637026266336,1.4077292835213315,160.72808084597182,0.0823609110014647,0.33734347952107685,0.39919354838709675,0.4650350117708333,0.15912441277831754,888334.0359980458,825269.8352497602,952854.4443735585,0.14094010324791073,0.1635740398637513,31.91068361537479,50.03036347886079,0.053763440860215055,744
967,1188,0.813973063973064,115,0.005694184552196184,0.4797581388638428,1.264749148324776,-6.985653618025314e-4,-0.7125455609245032,-0.14227465407310522,0.8333927866472994,-1905.5708942383585,-0.151163888319657,0.3365613465873164,0.5346432264736298,0.5276243931348752,0.1936019224619725,894824.882757458,839352.3548472959,952113.3162805879,0.21861159148674283,0.2377487263806091,68.42564070895315,12.780464909828076,0.10548086866597725,967
830,1205,0.6887966804979253,129,0.009486873344614163,1.4803129310236365,0.35241805387889735,0.05441355158073844,-0.16437680114253073,-0.2964836204526757,1.9592099011827282,75.07789544660794,0.1508023234845739,0.18562227528984027,0.5795180722891566,0.6351359055765474,0.13578493561749158,1152035.9275083896,1073856.734496796,1230946.469556181,0.13445031149119688,0.18770504875947322,20.998443316550524,48.58879553382988,0.03132530120481928,830
742,1206,0.615257048092869,130,0.006626046629098511,1.8889591452314767,0.5556733236919034,-0.04090314487737257,-0.14325001390015238,-0.09958631343352395,2.4671734374478964,41.41598253098586,-0.13570531808264152,-0.09958631343352395,0.3221024258760108,0.5460791140390878,0.12173104620532547,959586.6143655383,891633.7749290027,1029797.035316739,0.6915962484910391,0.8192835820600164,18.787782893126487,99.57029881198027,0.025606469002695417,742
807,1206,0.6691542288557214,132,0.005919672619185496,0.8100453773706752,0.09316761338626361,1.0549396430935762,-0.4970546842085317,-0.11708686315172874,1.1858515277981971,261.0520737449877,-0.05506661480505792,0.1024702516775544,0.8475836431226765,0.6582084417420501,0.0023545708485986027,847955.3901166004,790081.4062712431,908673.6861052825,0.07324490866882982,0.06744149509637906,38.54251307702969,34.97567553949667,0.05080545229244114,807
618,1206,0.5124378109452736,133,0.0041338880262001415,1.56564741335156,-0.2345629096676193,0.10713212506270535,-0.43223766745912,-0.4004016668466294,2.0054027086658954,76.54867900094015,-0.25580706315561313,-0.06907086248539168,0.18284789644012944,0.43781081245640957,0.10646936417322561,624681.7523857234,576211.702559909,674903.8102335406,0.09114490874936901,0.084192340179914,25.57049156012742,65.13954600889045,0.02912621359223301,618
