rep_id,var_toxic_12,estimate__state1:less_toxic,estimate__state2:less_toxic,estimate__state1:cos_theta_pi,estimate__state2:cos_theta_pi,estimate__state1:cos_2theta,estimate__state2:cos_2theta,estimate__state1:sl,estimate__state2:sl,estimate__state1:logsl,estimate__state2:logsl,se__state1:less_toxic,se__state2:less_toxic,se__state1:cos_theta_pi,se__state2:cos_theta_pi,se__state1:cos_2theta,se__state2:cos_2theta,se__state1:sl,se__state2:sl,se__state1:logsl,se__state2:logsl,shape_1,scale_1,shape_2,scale_2,kappa1_1,kappa2_1,kappa1_2,kappa2_2,on_toxic,sl_mean_obs,ta_mean_obs,sl_kurt_obs,ta_kurt_obs,prop_explore,ava_qual
44,0.0485178431066048,-0.42697264903518645,-1.070242633769969,-0.054521974903382724,-0.004086903262546061,0.030112534643350074,-0.11497993808074547,0.0203595699763588,-0.32676163564186794,0.22121904142542087,0.7505896254778163,0.46150189460804053,629.2757122119909,0.05964596836896919,0.06462764672980113,0.06597307350834818,0.06795650379940209,0.004520767292951859,0.03041987118111582,0.05627174233503825,0.10224705919068218,1.159879413627589,12.12800316407603,1.6892499976799842,2.327882155163001,0.3810122107189521,0.44029416967033075,0.43144728235978874,0.2952016969462352,0.12244897959183673,9.118565475370684,0.0037326785632890037,95.83792924838258,1.541360287174858,0.5477916355709033,0.8826203807081692
45,0.3541195448507114,-0.11738872557494699,0.43782538008885363,-0.40055261447635326,0.026926003778747633,-0.1972676820657982,0.02449457135186645,0.010594169782842335,-0.12761651235571653,0.4526996933501762,0.910887912533709,0.2470956693174926,0.2959722425575238,0.17013690325022585,0.05616481848149074,0.16500275635496572,0.060228670852863375,0.0018015491135835073,0.009224599599277421,0.153061842602417,0.07262091784835496,0.9052632754817265,701.0282144091586,1.3634514946652594,7.1614175807197045,-0.13698444296554185,0.09115884677767633,0.29049417528955906,0.312921100195341,0.2066115702479339,37.767458707445044,0.22852866813631326,39.41439796457053,1.690242105300918,0.1519720213671446,0.7929726461290395
46,0.1836493321215557,-0.31870864244637054,0.2451195244342148,-0.5321315609038179,-0.027512214015200626,-0.305006033598403,0.020848273854235034,0.004657276941971825,-0.18804380834309845,0.7687565315538236,0.7613420319899771,0.22973403567073702,0.2226592256494034,0.16964665780006133,0.05267124811694026,0.16364708660526286,0.05671520765362598,9.785310620185166e-4,0.012025432416851098,0.1422358392294236,0.052077451797616685,1.0977809988030212,323.86419637847973,1.0903664992391746,5.107544475785132,-0.131181680773085,0.03676390141004343,0.3734376661155322,0.3626182088626815,0.5191873589164786,42.809497009501136,0.08703950123020837,28.821329126118798,1.5536532839947421,0.15788566044508257,0.4619608670849708
48,0.8772014696206476,0.2232648083370217,-1.935423305724653,-0.05524835331362372,-0.09405702936937797,-0.11516193303116679,0.05365400205581527,0.015936967226984608,-0.3541403264146129,0.045962516135511194,1.7045881454657417,0.26229756709267915,1.0412345893868697,0.1482206274797458,0.13946821839448761,0.1471716162230838,0.14377135362387178,0.0036537605075332097,0.056598103176170034,0.09056465272161264,0.30783322913444694,0.7325586774069001,56.797470389107524,2.391184306737131,2.579422271813537,0.2392276935605644,0.006864707851241311,0.20041901750481012,0.17568064293822336,0.3105022831050228,20.53357955442589,0.0397815800115068,18.902715935495443,1.630776683667539,0.49894974658401603,0.6789664114953987
49,0.19338387777654814,-0.007598059261591649,0.9781756332672572,-0.4511372808734121,0.04756553054850865,-0.2226864098796923,0.0033033924269434455,0.02171127292084792,-0.09198334360313949,-0.10738425822624169,0.6583985154604451,0.4398725040212062,0.6128703050666033,0.14547861289979547,0.054141805315224334,0.14465921109604055,0.05563246049442129,0.0027349947818871866,0.0076507738279584904,0.06851845452941349,0.06522591067024826,0.5469899013207578,95.37421787687165,1.3127726750074444,8.052850508554153,-0.16324998017350018,-0.04321931474565702,0.33545283124842057,0.18277048756097872,0.06257521058965103,19.967595433235747,-0.13142980009393934,96.14538443093203,1.642520775992131,0.17879064818010296,0.9315808377360174
50,0.17014332216887634,-0.3078911532762576,0.07002288246717685,-0.3588844623783447,0.04655625393869906,0.03510394324848532,-0.04982724458129394,0.0149403805774926,-0.18852257069426911,0.08113283785398696,1.160636350021345,0.1767143688484709,0.17459675126847,0.0982158969040865,0.0539668148871696,0.10452367665403649,0.054543897545597034,0.001629131295801572,0.012211344745950871,0.05717752648141527,0.08398477839308444,0.6654563679343797,96.19349323364622,1.7449598801017379,4.675985426559871,0.029078741023458032,0.2675939257643227,0.4345194573405018,0.18266273793454343,0.5564127290260367,23.029957575654016,0.02986957030802911,64.24356686451793,1.5728141162708087,0.2872224853221231,0.4666463064907029
51,0.056374652147389855,0.28237456904683517,0.4312380103356053,-0.33480704912381976,0.04172238232294348,-0.08947423012336847,-0.051037436817328086,0.027417041770471207,-0.2141798606879468,0.06161868389642333,0.7784429175295455,0.2574793529453153,0.4382272661317875,0.09944902893602728,0.056619718767333765,0.10786041154295893,0.05937820013709654,0.003762684789959316,0.016539706688384358,0.061916041047997125,0.07189654852811742,0.6886882902854877,41.39904105596416,1.40551252391861,3.7629060433644,0.12792865106177004,0.2978996234196044,0.5044580825085333,0.3363364167256448,0.10072689511941849,12.113484702352437,0.03557358815776135,119.6126006094962,1.5194683674430627,0.27791147807087263,0.901214087588508
52,0.2658553712514881,0.11178140484044934,10.858976339861806,0.46212154478073,-0.08635406372268419,0.0261674627889717,-0.09592734569387962,0.0084204821371823,-0.11400860827507511,1.6560290708587686,0.7261715708406696,0.6094795127266834,1107.9191698092222,0.2510857279686399,0.06140827489684713,0.26628458188406734,0.06740682690136762,0.009028870968846265,0.01193839491601107,0.4446277699203557,0.08954323767547287,2.4128322955882293,27.096305669349427,1.4829747955701307,6.276105049439214,0.8271029546858808,0.47224874085265445,0.2786273461824666,0.35015393236980313,0.09612141652613827,16.660839283369057,-0.09678726562361185,146.3714037260525,1.5823445907925717,0.13398368902083604,0.9237383159994701
53,0.40855756674085636,0.10307561604682716,0.7428823761579667,-0.17928329513719815,0.01761756824104889,0.058466822146985085,-0.042507758161210885,0.023979502667154415,-0.12774370861349937,0.11914459559962702,0.7084502146595478,0.2487516477057889,0.5233744707433561,0.1410741078558406,0.060663960326934885,0.15547393329670453,0.06529609278391367,0.0031297837183579653,0.011336769542579178,0.1035800640759404,0.07675959899933846,0.7457898653824261,115.29135987528079,1.335095484442347,6.234534919030056,0.03932296214282449,0.39359616944475007,0.23622382552107152,0.2926215891365541,0.15396341463414634,19.284504846296894,0.14739973982706875,49.17876368643259,1.705042633159349,0.24724911246502093,0.8501350989910071
54,0.02277263187715956,-0.015750718867504735,3.6123441184321,-0.4413547714981103,-0.015758611831549148,-0.3490104502737044,3.247150237537632e-4,0.013422384616432245,-0.12255351564461123,0.043972339918438075,0.8055185994511941,0.431424539145229,2.8455725384881343,0.20673182766095813,0.05741496526047514,0.21052834124528508,0.061817135783766755,0.0019457339921184606,0.009512026947487135,0.089632187562257,0.06572665290689264,0.4837678028310189,675.8740017097034,1.2453140623637748,7.2750835545574555,0.0062678434476806655,0.023083439575502962,0.43186400311424183,0.37241860487296113,0.05454545454545454,29.659747771380832,-0.04168309024980954,48.12053528292455,1.5291291023239326,0.12895815200457972,0.9393864140362599
55,0.22412511266188018,0.13603468484028555,0.19461039008270756,-0.08357802926294615,1.0616493578708439e-4,-0.06938598031129649,-0.026565522339204097,0.012817293078464518,-0.07135271174337748,-0.07349707293668398,0.6802936722692613,0.19003048560985064,0.15614436144787505,0.10337711069333289,0.058603354508493556,0.10817069404582899,0.061430715552140074,0.0013960522121822306,0.0062034405355533544,0.04813402915597151,0.07080590924358522,0.5481033925384665,114.31693228681266,1.3018941377444118,10.762221956220618,0.19945968267016118,0.17637931720769057,0.2831438768688944,0.21919977517978298,0.4740024183796856,28.77334463688369,0.07039399844118738,61.26864983601841,1.6231065100028335,0.3023363305171038,0.5148930200418198
62,0.4609256344388643,0.29217241011886497,-0.028357100465164167,-0.6673746740184379,-0.018854653764085575,-0.010375840594740449,0.003503525207101395,0.02477662807247711,-0.09920754643779066,0.5100259990582857,0.6463814365370472,0.5284741995506235,0.186811318299095,0.29213774081108307,0.04377745032542139,0.3063455708270307,0.04578788661618066,0.00722033109894214,0.00644472222961646,0.3615637995606721,0.048766248640109006,1.0908313158687086,201.01779913171939,1.22718675334747,7.754411078640462,-0.28767566698690444,0.2672426650730227,0.36084435326744785,0.28112203087486454,0.3345070422535211,19.280574740361917,-0.04221492799677102,100.70270884205259,1.569763735421126,0.036248758830347075,0.6663901860035532
63,0.6150698317705664,-0.06229996265351706,-0.07485013054636051,-0.5062864827734072,0.00925355817744454,0.2559131058580779,-0.021603911367463778,0.0053663945874983555,-0.1462094019998435,2.014775570053363,0.7487297547323224,0.3633137611071948,0.17694077750576206,0.23763708343137094,0.0444662655985342,0.2843764780535441,0.046689509549400925,0.005083807332893544,0.008600077007759332,0.5409470508556852,0.05007913652905595,2.510392300092837,50.44423180407313,1.2443464847717969,5.834316994873926,-0.08137977966426413,0.566457111465726,0.4341602612865876,0.28894009424018424,0.44757709251101324,19.43701319700874,0.12887533712332458,81.63399840470798,1.5606539574920169,0.05854347730162864,0.555199821094114
64,0.11018863958080602,-0.11272970177358439,0.13485507386437862,-0.5748174089948663,0.025471742972184352,-0.36555866672217574,-0.007087931334876714,0.008715300497112596,-0.19562225644405043,0.35667354254124983,0.92433212132258,0.21787077217895764,0.1851613539609374,0.1463775094946711,0.04842554229108943,0.1417707811572488,0.05289765359190159,0.0015892989063398966,0.011704152245172758,0.08882802572731795,0.05905712915596781,0.7573523774785715,168.55472924667043,1.3250109562599017,4.755782302385116,-0.16338543401326305,0.04132429875434901,0.43690371795378763,0.399795034141648,0.31614135625596945,27.54894445944687,0.04166242224770834,50.26704474715583,1.5549314489033266,0.164571313739934,0.6896162190655242
65,0.10496969328367038,0.04385075156326255,0.3558131998203862,-0.258535898663441,-0.03657112676447639,-0.0035241324502630683,-0.027900759790712857,0.05088322762538457,-0.17760775746700982,0.04545269170013888,0.8055583156330429,0.4515871977037764,0.25021358304417746,0.19911035959424842,0.05309127798878431,0.21064128676653995,0.053736687444508505,0.007410146044330226,0.013287963313639956,0.16204345093455305,0.07186488250873545,0.7403336068624329,195.40900900301554,1.500439230795337,4.280666955900279,0.18833309286955363,0.19886369960403194,0.41029786476851826,0.17448707226358215,0.36116910229645094,12.407790290438555,-0.14092714222253422,114.97008863426801,1.5493560777545405,0.15572080947228992,0.6242224557205482
66,0.24135305385648165,0.1956130769126835,6.13092876586485,-0.11219369991983924,0.035518238747506384,-0.0525114958338535,-0.10846268054882525,0.013482731086855878,-0.5931653220451136,0.1668478500444928,0.8081877756346125,0.23248498979536517,921.9943572120578,0.058679938800937984,0.09898621144932618,0.062375216940495755,0.10010319962260979,0.004652174754824905,0.0696109697090265,0.04732004416976051,0.14039991013009867,0.9786768110650248,13.35398856275323,1.6200167366551446,1.4672824324891325,0.37761147327181555,0.30322229931448313,0.5253234119391612,0.2472711145995114,0.09436008676789588,9.175868812421854,0.027253066230972397,69.14998901905123,1.50147172595201,0.790554381523601,0.8931090975027761
67,0.13204503861071468,0.08011466065820858,1.0907498816159915,-0.381343578836466,-0.07566483446189357,-0.19338952874082976,-0.07949261657721494,8.755604584250604e-4,-0.06528687604344734,7.0882526557063645,-1.3522571456443337,0.7933973639246152,0.7332543903608446,0.5880710541925203,0.0754784475936922,0.6484379795793739,0.08244667632127274,0.0488743204360572,0.015277764120797495,4.755336259053702,0.1350659233241291,9.568799631537493,13.235952510321114,1.1282898301867945,7.0564542020647645,0.10777257952812169,0.30972130490586997,0.4134513239026941,0.42361821706948477,0.1423785594639866,62.93608375210781,-0.04919501723189574,14.598053709867536,1.5018382735381024,0.14699534345762788,0.8743252018480375
68,0.6303270295861645,0.3328312918635648,0.9365593895631502,0.0191579193560322,-0.07131520092612685,0.02367103510637463,-0.07233531424744628,0.0184060163870815,-0.21071978233825658,0.08028987589081803,0.8151922451525478,0.18922614363984117,0.5128251808984039,0.07551534945076768,0.07059760769709232,0.07682483398228503,0.07213736376917056,0.002783839986613799,0.02034813505098925,0.05267768876090803,0.10270574568197298,0.8645740219609631,28.347775390884973,1.599476391222693,3.7821205747552717,0.40494402428707177,0.20495655518102787,0.31447090400491273,0.10895020582720695,0.3707602339181287,14.62900846157518,0.023633739358462184,31.952451142125895,1.5584798858095696,0.4513582774324965,0.6403873303998427
69,0.45772090152712075,-0.25524566413527305,0.9006455361633918,-0.08247867256180878,-0.0232387214551944,-0.18689725248298106,0.013466364881831802,0.0110642361041198,-0.3262428035119454,0.49538098601481817,0.8504942680138957,0.24632242973747623,0.675337891247856,0.10524329314874371,0.06383627931382972,0.10457209885192455,0.06815609143398829,0.002477753102542298,0.025497836356719334,0.09337464829380947,0.08147071149280968,1.0051294808304077,58.95309953917542,1.3602427628294853,2.822708426159855,0.30390847667153503,0.09284495469333615,0.36314842777814943,0.293208572058149,0.5459317585301837,18.224467949335015,-0.056708065618921784,25.44204770856561,1.57355809865948,0.355835433015032,0.436357677215822
70,0.3943173395150903,0.22730843180905416,0.6432552202732873,-0.6401605831095325,-0.08209503443435015,-0.13105646561589662,0.0027512822766719482,0.0029602065922382246,-0.015037426251268108,0.672466956900373,0.2542339420314386,0.294440095735891,0.3778178396829544,0.24162297709043346,0.13495931423859792,0.20636147839556065,0.13603341810145414,0.001053430745999524,0.003522868198999559,0.24160929054265254,0.06444373790019572,1.0378605693930538,-1792.7393407190216,0.6196275545241196,57.34001745791553,-0.1306431645267193,0.05181395073793374,0.427422384148463,0.18562169863050232,0.2845849802371542,147.0907763712049,-0.042743988371967585,5.545250038132505,1.5003985226007148,0.16804663567241004,0.6160450566047669
71,0.7771903826999441,0.2651694197081723,0.2908954141645347,-0.3079675264026338,-0.0012641130575323436,-0.08242715550467475,0.016040821303974415,0.0030254403421019313,-0.1151513091859594,0.7651624070698433,0.6955014659050502,0.13150151104991442,0.12646007882069926,0.09579097910276266,0.048006922764427425,0.09482790107606452,0.051414981283040034,5.595945739819922e-4,0.006726409010137682,0.10430617253011094,0.04612942576583741,1.1272360745431036,640.9903626157504,1.0575751333783106,8.351648820294532,0.043280851774659956,0.2273790420567083,0.34998426511976144,0.3258470188653575,0.3793402777777778,77.21178080190235,-0.038990715059819936,12.300565677561236,1.593645990798629,0.254707930683325,0.5907402556311474
72,0.031896286589304504,0.2936167555198889,-0.13831536381997292,-0.06953918731674631,0.1535779650541013,-0.05684605520435991,0.049281487159885895,0.008212732807602346,-0.5487201740080025,0.07201940120232223,1.183923580097749,0.5051481381235838,0.7181998856310225,0.04951220778812197,0.08360751389326881,0.05245298543491901,0.0881209252734461,0.0023706059193127865,0.05317344408835825,0.03219524396099837,0.14576731199994855,0.7868078598200321,20.91427536394752,1.898712038715459,1.6535836830814243,0.23024895166021575,0.21753600622258512,0.45336610403106337,0.32366354858683094,0.016363636363636365,12.798658424707122,0.010841883882739095,117.5251449226607,1.6211489077816024,0.7269201588166756,0.9835355277642489
