var,target,only,cat_size,exclude,val
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.2428959087639
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.04317947857838114
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3975172239275755
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.007059700279455692
var_high,RGR_scale,select_scale,2,NA,-0.025687291194073727
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.3541400911846264
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.5989774926575766
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,1.8828868
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.16607835814332547
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.22114123749257028
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.21170596526459998
var_high,var_toxic_12_scale,NA,-2,NA,1.5464693513606216
beta_numeric_scale,select_scale,NA,-2,NA,-0.24664546792431002
var_high,select_scale,NA,-2,NA,-1.40509291929259
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,0.0947194935574811
var_high,sl_mean_obs_log_scale,NA,2,NA,0.1158443312105368
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.733713
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.20716109862139362
var_high,mean_toxic_conc_scale,NA,2,NA,-1.9071583896104216
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.22523533503177864
var_high,var_toxic_12_scale,NA,2,NA,1.4460842566280154
beta_numeric_scale,select_scale,NA,2,NA,0.30765806379837
var_high,select_scale,NA,2,NA,1.11943878070741
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.1185429
area_herb_log_scale,RGR_scale,NA,-2,NA,0.9507516
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2084343
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.02294657969401514
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.1185429
area_herb_log_scale,RGR_scale,NA,2,NA,0.3310503
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2084343
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.02294657969401514
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.013652471098659807
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.03670022761551403
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,1.5135495716730314
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,0.002740553521172213
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.006390671342563966
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,-3.807163184634905e-4
var_high,RGR_scale,select_scale,-2,NA,0.01973130910992535
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.001356493016612028
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.02225788879432452
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.11706503596704
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.02397262851227268
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.44802231722496866
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.0033302655104438823
var_high,RGR_scale,select_scale,2,NA,-0.024647132707965317
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.10179401737462072
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.2736401037254641
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,2.308752504
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.011649447618136027
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.027165238874108356
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,-0.0015626564247820732
var_high,var_toxic_12_scale,NA,-2,NA,1.85274320163682
beta_numeric_scale,select_scale,NA,-2,NA,0.01764184059339
var_high,select_scale,NA,-2,NA,-0.9143201726184695
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,0.010114130453285575
var_high,sl_mean_obs_log_scale,NA,2,NA,0.16595676359822217
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.9955458
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.10190199825154443
var_high,mean_toxic_conc_scale,NA,2,NA,-1.9044373612655405
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.16752460541607986
var_high,var_toxic_12_scale,NA,2,NA,1.4772250415675645
beta_numeric_scale,select_scale,NA,2,NA,0.15431966117457
var_high,select_scale,NA,2,NA,1.14211228999303
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.1341186
area_herb_log_scale,RGR_scale,NA,-2,NA,0.6555703
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2352518
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.02158030600311265
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.1341186
area_herb_log_scale,RGR_scale,NA,2,NA,0.1175888
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2352518
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.02158030600311265
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.07970847661987043
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.13368310552873366
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,1.3377965395814602
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-9.278048726371804e-4
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.048067127102362966
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.004477954501085155
var_high,RGR_scale,select_scale,-2,NA,0.0696238544786419
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.012921788728647514
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.07338498451390364
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.071020684351365
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.007206251258871569
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.1649520245854602
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.0347802282702965
var_high,RGR_scale,select_scale,2,NA,-0.1330788819206542
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.27566641968799555
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.4623340532478789
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,1.5760213
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.011781758391375317
var_high,mean_toxic_conc_scale,NA,-2,NA,0.6103818753159613
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.08227756056919694
var_high,var_toxic_12_scale,NA,-2,NA,1.7173661026188132
beta_numeric_scale,select_scale,NA,-2,NA,-0.048091439986794
var_high,select_scale,NA,-2,NA,-0.74773234486806
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,0.044689139547586854
var_high,sl_mean_obs_log_scale,NA,2,NA,0.25379704640803225
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.7740847
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.09150880076566512
var_high,mean_toxic_conc_scale,NA,2,NA,-2.094648300682155
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.24770145274139252
var_high,var_toxic_12_scale,NA,2,NA,1.271725292046197
beta_numeric_scale,select_scale,NA,2,NA,0.37352573818752
var_high,select_scale,NA,2,NA,1.42921395513194
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.2891483
area_herb_log_scale,RGR_scale,NA,-2,NA,0.8488442
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.07874927
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.09311333788954561
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.2891483
area_herb_log_scale,RGR_scale,NA,2,NA,0.09174795
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.07874927
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.09311333788954561
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.012751469755613438
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.0777745334132928
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,1.8375869357846
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.006683840874994939
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.07023328562670147
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.0027025068821032697
var_high,RGR_scale,select_scale,-2,NA,0.024309522816986742
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.004670569757902362
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.02302495562714464
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.025990943823956003
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.024727992936282573
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.38905436975560953
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.009998378528267297
var_high,RGR_scale,select_scale,2,NA,-0.06369368812399977
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.057020601362574655
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.3477834909162021
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,2.327861
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.03812657866272541
var_high,mean_toxic_conc_scale,NA,-2,NA,0.40063115494055257
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.0526929567267372
var_high,var_toxic_12_scale,NA,-2,NA,1.7249425362669069
beta_numeric_scale,select_scale,NA,-2,NA,-0.04266279662788
var_high,select_scale,NA,-2,NA,-0.3837593291361999
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.02088533333063107
var_high,sl_mean_obs_log_scale,NA,2,NA,0.10296043055181328
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.9109363
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.1410556872147573
var_high,mean_toxic_conc_scale,NA,2,NA,-2.219279649229461
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.17742975364935923
var_high,var_toxic_12_scale,NA,2,NA,1.5602692378408975
beta_numeric_scale,select_scale,NA,2,NA,0.1578381881596
var_high,select_scale,NA,2,NA,1.0054926708638
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.22362917
area_herb_log_scale,RGR_scale,NA,-2,NA,0.7893886
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.1753066
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.06334575076443044
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.22362917
area_herb_log_scale,RGR_scale,NA,2,NA,0.02853212
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.1753066
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.06334575076443044
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.112120215435007
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.10964910040245758
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.50467532221524
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.05127345228825023
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.30087836177953514
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.007920379129417343
var_high,RGR_scale,select_scale,-2,NA,0.03323514273264702
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.02519747661932986
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,0.009271606716674395
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.11222833285370999
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.06759571852140671
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.40942387415580284
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.010441733379002584
var_high,RGR_scale,select_scale,2,NA,-0.041755935691468474
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.5136329402222883
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.5023125367172522
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,0.6394839
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.17892970559460628
var_high,mean_toxic_conc_scale,NA,-2,NA,-1.0499795564835934
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.2045150178965066
var_high,var_toxic_12_scale,NA,-2,NA,1.6443494664584655
beta_numeric_scale,select_scale,NA,-2,NA,-0.23876638146894
var_high,select_scale,NA,-2,NA,-1.0019008734575099
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,0.11543194018986727
var_high,sl_mean_obs_log_scale,NA,2,NA,-0.04247407659710306
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.2726259
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.23588975336585297
var_high,mean_toxic_conc_scale,NA,2,NA,-1.4287723957859702
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.18985840077982902
var_high,var_toxic_12_scale,NA,2,NA,1.4059047955425668
beta_numeric_scale,select_scale,NA,2,NA,0.31477469126548
var_high,select_scale,NA,2,NA,1.2587672265424898
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.2182886
area_herb_log_scale,RGR_scale,NA,-2,NA,0.7891916
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2865564
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.03317208679333136
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.2182886
area_herb_log_scale,RGR_scale,NA,2,NA,0.4116569
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2865564
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.03317208679333136
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.0706026213153036
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.13560166720663974
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,2.3456445088160596
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,7.122250876635818e-4
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.1407572382631026
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,-5.467087119616154e-4
var_high,RGR_scale,select_scale,-2,NA,0.0664608720674095
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.04643281130683592
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.04366623600998977
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,0.08856465306
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.010917242232676854
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.3666567686208921
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.008380147712543015
var_high,RGR_scale,select_scale,2,NA,-0.09937339203250056
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.3024876298090902
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.5809674789313609
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,2.3805986
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,-0.0034790902302341037
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.6875735507750136
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,-0.0010090229553771958
var_high,var_toxic_12_scale,NA,-2,NA,1.7235818526632984
beta_numeric_scale,select_scale,NA,-2,NA,0.008440624913472
var_high,select_scale,NA,-2,NA,-1.02608807994016
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,0.19893526296782268
var_high,sl_mean_obs_log_scale,NA,2,NA,0.18708223557817277
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.8189875
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.0533287459971446
var_high,mean_toxic_conc_scale,NA,2,NA,-1.791051738633355
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.15368791847453303
var_high,var_toxic_12_scale,NA,2,NA,1.258510598732311
beta_numeric_scale,select_scale,NA,2,NA,0.1293809336004
var_high,select_scale,NA,2,NA,1.53422382005984
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.23340664
area_herb_log_scale,RGR_scale,NA,-2,NA,0.9853171
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2047159
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.06477111796414728
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.23340664
area_herb_log_scale,RGR_scale,NA,2,NA,-0.1081392
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2047159
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.06477111796414728
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.020505164398191306
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.010326352686776865
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,1.34068920104372
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.05457930782821621
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.12284059836613419
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.0052040943910359894
var_high,RGR_scale,select_scale,-2,NA,2.565865392911053e-4
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.008095317734834991
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-5.875634654930323e-5
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,-0.1856719041567
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.060102247783376556
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.5394011922347949
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.0057307024039690456
var_high,RGR_scale,select_scale,2,NA,-0.006592028793974362
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.4242487598130156
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.21365068017417674
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,1.4878897
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.19439380748577456
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.43751840359321176
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.462279642181588
var_high,var_toxic_12_scale,NA,-2,NA,1.5358020188540402
beta_numeric_scale,select_scale,NA,-2,NA,-0.56744699350768
var_high,select_scale,NA,-2,NA,-0.027977828485600043
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.1674909033940247
var_high,sl_mean_obs_log_scale,NA,2,NA,0.0012156599513478972
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.4630035
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.214064729839317
var_high,mean_toxic_conc_scale,NA,2,NA,-1.921172248114876
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.4736901744179341
var_high,var_toxic_12_scale,NA,2,NA,1.4023789229508732
beta_numeric_scale,select_scale,NA,2,NA,0.62486757646456
var_high,select_scale,NA,2,NA,0.7187853715143999
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.04833288
area_herb_log_scale,RGR_scale,NA,-2,NA,0.9010676
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.2807667
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.009171066990533903
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.04833288
area_herb_log_scale,RGR_scale,NA,2,NA,0.4010162
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.2807667
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.009171066990533903
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.0425322071732335
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.06881292171531822
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,2.2751520097412676
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.023653109709657262
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.03351451441920808
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.0053691733375813705
var_high,RGR_scale,select_scale,-2,NA,0.022303173788512737
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,2,NA,0.014066220045842594
var_high,RGR_scale,sl_mean_obs_log_scale,2,NA,-0.021611787016084245
beta_numeric_scale,RGR_scale,area_herb_log_scale,2,NA,0
var_high,RGR_scale,area_herb_log_scale,2,NA,0.17820731177124
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,2,NA,0.048708115649515014
var_high,RGR_scale,mean_toxic_conc_scale,2,NA,0.4048176472330206
beta_numeric_scale,RGR_scale,var_toxic_12_scale,2,NA,0
var_high,RGR_scale,var_toxic_12_scale,2,NA,0
beta_numeric_scale,RGR_scale,select_scale,2,NA,-0.011056572225783476
var_high,RGR_scale,select_scale,2,NA,-0.05559753020339436
beta_numeric_scale,sl_mean_obs_log_scale,NA,-2,NA,0.23203971679439284
var_high,sl_mean_obs_log_scale,NA,-2,NA,-0.3754174054871475
beta_numeric_scale,area_herb_log_scale,NA,-2,NA,0
var_high,area_herb_log_scale,NA,-2,NA,2.28449812
beta_numeric_scale,mean_toxic_conc_scale,NA,-2,NA,0.12296432273063054
var_high,mean_toxic_conc_scale,NA,-2,NA,-0.17423034931940828
beta_numeric_scale,var_toxic_12_scale,NA,-2,NA,0.15084081461455612
var_high,var_toxic_12_scale,NA,-2,NA,1.6770999192495024
beta_numeric_scale,select_scale,NA,-2,NA,-0.11512867146768001
var_high,select_scale,NA,-2,NA,-0.4782365191698079
beta_numeric_scale,sl_mean_obs_log_scale,NA,2,NA,-0.07674000322887042
var_high,sl_mean_obs_log_scale,NA,2,NA,0.11790577710222497
beta_numeric_scale,area_herb_log_scale,NA,2,NA,0
var_high,area_herb_log_scale,NA,2,NA,-0.7612613
beta_numeric_scale,mean_toxic_conc_scale,NA,2,NA,-0.2532166182733453
var_high,mean_toxic_conc_scale,NA,2,NA,-2.1045066983768277
beta_numeric_scale,var_toxic_12_scale,NA,2,NA,-0.26073629328785863
var_high,var_toxic_12_scale,NA,2,NA,1.308664629669607
beta_numeric_scale,select_scale,NA,2,NA,0.23708090450928
var_high,select_scale,NA,2,NA,1.1921518242665599
sl_mean_obs_log_scale,RGR_scale,NA,-2,NA,-0.1832971
area_herb_log_scale,RGR_scale,NA,-2,NA,0.9959089
mean_toxic_conc_scale,RGR_scale,NA,-2,NA,-0.1923575
var_toxic_12_scale,RGR_scale,NA,-2,NA,0
select_scale,RGR_scale,NA,-2,NA,-0.046636283291852765
sl_mean_obs_log_scale,RGR_scale,NA,2,NA,-0.1832971
area_herb_log_scale,RGR_scale,NA,2,NA,-0.2340948
mean_toxic_conc_scale,RGR_scale,NA,2,NA,-0.1923575
var_toxic_12_scale,RGR_scale,NA,2,NA,0
select_scale,RGR_scale,NA,2,NA,-0.046636283291852765
beta_numeric_scale,RGR_scale,sl_mean_obs_log_scale,-2,NA,-0.08913182007676428
var_high,RGR_scale,sl_mean_obs_log_scale,-2,NA,0.08563111408186787
beta_numeric_scale,RGR_scale,area_herb_log_scale,-2,NA,0
var_high,RGR_scale,area_herb_log_scale,-2,NA,0.48816487182967994
beta_numeric_scale,RGR_scale,mean_toxic_conc_scale,-2,NA,-0.02415267127137638
var_high,RGR_scale,mean_toxic_conc_scale,-2,NA,0.049249965642000015
beta_numeric_scale,RGR_scale,var_toxic_12_scale,-2,NA,0
var_high,RGR_scale,var_toxic_12_scale,-2,NA,0
beta_numeric_scale,RGR_scale,select_scale,-2,NA,0.006742822515684466
var_high,RGR_scale,select_scale,-2,NA,0.0485721248736804
