var,only,cat_size,exclude,val
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.02087892
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.14651845869850494
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.8447891558598044
beta_white,NA,-2,ava_mean_toxin_scale,0.06411374
var_high,NA,-2,ava_mean_toxin_scale,0.19680140031135732
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.3187016863031925
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.22561680946352622
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.0391271853833703
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.04323482
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.02769910266833595
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.10094439308876042
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.02087892
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.532771098263469
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.4587732647753231
beta_white,NA,2,ava_mean_toxin_scale,0.06411374
var_high,NA,2,ava_mean_toxin_scale,0.7860870103953312
beta_red,sl_mean_obs_log_scale,-2,NA,-0.07029959367451057
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.23688105237661478
beta_red,area_herb_log_scale,-2,NA,-0.0242177514484719
beta_white,area_herb_log_scale,-2,NA,0.012500190000000001
var_high,area_herb_log_scale,-2,NA,0.08160397734118553
beta_red,mean_toxic_conc_scale,-2,NA,0.014503743608098835
beta_white,mean_toxic_conc_scale,-2,NA,0.02933648
var_high,mean_toxic_conc_scale,-2,NA,0.003082662044689052
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.08001360151488363
beta_white,NA,-2,NA,0.041836670000000006
var_high,NA,-2,NA,0.3215676917624894
beta_red,sl_mean_obs_log_scale,2,NA,0.1229009305787262
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.16475903300206673
beta_red,area_herb_log_scale,2,NA,0.04233856888735729
beta_white,area_herb_log_scale,2,NA,0.012500190000000001
var_high,area_herb_log_scale,2,NA,0.05675841212694478
beta_red,mean_toxic_conc_scale,2,NA,0.035267468388490084
beta_white,mean_toxic_conc_scale,2,NA,0.02933648
var_high,mean_toxic_conc_scale,2,NA,0.15821404132604108
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.2005069678545735
beta_white,NA,2,NA,0.041836670000000006
var_high,NA,2,NA,0.37973148645505267
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.07029959367451057
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.23688105237661478
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.0242177514484719
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.012500190000000001
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.08160397734118553
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.014503743608098835
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.02933648
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.003082662044689052
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.08001360151488363
beta_white,NA,-2,ava_mean_toxin_scale,0.041836670000000006
var_high,NA,-2,ava_mean_toxin_scale,0.3215676917624894
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.1229009305787262
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.16475903300206673
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.04233856888735729
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.012500190000000001
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.05675841212694478
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.035267468388490084
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.02933648
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.15821404132604108
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.2005069678545735
beta_white,NA,2,ava_mean_toxin_scale,0.041836670000000006
var_high,NA,2,ava_mean_toxin_scale,0.37973148645505267
beta_red,sl_mean_obs_log_scale,-2,NA,-0.6269589191929716
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.2858593039196191
beta_red,area_herb_log_scale,-2,NA,-0.27085066195181634
beta_white,area_herb_log_scale,-2,NA,0.17850132
var_high,area_herb_log_scale,-2,NA,0.12349322949480775
beta_red,mean_toxic_conc_scale,-2,NA,-0.020457932677927892
beta_white,mean_toxic_conc_scale,-2,NA,0.06396208
var_high,mean_toxic_conc_scale,-2,NA,0.24745952396506535
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.9182675138227159
beta_white,NA,-2,NA,0.2424634
var_high,NA,-2,NA,0.6568120573794923
beta_red,sl_mean_obs_log_scale,2,NA,0.2473014677810905
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.2397008941899231
beta_red,area_herb_log_scale,2,NA,0.10683597313901175
beta_white,area_herb_log_scale,2,NA,0.17850132
var_high,area_herb_log_scale,2,NA,0.10355247189935943
beta_red,mean_toxic_conc_scale,2,NA,0.15491254816159555
beta_white,mean_toxic_conc_scale,2,NA,0.06396208
var_high,mean_toxic_conc_scale,2,NA,0.3066604903019359
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.5090499890816977
beta_white,NA,2,NA,0.2424634
var_high,NA,2,NA,0.6499138563912183
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.6269589191929716
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.2858593039196191
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.27085066195181634
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.17850132
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.12349322949480775
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.020457932677927892
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.06396208
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.24745952396506535
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.9182675138227159
beta_white,NA,-2,ava_mean_toxin_scale,0.2424634
var_high,NA,-2,ava_mean_toxin_scale,0.6568120573794923
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.2473014677810905
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.2397008941899231
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.10683597313901175
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.17850132
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.10355247189935943
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.15491254816159555
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.06396208
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.3066604903019359
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.5090499890816977
beta_white,NA,2,ava_mean_toxin_scale,0.2424634
var_high,NA,2,ava_mean_toxin_scale,0.6499138563912183
beta_red,sl_mean_obs_log_scale,-2,NA,-0.4242734398966181
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.34501916104191815
beta_red,area_herb_log_scale,-2,NA,-0.09177803845478429
beta_white,area_herb_log_scale,-2,NA,0.11439366000000001
var_high,area_herb_log_scale,-2,NA,0.07463390081042633
beta_red,mean_toxic_conc_scale,-2,NA,0.051367917200633204
beta_white,mean_toxic_conc_scale,-2,NA,0.0432
var_high,mean_toxic_conc_scale,-2,NA,-0.014418875399221365
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.46468356115076925
beta_white,NA,-2,NA,0.15759366000000002
var_high,NA,-2,NA,0.4052341864531231
beta_red,sl_mean_obs_log_scale,2,NA,0.17719673941794806
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.2592670217419181
beta_red,area_herb_log_scale,2,NA,0.03833086786749024
beta_white,area_herb_log_scale,2,NA,0.11439366000000001
var_high,area_herb_log_scale,2,NA,0.056084158125206326
beta_red,mean_toxic_conc_scale,2,NA,0.07719263004332856
beta_white,mean_toxic_conc_scale,2,NA,0.0432
var_high,mean_toxic_conc_scale,2,NA,0.13119941660077863
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.29272023732876684
beta_white,NA,2,NA,0.15759366000000002
var_high,NA,2,NA,0.44655059646790296
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.4242734398966181
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.34501916104191815
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.09177803845478429
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.11439366000000001
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.07463390081042633
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.051367917200633204
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.0432
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.014418875399221365
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.46468356115076925
beta_white,NA,-2,ava_mean_toxin_scale,0.15759366000000002
var_high,NA,-2,ava_mean_toxin_scale,0.4052341864531231
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.17719673941794806
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.2592670217419181
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.03833086786749024
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.11439366000000001
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.056084158125206326
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.07719263004332856
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.0432
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.13119941660077863
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.29272023732876684
beta_white,NA,2,ava_mean_toxin_scale,0.15759366000000002
var_high,NA,2,ava_mean_toxin_scale,0.44655059646790296
beta_red,sl_mean_obs_log_scale,-2,NA,-0.16562016097150453
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.12964654694124803
beta_red,area_herb_log_scale,-2,NA,0.1057810101470796
beta_white,area_herb_log_scale,-2,NA,0.10875143999999999
var_high,area_herb_log_scale,-2,NA,-0.08280479029292545
beta_red,mean_toxic_conc_scale,-2,NA,-0.04818070429997553
beta_white,mean_toxic_conc_scale,-2,NA,0.052186079999999996
var_high,mean_toxic_conc_scale,-2,NA,0.11754003542467936
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.10801985512440046
beta_white,NA,-2,NA,0.16093752
var_high,NA,-2,NA,0.16438179207300194
beta_red,sl_mean_obs_log_scale,2,NA,0.18541804197570363
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.10691769913328243
beta_red,area_herb_log_scale,2,NA,-0.11842584661572778
beta_white,area_herb_log_scale,2,NA,0.10875143999999999
var_high,area_herb_log_scale,2,NA,-0.06828795570888287
beta_red,mean_toxic_conc_scale,2,NA,0.15223146458061515
beta_white,mean_toxic_conc_scale,2,NA,0.052186079999999996
var_high,mean_toxic_conc_scale,2,NA,0.27857076424112726
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.219223659940591
beta_white,NA,2,NA,0.16093752
var_high,NA,2,NA,0.3172005076655268
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.16562016097150453
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.12964654694124803
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,0.1057810101470796
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.10875143999999999
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.08280479029292545
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.04818070429997553
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.052186079999999996
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.11754003542467936
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.10801985512440046
beta_white,NA,-2,ava_mean_toxin_scale,0.16093752
var_high,NA,-2,ava_mean_toxin_scale,0.16438179207300194
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.18541804197570363
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.10691769913328243
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,-0.11842584661572778
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.10875143999999999
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,-0.06828795570888287
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.15223146458061515
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.052186079999999996
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.27857076424112726
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.219223659940591
beta_white,NA,2,ava_mean_toxin_scale,0.16093752
var_high,NA,2,ava_mean_toxin_scale,0.3172005076655268
beta_red,sl_mean_obs_log_scale,-2,NA,-0.8535107820680629
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.3773281474672542
beta_red,area_herb_log_scale,-2,NA,-0.4108404414688711
beta_white,area_herb_log_scale,-2,NA,0.11669219999999998
var_high,area_herb_log_scale,-2,NA,0.18162824177623085
beta_red,mean_toxic_conc_scale,-2,NA,-0.09187003156981505
beta_white,mean_toxic_conc_scale,-2,NA,0.02930616
var_high,mean_toxic_conc_scale,-2,NA,0.19110391660127904
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-1.3562212551067492
beta_white,NA,-2,NA,0.14599836
var_high,NA,-2,NA,0.7500603058447641
beta_red,sl_mean_obs_log_scale,2,NA,0.6123809712903309
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.18037111402161418
beta_red,area_herb_log_scale,2,NA,0.2947717520128441
beta_white,area_herb_log_scale,2,NA,0.11669219999999998
var_high,area_herb_log_scale,2,NA,0.08682227532418292
beta_red,mean_toxic_conc_scale,2,NA,0.2282106310305812
beta_white,mean_toxic_conc_scale,2,NA,0.02930616
var_high,mean_toxic_conc_scale,2,NA,0.5424289952998069
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,1.1353633543337562
beta_white,NA,2,NA,0.14599836
var_high,NA,2,NA,0.809622384645604
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.8535107820680629
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.3773281474672542
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.4108404414688711
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.11669219999999998
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.18162824177623085
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.09187003156981505
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.02930616
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.19110391660127904
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-1.3562212551067492
beta_white,NA,-2,ava_mean_toxin_scale,0.14599836
var_high,NA,-2,ava_mean_toxin_scale,0.7500603058447641
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.6123809712903309
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.18037111402161418
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.2947717520128441
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.11669219999999998
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.08682227532418292
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.2282106310305812
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.02930616
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.5424289952998069
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,1.1353633543337562
beta_white,NA,2,ava_mean_toxin_scale,0.14599836
var_high,NA,2,ava_mean_toxin_scale,0.809622384645604
beta_red,sl_mean_obs_log_scale,-2,NA,-0.38643802802467353
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.1783250453200634
beta_red,area_herb_log_scale,-2,NA,-0.43467001977293135
beta_white,area_herb_log_scale,-2,NA,0.11141200000000001
var_high,area_herb_log_scale,-2,NA,0.20058209946752906
beta_red,mean_toxic_conc_scale,-2,NA,-0.004763958726960539
beta_white,mean_toxic_conc_scale,-2,NA,0.019875570000000002
var_high,mean_toxic_conc_scale,-2,NA,0.02417167172367897
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.8258720065245655
beta_white,NA,-2,NA,0.13128757000000002
var_high,NA,-2,NA,0.4030788165112714
beta_red,sl_mean_obs_log_scale,2,NA,0.2490130773661502
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.1162581711445754
beta_red,area_herb_log_scale,2,NA,0.28009282579082034
beta_white,area_herb_log_scale,2,NA,0.11141200000000001
var_high,area_herb_log_scale,2,NA,0.13076855248560298
beta_red,mean_toxic_conc_scale,2,NA,0.10180339459094073
beta_white,mean_toxic_conc_scale,2,NA,0.019875570000000002
var_high,mean_toxic_conc_scale,2,NA,0.2238261035356726
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.6309092977479114
beta_white,NA,2,NA,0.13128757000000002
var_high,NA,2,NA,0.47085282716585086
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.38643802802467353
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.1783250453200634
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.43467001977293135
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.11141200000000001
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.20058209946752906
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.004763958726960539
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.019875570000000002
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.02417167172367897
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.8258720065245655
beta_white,NA,-2,ava_mean_toxin_scale,0.13128757000000002
var_high,NA,-2,ava_mean_toxin_scale,0.4030788165112714
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.2490130773661502
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.1162581711445754
beta_red,area_herb_log_scale,2,ava_mean_toxin_scale,0.28009282579082034
beta_white,area_herb_log_scale,2,ava_mean_toxin_scale,0.11141200000000001
var_high,area_herb_log_scale,2,ava_mean_toxin_scale,0.13076855248560298
beta_red,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.10180339459094073
beta_white,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.019875570000000002
var_high,mean_toxic_conc_scale,2,ava_mean_toxin_scale,0.2238261035356726
beta_red,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,2,ava_mean_toxin_scale,0
beta_red,NA,2,ava_mean_toxin_scale,0.6309092977479114
beta_white,NA,2,ava_mean_toxin_scale,0.13128757000000002
var_high,NA,2,ava_mean_toxin_scale,0.47085282716585086
beta_red,sl_mean_obs_log_scale,-2,NA,-0.21199824533290537
beta_white,sl_mean_obs_log_scale,-2,NA,0
var_high,sl_mean_obs_log_scale,-2,NA,0.16514659533943946
beta_red,area_herb_log_scale,-2,NA,-0.13767102879786175
beta_white,area_herb_log_scale,-2,NA,0.047804
var_high,area_herb_log_scale,-2,NA,0.10724570690263083
beta_red,mean_toxic_conc_scale,-2,NA,-0.006461929113169819
beta_white,mean_toxic_conc_scale,-2,NA,0.024359159999999998
var_high,mean_toxic_conc_scale,-2,NA,0.07704627714619101
beta_red,var_toxic_12_scale,-2,NA,0
beta_white,var_toxic_12_scale,-2,NA,0
var_high,var_toxic_12_scale,-2,NA,0
beta_red,NA,-2,NA,-0.356131203243937
beta_white,NA,-2,NA,0.07216316
var_high,NA,-2,NA,0.3494385793882613
beta_red,sl_mean_obs_log_scale,2,NA,0.20970820773878487
beta_white,sl_mean_obs_log_scale,2,NA,0
var_high,sl_mean_obs_log_scale,2,NA,0.12258570811533387
beta_red,area_herb_log_scale,2,NA,0.13618388520819064
beta_white,area_herb_log_scale,2,NA,0.047804
var_high,area_herb_log_scale,2,NA,0.07960679356402632
beta_red,mean_toxic_conc_scale,2,NA,0.12031743088963169
beta_white,mean_toxic_conc_scale,2,NA,0.024359159999999998
var_high,mean_toxic_conc_scale,2,NA,0.2576227749759302
beta_red,var_toxic_12_scale,2,NA,0
beta_white,var_toxic_12_scale,2,NA,0
var_high,var_toxic_12_scale,2,NA,0
beta_red,NA,2,NA,0.46620952383660713
beta_white,NA,2,NA,0.07216316
var_high,NA,2,NA,0.4598152766552903
beta_red,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,-0.21199824533290537
beta_white,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,-2,ava_mean_toxin_scale,0.16514659533943946
beta_red,area_herb_log_scale,-2,ava_mean_toxin_scale,-0.13767102879786175
beta_white,area_herb_log_scale,-2,ava_mean_toxin_scale,0.047804
var_high,area_herb_log_scale,-2,ava_mean_toxin_scale,0.10724570690263083
beta_red,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,-0.006461929113169819
beta_white,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.024359159999999998
var_high,mean_toxic_conc_scale,-2,ava_mean_toxin_scale,0.07704627714619101
beta_red,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_white,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
var_high,var_toxic_12_scale,-2,ava_mean_toxin_scale,0
beta_red,NA,-2,ava_mean_toxin_scale,-0.356131203243937
beta_white,NA,-2,ava_mean_toxin_scale,0.07216316
var_high,NA,-2,ava_mean_toxin_scale,0.3494385793882613
beta_red,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.20970820773878487
beta_white,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0
var_high,sl_mean_obs_log_scale,2,ava_mean_toxin_scale,0.12258570811533387
