b,rss,scale,k,on_toxic,r,ava_toxic
-5,0,8.3333,0.2,0.8731268731268731,9.749081882228047,0.8676416515081642
5,0.2876818224517498,8.3333,0.2,0.994005994005994,6.983220476491054,0.99252
0,0.2876818224517498,8.3333,0.2,0.9440559440559441,7.900127229412333,0.9447456565656566
-5,0.2876818224517498,8.3333,0.2,0.9050949050949051,9.266135014635886,0.9158255089570908
5,-0.2876820724517809,25,0.2,0.9430569430569431,21.84666037696281,0.9177469414523306
0,-0.2876820724517809,25,0.2,0.8601398601398601,26.058619552182147,0.8446786459371703
-5,0,25,0.2,0.7442557442557443,33.359873751696966,0.7568675467167757
5,0,25,0.2,0.9500499500499501,24.802052691130413,0.94916528820436
-5,-0.2876820724517809,25,0.2,0.8361638361638362,30.28830002522279,0.8015094602768178
0,0,25,0.2,0.8671328671328671,26.428874052728073,0.8645256717912556
5,0.2876818224517498,25,0.2,0.7652347652347652,33.420190203180525,0.7781902920621494
0,0.2876818224517498,25,0.2,0.7122877122877123,36.43127453829536,0.739705999558273
5,-0.2876820724517809,83.333,0.2,0.7812187812187812,84.1078793328976,0.7303718654365506
-5,0.2876818224517498,25,0.2,0.6863136863136863,39.971341667722115,0.7328106254741276
0,-0.2876820724517809,83.333,0.2,0.6863136863136863,100.23983767039157,0.6519805527666558
-5,-0.2876820724517809,83.333,0.2,0.7292707292707292,87.05970158824694,0.6570745682952482
0,0,83.333,0.2,0.6433566433566433,92.02068362347292,0.6365636901679307
5,0,83.333,0.2,0.7822177822177823,83.01006387293313,0.7852412837195538
-5,0,83.333,0.2,0.6163836163836164,110.1396444072449,0.6150995980237528
5,0.2876818224517498,83.333,0.2,0.5934065934065934,107.54230949987394,0.6497530167259766
0,0.2876818224517498,83.333,0.2,0.5744255744255744,111.25280203244043,0.6202764509200356
-5,0.2876818224517498,83.333,0.2,0.5354645354645354,121.04354977723114,0.5719637570429134
5,-0.2876820724517809,8.3333,1,0.8981018981018981,6.309433556144052,0.8906246125423485
0,-0.2876820724517809,8.3333,1,0.5614385614385614,6.6312969846731775,0.55076
