b,rss,scale,k,on_toxic,r,ava_toxic
-5,0.2876818224517498,8.333,4.4816890703380645,0.04095904095904096,1.5375639836404271,0.05433
5,-0.2876820724517809,8.333,4.4816890703380645,0.013986013986013986,1.5417490654376191,0.0104
-5,-0.2876820724517809,8.333,4.4816890703380645,0.0939060939060939,1.9777747817475322,0.08887
-5,-0.2876820724517809,25,4.4816890703380645,0.12087912087912088,6.8047624692014805,0.10890350161203795
5,0,8.333,4.4816890703380645,0.2907092907092907,3.205688321679178,0.28641
-5,0,8.333,4.4816890703380645,0.11588411588411589,2.0917579220719413,0.11783
5,-0.2876820724517809,25,4.4816890703380645,0.04495504495504495,5.2723012155019,0.04630724839660911
5,0.2876818224517498,8.333,4.4816890703380645,0.5574425574425574,4.32055984272547,0.56126
-5,0,25,4.4816890703380645,0.08391608391608392,5.686309315458154,0.08914
5,0,25,4.4816890703380645,0.26373626373626374,8.37638884123168,0.26580259614839336
-5,0.2876818224517498,25,4.4816890703380645,0.1108891108891109,6.231966742683622,0.10967
5,0.2876818224517498,25,4.4816890703380645,0.015984015984015984,4.713073312883444,0.01582
-5,-0.2876820724517809,83.333,4.4816890703380645,0.3386613386613387,28.521207576155145,0.3129129645969715
-5,0,83.333,4.4816890703380645,0.22677322677322678,25.91890465089107,0.21052366378822326
5,0,83.333,4.4816890703380645,0.12487512487512488,19.999964267374573,0.12336820580048899
5,-0.2876820724517809,83.333,4.4816890703380645,0.0999000999000999,18.787712018722374,0.09393020956020429
-5,0.2876818224517498,83.333,4.4816890703380645,0.14185814185814186,20.754661119049995,0.16189587407002345
5,0.2876818224517498,83.333,4.4816890703380645,0.1918081918081918,22.595126863246783,0.18309879315994312
5,-0.2876820724517809,8.333,12.182493960703473,0.09490509490509491,1.1136384576480785,0.09587999999999999
-5,0,8.333,12.182493960703473,0.017982017982017984,0.7017646494183073,0.0179
-5,-0.2876820724517809,8.333,12.182493960703473,0.15584415584415584,1.3016231665274698,0.15123
5,0,8.333,12.182493960703473,9.99000999000999e-4,0.5641575437223072,0
5,0.2876818224517498,8.333,12.182493960703473,0.2937062937062937,2.4226984327119783,0.29889
-5,0.2876818224517498,8.333,12.182493960703473,0.004995004995004995,0.5737005032178872,0.00461
5,-0.2876820724517809,25,12.182493960703473,0.015984015984015984,1.8959123618117746,0.0145
-5,-0.2876820724517809,25,12.182493960703473,0.061938061938061936,2.5710601909856865,0.05868
5,0,25,12.182493960703473,0.2077922077922078,5.714510045967112,0.21078135431481443
5,0.2876818224517498,25,12.182493960703473,9.99000999000999e-4,1.6808666698847243,5.5e-4
-5,0.2876818224517498,25,12.182493960703473,0.03396603396603397,1.9435204456544581,0.03189
