rss,k,period,rss_true,k_true,scenario_id
1.2342817804774588,0.9129164672597648,3,1.0986122886681098,1,4
0.03224355386926758,3.161698481966721,1,0,3,1
1.0410839651094266,0.9213721409883298,1,1.0986122886681098,1,3
0.4196955181926816,1.684677910242321,3,0,3,2
1.3477148735524511,0.9701599104367462,3,1.0986122886681098,1,4
-0.015284788888972079,3.000486402802193,1,0,3,1
1.3746870920225729,1.1250357712304566,3,1.0986122886681098,1,4
1.0200795618303804,1.094315024444716,1,1.0986122886681098,1,3
0.37113533612143973,1.7777077136939192,3,0,3,2
1.1962107484978917,1.2856034503431557,1,1.0986122886681098,1,3
-0.019931772526718707,3.711092762861815,1,0,3,1
0.41271458438785585,1.494197845110515,3,0,3,2
1.265704913805845,0.897533452344196,3,1.0986122886681098,1,4
1.0036437171704027,1.0167273138869195,1,1.0986122886681098,1,3
0.0358373250418123,3.0696206582817402,1,0,3,1
0.41986791689738906,1.837934795382801,3,0,3,2
1.2455035327013164,1.1060368800256932,3,1.0986122886681098,1,4
0.011739567085955614,2.916508971480418,1,0,3,1
1.1064470497882364,0.8464888978287536,1,1.0986122886681098,1,3
0.3588194508850507,1.848373670393106,3,0,3,2
1.309247526620725,0.9262504830907458,3,1.0986122886681098,1,4
-0.01001989786164746,2.9452204969792555,1,0,3,1
1.0105347116297032,0.9757749003570649,1,1.0986122886681098,1,3
0.37743159160462864,2.0982866302319163,3,0,3,2
1.3359570163702037,1.0550127763965114,3,1.0986122886681098,1,4
1.117493626017438,0.9210247453678013,1,1.0986122886681098,1,3
-0.0805692417477461,3.579040423135118,1,0,3,1
0.4673818166529552,1.3934069746401294,3,0,3,2
1.3360814558700953,0.9075914510849111,3,1.0986122886681098,1,4
-0.061644119475232004,3.2025302494999215,1,0,3,1
1.10160166297229,1.0657750880611438,1,1.0986122886681098,1,3
0.4607352308437624,1.7157036353134258,3,0,3,2
1.3686797481588118,0.9254133164202367,3,1.0986122886681098,1,4
1.011816546307693,0.975198628150963,1,1.0986122886681098,1,3
0.0043978601599212125,3.4169926227862586,1,0,3,1
1.2528829045408456,0.9315443350441507,3,1.0986122886681098,1,4
1.0006058632823838,1.0620193542534158,1,1.0986122886681098,1,3
0.3839605357288,1.4260548024047026,3,0,3,2
-0.018584665391682277,2.765403106404772,1,0,3,1
0.3428684878824815,1.6797237974323307,3,0,3,2
1.4748606905836297,1.4014710012614706,3,1.0986122886681098,1,4
0.057102074275430896,2.9350232356772676,1,0,3,1
1.095825060891231,1.1435065654054206,1,1.0986122886681098,1,3
0.3380504295303492,1.8693428968774004,3,0,3,2
0.028898866406816676,2.7344160903456185,1,0,3,1
1.3207616414679086,0.9987793668068061,3,1.0986122886681098,1,4
1.1235918129156088,0.8241886463207797,1,1.0986122886681098,1,3
1.2770581179278586,1.1683245532891195,3,1.0986122886681098,1,4
0.299792400441185,1.862149442197769,3,0,3,2
-0.05474280296396153,3.045137460750314,1,0,3,1
1.1598813485783859,1.160815604589027,1,1.0986122886681098,1,3
1.3079774784290743,0.9059891255197688,3,1.0986122886681098,1,4
0.46811950499598975,1.9849114208182899,3,0,3,2
0.051618035937665306,2.768322410158955,1,0,3,1
1.1470413911372053,1.069829441723034,1,1.0986122886681098,1,3
0.3874133621321573,1.7798378981479486,3,0,3,2
1.2433032653144245,0.9104884565544561,3,1.0986122886681098,1,4
1.326901501738283,1.0049007902498883,3,1.0986122886681098,1,4
1.1190870658090737,0.9821298564035114,1,1.0986122886681098,1,3
0.053297766324718526,3.116882719773777,1,0,3,1
0.47635352426129435,1.5944153010665953,3,0,3,2
0.016425143381091203,2.9954385160789383,1,0,3,1
1.1305208214606535,0.8566874211880006,1,1.0986122886681098,1,3
1.306696188186503,0.8986995302016244,3,1.0986122886681098,1,4
0.41021662333269215,1.7991394094529318,3,0,3,2
1.0891635095801515,0.9888951337123342,1,1.0986122886681098,1,3
0.004733575671406161,2.8615140094357194,1,0,3,1
0.03429753966413662,2.862362853794163,1,0,3,1
0.37513674491242016,1.4773018999890368,3,0,3,2
1.3741052364287734,1.1586097301772615,3,1.0986122886681098,1,4
1.171164053276408,0.8624387400569846,1,1.0986122886681098,1,3
0.4461749433414806,1.5472834439847827,3,0,3,2
1.3586404884693937,1.0925485043898553,3,1.0986122886681098,1,4
-0.04811054076429477,3.2058933867213417,1,0,3,1
1.0809997872216253,1.1524788001499175,1,1.0986122886681098,1,3
-0.013619979455017002,2.7779781223123603,1,0,3,1
0.43569301231095015,1.9889208874677422,3,0,3,2
1.035292871682956,1.088361505843551,1,1.0986122886681098,1,3
1.3652080365120167,0.920115461392912,3,1.0986122886681098,1,4
1.2557652591342416,1.1022123366075178,3,1.0986122886681098,1,4
0.3707726471932371,1.9363588118883033,3,0,3,2
1.0881708864769204,0.9953482095673761,1,1.0986122886681098,1,3
0.03023544506851659,2.983470130592029,1,0,3,1
0.35740454650594067,1.62900962428373,3,0,3,2
1.3636069401038171,0.9659433945713601,3,1.0986122886681098,1,4
1.056663979913159,0.9473690845078938,1,1.0986122886681098,1,3
0.011649205100105421,2.607858235818293,1,0,3,1
1.382845921984696,1.092559710395993,3,1.0986122886681098,1,4
0.4666923302457274,1.6919455995525718,3,0,3,2
0.03139611832153944,3.1123570352483725,1,0,3,1
0.3823522894258874,1.6493923883876493,3,0,3,2
1.1689931134868186,1.0303440783383642,1,1.0986122886681098,1,3
1.262668805593744,0.948565471871041,3,1.0986122886681098,1,4
0.009858078811750652,2.651342676727643,1,0,3,1
1.1137817970379988,1.0347179387991983,1,1.0986122886681098,1,3
0.3887708757510528,1.6637917362088304,3,0,3,2
1.340084144082798,1.1454346081943974,3,1.0986122886681098,1,4
0.03232578113829046,3.434063800830278,1,0,3,1
1.1061816975474417,0.9080134188443358,1,1.0986122886681098,1,3
0.3064354159812684,1.6825280711355162,3,0,3,2
1.2866349323390438,1.0179233744842247,3,1.0986122886681098,1,4
1.16688364362388,0.9559759419039241,1,1.0986122886681098,1,3
-0.09299643470672364,2.9109809389961185,1,0,3,1
0.3908529345813997,1.518848777216747,3,0,3,2
1.3668814325971144,0.8958504645188103,3,1.0986122886681098,1,4
0.3978806192831523,1.5685089148631945,3,0,3,2
0.04264820066976983,2.66748218956842,1,0,3,1
1.0966707439399215,0.9833428652563422,1,1.0986122886681098,1,3
1.3045188721415832,0.9782999695189921,3,1.0986122886681098,1,4
0.04991487168392707,2.8447178056843465,1,0,3,1
0.44824796172002224,1.9803145483140838,3,0,3,2
1.1767213883875434,0.9609281174970101,1,1.0986122886681098,1,3
1.2907899045645095,0.895568952372084,3,1.0986122886681098,1,4
-0.04422203133474461,2.870133599270079,1,0,3,1
1.0399498717876787,0.9530857832145605,1,1.0986122886681098,1,3
1.3460000557835305,1.1018967825371018,3,1.0986122886681098,1,4
-0.028170476396740748,3.2621779837562745,1,0,3,1
0.4440650705549594,1.9825916249129096,3,0,3,2
0.41788765973822395,1.6788714533505376,3,0,3,2
1.0774166816628146,0.9534060295313507,1,1.0986122886681098,1,3
1.2999869777407835,0.9191471141349798,3,1.0986122886681098,1,4
0.036100699065239224,2.961440528743809,1,0,3,1
0.498990335411535,1.6666836633898914,3,0,3,2
1.1970420222821552,0.9374472681180501,1,1.0986122886681098,1,3
1.1944908052111314,1.1887608830234324,3,1.0986122886681098,1,4
-0.032535163704253,3.2848286296422065,1,0,3,1
0.4273063947742413,1.7635307134461566,3,0,3,2
1.0799781787108849,0.8789112453286867,1,1.0986122886681098,1,3
1.320890561920064,1.1031634647730721,3,1.0986122886681098,1,4
1.1386472631889846,0.9015069057929087,1,1.0986122886681098,1,3
-0.06898477599197188,3.0120180976187285,1,0,3,1
0.45395782683550484,1.867321843123087,3,0,3,2
1.3554097195946233,1.0589272835888177,3,1.0986122886681098,1,4
0.48409081750049643,1.6421419385160392,3,0,3,2
0.05231186234722088,2.868651351610629,1,0,3,1
0.9885094929680656,1.006925782552475,1,1.0986122886681098,1,3
1.252478004849228,0.9584614688588782,3,1.0986122886681098,1,4
-0.03314229086264865,2.830140671295663,1,0,3,1
1.0986986841457598,0.9346071273461446,1,1.0986122886681098,1,3
0.413101517500728,1.739912972200985,3,0,3,2
1.3279798036150634,0.9624907105012159,3,1.0986122886681098,1,4
0.046089084460127744,3.0351122588316963,1,0,3,1
0.4625990494159026,1.8519773785283504,3,0,3,2
1.1522634382586348,1.1164558285113866,1,1.0986122886681098,1,3
1.2828426880185158,1.0291977400190364,3,1.0986122886681098,1,4
-0.02310038193950415,3.095891201111307,1,0,3,1
0.459170786133202,1.6179515825606567,3,0,3,2
1.1022896102869006,0.9045730549962279,1,1.0986122886681098,1,3
1.3062030699585974,1.4011896279276153,3,1.0986122886681098,1,4
0.08028658159520694,3.149942606854803,1,0,3,1
1.0676829205365075,1.1027289754417824,1,1.0986122886681098,1,3
0.4357099706160433,1.7012884471266454,3,0,3,2
1.2879986447840823,1.144900758540785,3,1.0986122886681098,1,4
-0.13071375823287731,3.027116514421641,1,0,3,1
1.1729563081276935,0.9304974931650577,3,1.0986122886681098,1,4
1.1304075228347352,1.139759286899131,1,1.0986122886681098,1,3
0.3569486397665569,1.7473222586695603,3,0,3,2
0.04436874314154812,2.960066558903895,1,0,3,1
1.3303732888188322,0.8401890622075651,3,1.0986122886681098,1,4
1.1173762043161002,1.015355574519425,1,1.0986122886681098,1,3
0.36705666833084655,1.5336115669621138,3,0,3,2
-0.04523945839996056,2.4257124524990465,1,0,3,1
1.1864781239374662,1.2143571319878295,1,1.0986122886681098,1,3
0.2977344727812612,1.9659242181621024,3,0,3,2
0.09441505613221537,3.103525675727046,1,0,3,1
1.3060119710149594,0.928549505065171,3,1.0986122886681098,1,4
1.0613495932925092,0.9806575908419923,1,1.0986122886681098,1,3
0.3809017815275315,1.5045629781101926,3,0,3,2
1.3186305289126279,0.9002604163511276,3,1.0986122886681098,1,4
-0.026385412167316668,2.6036081958387483,1,0,3,1
0.9575243229862479,0.9504856717462867,1,1.0986122886681098,1,3
1.3425144590350977,0.9809282427266733,3,1.0986122886681098,1,4
0.3270250148176332,1.4600930730579285,3,0,3,2
-0.14798456781566852,3.3139527282871866,1,0,3,1
0.35211845143575327,1.7584995394253387,3,0,3,2
1.0357189061812941,1.0977572463150551,1,1.0986122886681098,1,3
1.288370700196029,1.2561121081726934,3,1.0986122886681098,1,4
1.158131608996689,0.9713898230770398,1,1.0986122886681098,1,3
0.12622429621535772,3.8685218886337838,1,0,3,1
0.3874067172087791,1.6366953482077602,3,0,3,2
1.2836659076629744,0.9942864906963365,3,1.0986122886681098,1,4
0.12196497791222484,3.053410632492137,1,0,3,1
1.0585289747367828,0.8621631981794377,1,1.0986122886681098,1,3
0.37534292540934605,1.5787076597677425,3,0,3,2
1.3395011427346704,1.0965678874801565,3,1.0986122886681098,1,4
-0.14672845318890032,3.601665730064179,1,0,3,1
0.3565559505694356,1.512535974036709,3,0,3,2
1.0504251972153038,0.9214714576151922,1,1.0986122886681098,1,3
1.3541291893114753,1.1984925547724452,3,1.0986122886681098,1,4
-0.12163502697591448,2.9373763393093055,1,0,3,1
0.5103928597200552,1.8886462324640754,3,0,3,2
1.150908253623604,1.1311429738570553,1,1.0986122886681098,1,3
1.2773815960079444,0.9750937715993232,3,1.0986122886681098,1,4
-0.04039343756126918,2.8329904998369986,1,0,3,1
1.039728648769705,0.915081591040409,1,1.0986122886681098,1,3
0.2715436957953931,2.0596460828074226,3,0,3,2
1.327138977660145,0.9758718096193837,3,1.0986122886681098,1,4
1.0703456099402764,1.121745683967507,1,1.0986122886681098,1,3
-0.002538695619336195,3.0108778892318653,1,0,3,1
0.4695992181250264,1.7669168512213516,3,0,3,2
1.1956299239098396,0.8665831010384945,3,1.0986122886681098,1,4
1.021390049726534,0.8659575696790575,1,1.0986122886681098,1,3
0.42138141309447247,1.7298783089831444,3,0,3,2
-0.06336834339715694,2.872840016470717,1,0,3,1
1.3324917780945968,0.9690317214143358,3,1.0986122886681098,1,4
-0.04443178654639481,2.7254255733335357,1,0,3,1
