b,rss,scale,k,on_toxic,r,ava_toxic
0,-0.2876820724517809,25,5,0.14285714285714285,6.067139797489514,0.13365
5,0,25,5,0.4275724275724276,10.953899714389578,0.42916262626262625
-5,-0.2876820724517809,25,5,0.15284715284715283,5.635170293638082,0.14799
0,0,25,5,0.15784215784215783,6.7201979071226345,0.15461513087372108
-5,0,25,5,0.02497502497502497,4.442013505022837,0.03595464646464647
5,0.2876818224517498,25,5,0.02697302697302697,4.944427706119415,0.02729
0,0.2876818224517498,25,5,0.04795204795204795,4.6490303289123895,0.05073
5,-0.2876820724517809,83.333,5,0.2827172827172827,25.283065951298138,0.25500395645708995
-5,0.2876818224517498,25,5,0.06793206793206794,4.783331452745513,0.08069
0,-0.2876820724517809,83.333,5,0.22477522477522477,23.578484237071315,0.1954890441147463
-5,-0.2876820724517809,83.333,5,0.33466533466533466,26.25220559135539,0.2850595525656606
5,0,83.333,5,0.04195804195804196,15.180111862802766,0.04487209866648661
0,0,83.333,5,0.15884115884115885,21.68704489229513,0.16163407405949787
-5,0,83.333,5,0.1998001998001998,19.669193131282153,0.19391306091816005
5,0.2876818224517498,83.333,5,0.04995004995004995,15.551716933296676,0.06229418790483575
0,0.2876818224517498,83.333,5,0.1108891108891109,18.1755102469486,0.13730315941252866
-5,0.2876818224517498,83.333,5,0.07992007992007992,17.759759267427672,0.08628541565625064
5,-0.2876820724517809,8.3333,0.2,0.936063936063936,8.317594583610488,0.9246416442103224
0,-0.2876820724517809,8.3333,0.2,0.93006993006993,8.70418208275703,0.9218316359684204
-5,-0.2876820724517809,8.3333,0.2,0.8981018981018981,9.241092938147917,0.8943290130682049
5,0,8.3333,0.2,0.944055944055944,8.493857345170543,0.9386818181818182
0,0,8.3333,0.2,0.9530469530469532,8.035001824453145,0.9503889527932384
-5,0,8.3333,0.2,0.8701298701298701,10.421213555510931,0.86576119933559
5,0.2876818224517498,8.3333,0.2,0.97002997002997,6.933964773621993,0.973186911796161
0,0.2876818224517498,8.3333,0.2,0.7182817182817183,14.221412960156956,0.7451052078197478
-5,0.2876818224517498,8.3333,0.2,0.8491508491508492,9.95574737406227,0.8599461895991379
5,-0.2876820724517809,25,0.2,0.8921078921078921,24.3880355670573,0.8647785346804281
0,-0.2876820724517809,25,0.2,0.8961038961038961,24.139058232079044,0.8710149170705807
